BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-12-23,АбрауДюрсо,ABRD,294.0,2164365.0,202.0,197.5,207.5,202.5,202.5,202.0,10680.0,202.5,202.5,202.5,2164365.0,2164365.0,2164365.0,0.0,3
TQBR,2020-12-23,АСКО ао,ACKO,280.0,1543320.0,5.38,5.38,5.86,5.64,5.68,5.66,272800.0,5.66,5.66,5.64,1543320.0,1543320.0,1543320.0,0.0,3
SMAL,2020-12-23,Система ао,AFKS,15.0,2201.69,27.956,27.871,30.248,,28.654,30.22,78.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-23,Система ао,AFKS,14535.0,832983034.7,28.632,28.42,28.937,28.6,28.654,28.801,29070800.0,28.617,28.617,28.6,667936356.1,667936356.1,667936356.1,0.0,3
SMAL,2020-12-23,Аэрофлот,AFLT,5.0,975.2,69.68,69.0,71.92,,69.18,69.0,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-23,Аэрофлот,AFLT,19570.0,806350367.8,68.62,68.32,69.88,69.52,69.18,69.42,11656920.0,69.1,69.1,69.52,648018935.0,648018935.0,648018935.0,0.0,3
TQBR,2020-12-23,AGRO-гдр,AGRO,3320.0,91093498.8,821.8,814.0,834.0,819.2,821.4,819.2,110907.0,821.4,821.4,819.2,91093498.8,91093498.8,91093498.8,0.0,3
TQTF,2020-12-23,ETF AKCH,AKCH,176.0,11795784.6,103.05,101.96,103.05,102.6,102.41,102.56,115178.0,102.41,102.41,102.6,11795784.6,11795784.6,11795784.6,0.0,3
TQTE,2020-12-23,AKEU ETF,AKEU,163.0,106839.32,10.66,10.61,10.74,10.69,10.71,10.67,9978.0,985.84,985.84,10.69,9836685.55,9836685.55,9836685.55,128161.34,3
TQTF,2020-12-23,ETF AKMB,AKMB,1349.0,8140094.33,1.059,1.0523,1.059,1.0588,1.0568,1.0588,7694122.0,1.058,1.058,1.0588,8023294.47,8023294.47,8023294.47,4660467.94,3
