BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-18,АбрауДюрсо,ABRD,241.0,1261900.0,201.0,194.5,203.0,202.5,199.5,202.5,6320.0,199.5,199.5,202.5,1261900.0,1261900.0,1261900.0,0.0,3
TQPI,2020-11-18,АСКО ао,ACKO,158.0,167590.02,4.68,4.68,4.86,4.82,4.74,4.82,35322.0,,4.74,4.82,0.0,501781.92,0.0,0.0,3
SMAL,2020-11-18,Система ао,AFKS,19.0,7413.29,31.26,30.672,34.34,,31.729,30.68,233.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-18,Система ао,AFKS,56730.0,4493181950.6,31.8,30.806,32.6,32.14,31.729,32.321,141618800.0,31.683,31.683,32.14,4185776040.3,4185776040.3,4185776040.3,0.0,3
SMAL,2020-11-18,Аэрофлот,AFLT,6.0,747.52,69.26,66.7,69.98,,68.8,66.78,11.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-18,Аэрофлот,AFLT,53178.0,3121417271.4,67.3,66.94,69.8,69.36,68.8,68.08,45368790.0,68.78,68.78,69.36,2905680989.4,2905680989.4,2905680989.4,0.0,3
TQBR,2020-11-18,AGRO-гдр,AGRO,6204.0,166180397.2,854.8,838.0,870.0,840.6,850.6,840.6,195367.0,850.6,850.6,840.6,166180397.2,166180397.2,166180397.2,0.0,3
TQTE,2020-11-18,AKEU ETF,AKEU,174.0,92389.54,10.52,10.45,10.61,10.61,10.6,10.6,8719.0,957.81,957.81,10.61,8351118.29,8351118.29,8351118.29,101850.66,3
TQTF,2020-11-18,ETF AKMB,AKMB,1094.0,1357580.17,1.05,1.0466,1.052,1.0513,1.0505,1.0516,1291321.0,1.0512,1.0512,1.0513,737300.27,737300.27,737300.27,3215471.48,3
TQTD,2020-11-18,AKNX ETF,AKNX,342.0,232300.44,17.45,17.33,17.55,17.46,17.45,17.38,13314.0,1330.45,1330.45,17.46,17713605.35,17713605.35,17713605.35,330500.38,3
TQBR,2020-11-18,Акрон,AKRN,565.0,14090944.0,6230.0,6200.0,6268.0,6202.0,6230.0,6202.0,2262.0,6230.0,6230.0,6202.0,14090944.0,14090944.0,14090944.0,0.0,3
