BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-08-04,МГор48-об,RU000A0JNYN1,22.0,151526.5,101.6,101.9,101.84,101.84,8.88,101.7,5.0,101.89,149.0,,101.49,101.84,0.0,513538.4,0.0,2022-06-11,645.0,5.08,,,6.0,30.08,,2020-08-04,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-04,РЖД-19 обл,RU000A0JQ7Z2,7.0,2912091.0,108.0,108.78,108.25,108.25,4.73,108.02,5.56,108.78,2696.0,108.05,108.03,108.25,3260881.4,3019327.8,3260881.4,2024-07-08,1264.0,5.62,,,7.85,39.14,,2020-08-04,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-04,РЖД-23 обл,RU000A0JQRD9,19.0,1114822.4,106.0,108.46,108.22,108.22,2.58,108.13,5.81,106.0,1031.0,108.13,108.13,108.22,1114822.4,1114822.4,1114822.4,2025-01-16,1410.0,5.84,,,7.85,39.14,,2020-08-04,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-04,ДОМ.РФ16об,RU000A0JQXG0,1.0,520.0,104.0,104.0,104.0,104.0,2.83,104.0,0.42,104.0,2.0,,,104.0,0.0,0.0,0.0,2021-09-15,187.0,0.42,,,8.25,5.2,,2020-08-04,250.0,SUR,,,,,RUB,3
TQCB,2020-08-04,ФСК ЕЭС-06,RU000A0JR1Y7,2.0,87957.0,101.1,101.1,101.1,101.1,31.64,101.1,-1.47,101.1,87.0,101.3,101.27,101.1,2127227.5,1378267.0,2127227.5,2020-09-15,42.0,-1.47,,,8.25,41.14,,2020-08-04,1000.0,SUR,,,-1.4416,,RUB,3
TQCB,2020-08-04,ВЭБ.РФ 08,RU000A0JR3G0,8.0,641815.2,100.91,100.92,100.92,100.92,29.76,100.91,4.74,100.92,636.0,100.91,100.91,100.92,10298022.2,652916.4,10298022.2,2020-10-13,70.0,4.79,,,9.7,48.37,,2020-08-04,1000.0,SUR,,,4.586,,RUB,3
TQCB,2020-08-04,ВЭБ.РФ 06,RU000A0JR3H8,1.0,1007.8,100.78,100.78,100.78,100.78,25.71,100.78,4.19,100.78,1.0,,100.16,100.78,0.0,571937.8,0.0,2020-10-13,70.0,4.19,,,8.38,41.79,,2020-08-04,1000.0,SUR,,,4.0605,,RUB,3
TQCB,2020-08-04,МТС 08,RU000A0JR4J2,3.0,3034.8,99.3,103.43,103.43,103.43,19.7,101.16,-5.58,99.3,3.0,,101.18,103.43,0.0,1619867.8,0.0,2020-11-03,91.0,3.13,,,7.9,39.39,,2020-08-04,1000.0,SUR,,,-5.6386,,RUB,3
TQCB,2020-08-04,ГлДорога 3,RU000A0JR4U9,3.0,2997.6,99.88,100.0,99.88,99.92,40.09,99.92,5.83,100.0,3.0,,91.83,99.92,0.0,718094.6,0.0,2028-10-30,97.0,5.68,,,5.48,54.65,2020-11-09,2020-08-04,1000.0,SUR,,,,,RUB,3
TQCB,2020-08-04,ДОМ.РФ17об,RU000A0JR5F7,1.0,374.47,106.99,106.99,106.99,106.99,1.74,106.99,2.71,106.99,1.0,,103.94,106.99,0.0,682845.71,0.0,2022-04-15,395.0,2.71,,,9.05,7.98,,2020-08-04,350.0,SUR,,,,,RUB,3
TQCB,2020-08-04,ДОМ.РФ20об,RU000A0JR6S8,2.0,2476.0,103.0,104.0,104.0,104.0,4.71,103.17,-2.36,103.0,6.0,,,104.0,0.0,0.0,0.0,2027-12-15,131.0,-0.16,,,8.6,8.67,2020-12-15,2020-08-04,400.0,SUR,,-2.3374,,2020-12-15,RUB,3
TQCB,2020-08-04,Газпрнеф10,RU000A0JR878,3.0,34865.6,102.49,102.68,102.49,102.49,1.46,102.55,2.33,102.68,34.0,,101.94,102.49,0.0,504596.2,0.0,2021-01-26,175.0,2.2,,,7.6,37.9,,2020-08-04,1000.0,SUR,,,2.302,,RUB,3
TQCB,2020-08-04,ВЭБ.РФ 09,RU000A0JRCX7,13.0,64379.1,102.17,102.35,102.35,102.35,33.65,102.19,5.03,102.17,63.0,,102.3,102.35,0.0,1999897.4,0.0,2021-03-18,218.0,5.3,,,8.9,44.38,,2020-08-04,1000.0,SUR,,,,,RUB,3
