BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2012-07-05,АбрауДюрсо,ABRD,9.0,712047.0,5894.0,5850.0,5897.0,5870.0,5885.0,5870.0,121.0,5893.0,5885.0,5893.0,1414423.0,729762.0,1414423.0,
EQNL,2012-07-05,Система ао,AFKS,685.0,10929505.1,24.566,24.512,24.96,24.614,24.733,24.614,441900.0,24.733,24.733,24.733,10929505.1,10929505.1,10929505.1,
EQBR,2012-07-05,Аэрофлот,AFLT,805.0,29829057.0,43.88,43.88,44.35,43.98,44.09,43.9,676600.0,44.09,44.09,44.09,29835841.64,29835841.64,29835841.64,
SMAL,2012-07-05,Аэрофлот,AFLT,6.0,6784.64,43.13,43.08,44.0,44.0,43.21,44.0,157.0,,,,0.0,0.0,0.0,
EQNE,2012-07-05,ПАВА ао,AKHA,10.0,21010.6,9.4,9.1,9.4,9.101,9.135,9.1,2300.0,,8.981,,0.0,506529.1,0.0,
EQNL,2012-07-05,Акрон,AKRN,751.0,28496545.1,1238.5,1222.9,1245.0,1231.1,1237.9,1231.0,23020.0,1237.9,1237.9,1237.9,28496545.1,28496545.1,28496545.1,
EQNE,2012-07-05,АЛРОСА-Нюр,ALNU,1.0,59000.0,59000.0,59000.0,59000.0,59000.0,59000.0,59000.0,1.0,,55046.0,,0.0,605501.0,0.0,
EQBS,2012-07-05,АЛРОСА ао,ALRS,267.0,26781623.7,24.999,24.4,25.05,24.728,24.606,24.751,1088400.0,24.606,24.606,24.606,26781697.5,26781697.5,26781697.5,
SMAL,2012-07-05,АЛРОСА ао,ALRS,3.0,73.8,24.803,24.501,24.803,24.5,24.6,24.501,3.0,,,,0.0,0.0,0.0,
EQNE,2012-07-05,АшинскийМЗ,AMEZ,14.0,72852.4,7.0,7.0,7.141,7.006,7.005,7.006,10400.0,,7.182,,0.0,538658.0,0.0,
EQNL,2012-07-05,Аптеки36и6,APTK,2687.0,28382869.4,34.39,31.76,34.89,32.5,33.04,32.54,859150.0,33.04,33.04,33.04,28383191.76,28383191.76,28383191.76,
SMAL,2012-07-05,Аптеки36и6,APTK,2.0,322.36,32.24,32.2,32.24,32.24,32.24,32.2,10.0,,,,0.0,0.0,0.0,
EQNL,2012-07-05,Армада,ARMD,46.0,2082118.2,232.51,232.5,235.0,235.0,234.74,235.0,8870.0,234.74,234.74,234.74,2082118.2,2082118.2,2082118.2,
EQNE,2012-07-05,Арсагера,ARSA,176.0,1229383.9,1.6354,1.5001,1.6585,1.6442,1.5822,1.6447,777000.0,1.5818,1.5818,1.5818,1230075.8,1230075.8,1230075.8,
SMAL,2012-07-05,Арсагера,ARSA,1.0,691.9,1.1,1.1,1.1,1.1,1.1,1.1,629.0,,,,0.0,0.0,0.0,
SMAL,2012-07-05,"ПАО ""Архэнергосбыт""",ARSB,2.0,1.16,0.0625,0.0525,0.0625,0.058,0.058,0.0525,20.0,,,,0.0,0.0,0.0,
EQNE,2012-07-05,АстрЭнСб,ASSB,2.0,982.2,0.4911,0.4911,0.4911,0.4911,0.4911,0.4911,2000.0,,0.5493,,0.0,509184.92,0.0,
