BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
SMAL,2020-08-25,АбрауДюрсо,ABRD,2.0,407.5,223.0,184.5,223.0,,202.5,184.5,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,АбрауДюрсо,ABRD,457.0,2275950.0,209.0,194.0,210.0,200.0,202.5,200.0,11250.0,202.5,202.5,200.0,2275950.0,2275950.0,2275950.0,0.0,3
TQPI,2020-08-25,АСКО ао,ACKO,137.0,872960.0,5.32,5.0,5.32,5.1,5.08,5.1,172000.0,5.08,5.08,5.1,872960.0,872960.0,872960.0,0.0,3
SMAL,2020-08-25,Система ао,AFKS,2.0,64.1,21.354,21.354,21.392,,21.305,21.392,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,Система ао,AFKS,11337.0,571808019.1,21.46,20.93,21.5,21.42,21.305,21.389,26839200.0,21.302,21.302,21.42,550550841.5,550550841.5,550550841.5,0.0,3
SMAL,2020-08-25,Аэрофлот,AFLT,9.0,3172.52,83.7,83.3,84.36,,83.84,84.36,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,Аэрофлот,AFLT,13306.0,534989377.8,84.18,81.82,91.18,83.16,83.84,83.0,6381500.0,83.68,83.68,83.16,332174872.2,332174872.2,332174872.2,0.0,3
TQBR,2020-08-25,AGRO-гдр,AGRO,2869.0,46566429.0,743.0,743.0,767.0,764.2,757.2,764.2,61506.0,757.2,757.2,764.2,46566429.0,46566429.0,46566429.0,0.0,3
TQTE,2020-08-25,AKEU ETF,AKEU,125.0,118025.75,10.13,10.02,10.18,10.07,10.08,10.06,11709.0,886.05,886.05,10.07,10374817.51,10374817.51,10374817.51,57111.87,3
TQTF,2020-08-25,ETF AKMB,AKMB,225.0,261212.85,1.0211,1.0204,1.027,1.0267,1.0216,1.0267,255796.0,,1.0221,1.0267,0.0,554634.58,0.0,2304442.3,3
TQTD,2020-08-25,AKNX ETF,AKNX,795.0,262822.87,17.02,16.83,17.09,16.99,16.95,16.98,15503.0,1261.62,1261.62,16.99,19558857.69,19558857.69,19558857.69,301050.8,3
TQBR,2020-08-25,Акрон,AKRN,287.0,5015294.0,5858.0,5854.0,5940.0,5890.0,5886.0,5890.0,852.0,5886.0,5886.0,5890.0,5015294.0,5015294.0,5015294.0,0.0,3
TQTD,2020-08-25,AKSP ETF,AKSP,414.0,251214.17,11.94,11.83,11.95,11.86,11.86,11.83,21179.0,882.71,882.71,11.86,18694956.45,18694956.45,18694956.45,260232.19,3
TQBR,2020-08-25,БестЭфБ ао,ALBK,188.0,894040.0,56.5,54.0,56.5,55.5,54.5,55.5,16330.0,54.5,54.5,55.5,894040.0,894040.0,894040.0,0.0,3
TQBR,2020-08-25,АЛРОСА-Нюр,ALNU,4.0,221600.0,55400.0,55400.0,55400.0,55400.0,55400.0,55400.0,4.0,55600.0,55400.0,55400.0,1056600.0,609400.0,1056600.0,0.0,3
SMAL,2020-08-25,АЛРОСА ао,ALRS,3.0,465.42,66.4,66.4,67.02,,67.04,66.4,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,АЛРОСА ао,ALRS,14415.0,642330307.1,67.47,66.61,67.59,67.14,67.04,67.19,9588140.0,66.99,66.99,67.14,618659279.7,618659279.7,618659279.7,0.0,3
TQBR,2020-08-25,АшинскийМЗ,AMEZ,391.0,1999678.0,4.935,4.85,5.03,4.885,4.92,4.875,406600.0,4.92,4.92,4.885,1999678.0,1999678.0,1999678.0,0.0,3
TQBR,2020-08-25,Аптеки36и6,APTK,1278.0,1983258.44,13.4,13.4,13.496,13.404,13.416,13.404,147830.0,13.416,13.416,13.404,1983258.44,1983258.44,1983258.44,0.0,3
TQBR,2020-08-25,РусАква ао,AQUA,968.0,18751565.0,221.5,217.0,222.0,220.0,219.5,220.0,85380.0,219.5,219.5,220.0,18751565.0,18751565.0,18751565.0,0.0,3
TQBR,2020-08-25,Арсагера,ARSA,285.0,3084710.0,4.17,4.14,4.58,4.17,4.26,4.17,724000.0,4.26,4.26,4.17,3084710.0,3084710.0,3084710.0,0.0,3
TQBR,2020-08-25,АстрЭнСб,ASSB,81.0,182321.0,0.8,0.7805,0.806,0.7845,0.7925,0.785,230000.0,,0.7945,0.7845,0.0,510163.5,0.0,0.0,3
TQBR,2020-08-25,Авангрд-ао,AVAN,64.0,285210.0,850.0,845.0,860.0,855.0,850.0,855.0,335.0,,855.0,855.0,0.0,500920.0,0.0,0.0,3
TQBR,2020-08-25,Башнефт ао,BANE,522.0,8746022.0,1741.0,1738.5,1754.5,1743.0,1744.0,1743.0,5015.0,1744.0,1744.0,1743.0,8746022.0,8746022.0,8746022.0,0.0,3
TQBR,2020-08-25,Башнефт ап,BANEP,1908.0,46485876.0,1347.5,1342.0,1354.0,1343.0,1345.0,1343.0,34557.0,1345.0,1345.0,1343.0,46485876.0,46485876.0,46485876.0,0.0,3
TQBR,2020-08-25,Белуга ао,BELU,195.0,1141988.0,1318.0,1301.0,1318.0,1312.0,1308.0,1314.0,873.0,1308.0,1308.0,1312.0,1141988.0,1141988.0,1141988.0,0.0,3
SMAL,2020-08-25,БашИнСв ап,BISVP,1.0,177.76,11.11,11.11,11.11,,11.38,11.11,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,БашИнСв ап,BISVP,1319.0,10355732.0,10.6,10.22,12.0,10.95,11.38,10.95,909600.0,11.38,11.38,10.95,10355732.0,10355732.0,10355732.0,0.0,3
TQBR,2020-08-25,Белон ао,BLNG,53.0,66852.2,4.476,4.38,4.476,4.4,4.398,4.4,15200.0,,4.432,4.4,0.0,505594.4,0.0,0.0,3
TQBR,2020-08-25,БурЗолото,BRZL,381.0,2521437.0,1164.0,1100.0,1169.0,1135.0,1140.0,1135.0,2211.0,1140.0,1140.0,1135.0,2521437.0,2521437.0,2521437.0,0.0,3
TQBR,2020-08-25,БСП ао,BSPB,1198.0,17907598.1,43.92,43.67,44.27,43.73,43.95,43.73,407420.0,43.95,43.95,43.73,17907598.1,17907598.1,17907598.1,0.0,3
SMAL,2020-08-25,МКБ ао,CBOM,2.0,228.68,5.863,5.863,5.864,,5.861,5.864,39.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-25,МКБ ао,CBOM,14364.0,556594938.2,5.909,5.741,5.934,5.9,5.861,5.887,94960600.0,5.861,5.861,5.9,551515087.7,551515087.7,551515087.7,0.0,3
TQBR,2020-08-25,ЧТПЗ ао,CHEP,147.0,805535.0,214.0,212.0,216.0,216.0,214.0,216.0,3760.0,214.0,214.0,216.0,805535.0,805535.0,805535.0,0.0,3
TQBR,2020-08-25,РН-ЗапСиб,CHGZ,119.0,1149380.0,59.0,57.0,61.0,57.0,59.0,57.0,19500.0,59.0,59.0,57.0,1149380.0,1149380.0,1149380.0,0.0,3
TQBR,2020-08-25,ЧКПЗ ао,CHKZ,25.0,219520.0,5660.0,5580.0,5720.0,5580.0,5620.0,5580.0,39.0,,5640.0,5580.0,0.0,502180.0,0.0,0.0,3
TQBR,2020-08-25,СевСт-ао,CHMF,11656.0,694754316.4,966.4,955.8,968.8,962.4,961.0,962.8,722658.0,961.4,961.4,962.4,676402362.6,676402362.6,676402362.6,0.0,3
TQBR,2020-08-25,ЧМК ао,CHMK,58.0,358190.0,2665.0,2645.0,2670.0,2660.0,2655.0,2660.0,135.0,,2660.0,2660.0,0.0,502640.0,0.0,0.0,3
