BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-27,АбрауДюрсо,ABRD,1374.0,16420110.0,211.5,204.5,218.0,207.5,212.0,207.5,77390.0,212.0,212.0,207.5,16420110.0,16420110.0,16420110.0,0.0,3
TQPI,2020-11-27,АСКО ао,ACKO,185.0,266071.68,5.0,4.82,5.0,4.9,4.9,4.9,54264.0,,4.92,4.9,0.0,521490.8,0.0,0.0,3
SMAL,2020-11-27,Система ао,AFKS,25.0,7765.12,29.008,28.87,33.397,,30.787,33.397,252.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-27,Система ао,AFKS,31910.0,2309177219.9,30.15,30.15,31.195,30.931,30.787,30.89,75004500.0,30.781,30.781,30.931,2189972255.8,2189972255.8,2189972255.8,0.0,3
SMAL,2020-11-27,Аэрофлот,AFLT,6.0,1434.42,69.4,69.4,72.84,,71.4,72.2,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-27,Аэрофлот,AFLT,33997.0,1648323645.0,71.14,70.4,72.28,72.1,71.4,72.0,23085080.0,71.34,71.34,72.1,1482850178.4,1482850178.4,1482850178.4,0.0,3
TQBR,2020-11-27,AGRO-гдр,AGRO,3342.0,71975771.8,831.8,817.6,836.8,835.2,830.2,835.2,86692.0,830.2,830.2,835.2,71975771.8,71975771.8,71975771.8,0.0,3
TQTE,2020-11-27,AKEU ETF,AKEU,151.0,33190.39,10.65,10.61,10.69,10.68,10.66,10.69,3115.0,959.26,959.26,10.68,2988101.01,2988101.01,2988101.01,101850.66,3
TQTF,2020-11-27,ETF AKMB,AKMB,1188.0,2624688.48,1.0554,1.0529,1.0565,1.0552,1.0549,1.0556,2486661.0,1.0555,1.0555,1.0552,2249385.6,2249385.6,2249385.6,3215471.48,3
TQTD,2020-11-27,AKNX ETF,AKNX,514.0,273566.21,17.7,17.7,18.1,18.08,18.03,18.1,15169.0,1360.74,1360.74,18.08,20641062.93,20641062.93,20641062.93,330500.38,3
