BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-11,АбрауДюрсо,ABRD,225.0,1352935.0,201.0,199.5,201.5,200.0,200.5,200.0,6750.0,200.5,200.5,200.0,1352935.0,1352935.0,1352935.0,0.0,3
TQBR,2021-01-11,АСКО ао,ACKO,148.0,864274.0,6.22,5.82,6.22,5.9,5.86,5.9,147600.0,5.86,5.86,5.9,864274.0,864274.0,864274.0,0.0,3
SMAL,2021-01-11,Система ао,AFKS,12.0,2400.3,29.682,27.411,30.98,,29.992,30.399,81.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-11,Система ао,AFKS,42101.0,3370639842.7,29.306,29.005,30.473,30.1,29.992,30.235,112384900.0,29.986,29.986,30.1,3258496369.0,3258496369.0,3258496369.0,0.0,3
SMAL,2021-01-11,Аэрофлот,AFLT,54.0,26418.66,74.32,72.92,74.82,,73.78,73.72,357.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-11,Аэрофлот,AFLT,43890.0,1926535680.2,73.38,72.68,74.56,73.74,73.78,74.08,26110910.0,73.78,73.78,73.74,1795547555.4,1795547555.4,1795547555.4,0.0,3
TQBR,2021-01-11,AGRO-гдр,AGRO,7553.0,191615273.8,908.0,891.0,935.2,892.8,903.2,892.8,212175.0,903.2,903.2,892.8,191615273.8,191615273.8,191615273.8,0.0,3
TQTF,2021-01-11,ETF AKCH,AKCH,123.0,7424382.81,110.75,108.42,110.81,110.15,110.66,110.15,67091.0,110.66,110.66,110.15,7424382.81,7424382.81,7424382.81,6787446.36,3
TQTE,2021-01-11,AKEU ETF,AKEU,520.0,393066.25,11.1,11.02,11.22,11.1,11.09,11.1,35447.0,1006.79,1006.79,11.1,35687742.46,35687742.46,35687742.46,142443.04,3
TQTF,2021-01-11,ETF AKMB,AKMB,2053.0,2511783.86,1.0699,1.065,1.0775,1.0687,1.0654,1.0681,2352108.0,1.0678,1.0678,1.0687,2195160.18,2195160.18,2195160.18,4864547.87,3
