BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-04-29,АбрауДюрсо,ABRD,21.0,146770.0,138.5,138.5,140.5,140.0,140.0,140.0,1050.0,,140.0,140.0,0.0,501030.0,0.0,
TQDE,2019-04-29,АСКО ао,ACKO,26.0,195020.0,6.48,6.2,6.48,6.32,6.3,6.32,31000.0,,6.48,6.32,0.0,589200.0,0.0,
SMAL,2019-04-29,Система ао,AFKS,3.0,55.66,9.283,9.275,9.283,,8.917,9.275,6.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,Система ао,AFKS,3774.0,78871710.5,8.93,8.891,9.0,8.901,8.917,8.901,8845100.0,8.917,8.917,8.901,78871710.5,78871710.5,78871710.5,
SMAL,2019-04-29,Аэрофлот,AFLT,10.0,3404.94,96.78,96.0,97.76,,97.04,96.0,35.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,Аэрофлот,AFLT,5601.0,178873585.4,96.86,96.54,97.5,96.98,97.04,96.98,1843500.0,97.02,97.02,96.98,178873585.4,178873585.4,178873585.4,
TQBR,2019-04-29,AGRO-гдр,AGRO,425.0,15518575.0,752.0,742.5,759.0,749.5,751.5,748.0,20644.0,751.5,751.5,749.5,15518575.0,15518575.0,15518575.0,
TQTD,2019-04-29,AKNX ETF,AKNX,177.0,732730.8,11.43,11.43,11.51,11.5,11.47,11.5,63907.0,741.88,741.88,11.5,47411566.35,47411566.35,47411566.35,238912.97
TQBR,2019-04-29,Акрон,AKRN,105.0,30799024.0,4510.0,4484.0,4510.0,4490.0,4494.0,4490.0,6854.0,4494.0,4494.0,4490.0,30799024.0,30799024.0,30799024.0,
TQTD,2019-04-29,AKSP ETF,AKSP,70.0,714472.66,10.15,10.15,10.18,10.18,10.18,10.18,70184.0,658.7,658.7,10.18,46230167.84,46230167.84,46230167.84,
TQBR,2019-04-29,АЛРОСА-Нюр,ALNU,102.0,10114800.0,65000.0,64000.0,68200.0,64200.0,65600.0,64400.0,154.0,65600.0,65600.0,64200.0,10114800.0,10114800.0,10114800.0,
SMAL,2019-04-29,АЛРОСА ао,ALRS,11.0,2821.27,93.1,93.1,94.43,,94.0,94.43,30.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,АЛРОСА ао,ALRS,6210.0,247451265.7,94.0,93.51,94.5,94.49,94.0,94.49,2632570.0,94.0,94.0,94.49,247451265.7,247451265.7,247451265.7,
TQBR,2019-04-29,АшинскийМЗ,AMEZ,64.0,112633.0,4.155,4.11,4.155,4.13,4.125,4.125,27300.0,,4.16,4.13,0.0,503200.5,0.0,
TQBR,2019-04-29,Аптеки36и6,APTK,494.0,414257.63,4.571,4.512,4.626,4.519,4.57,4.517,90640.0,,4.568,4.519,0.0,630016.77,0.0,
TQBR,2019-04-29,РусАква ао,AQUA,19.0,459050.0,211.0,202.0,215.0,203.5,207.5,202.0,2210.0,,207.5,203.5,0.0,518520.0,0.0,
TQDE,2019-04-29,Армада,ARMD,134.0,70609.6,8.1,7.95,8.16,8.01,7.995,8.01,8830.0,,8.14,8.01,0.0,502038.75,0.0,
TQBR,2019-04-29,Арсагера,ARSA,1.0,2830.0,2.83,2.83,2.83,2.83,2.83,2.83,1000.0,,2.8,2.83,0.0,537270.0,0.0,
TQBR,2019-04-29,АстрЭнСб,ASSB,95.0,172479.5,0.9,0.891,0.929,0.916,0.9125,0.916,189000.0,,0.9015,0.916,0.0,501149.0,0.0,
TQBR,2019-04-29,Авангрд-ао,AVAN,5.0,37600.0,770.0,730.0,770.0,760.0,750.0,760.0,50.0,,750.0,760.0,0.0,503100.0,0.0,
TQBR,2019-04-29,Башнефт ао,BANE,1074.0,24626937.0,2058.5,2058.0,2153.5,2105.0,2118.5,2105.0,11626.0,2118.5,2118.5,2105.0,24626937.0,24626937.0,24626937.0,
TQBR,2019-04-29,Башнефт ап,BANEP,1756.0,95456278.5,1918.0,1891.5,1918.0,1900.0,1905.0,1900.0,50105.0,1905.0,1905.0,1900.0,95456278.5,95456278.5,95456278.5,
TQBR,2019-04-29,Белуга ао,BELU,8.0,56528.0,469.0,469.0,484.0,479.0,479.0,480.0,118.0,485.0,484.0,479.0,1499707.0,675234.0,1499707.0,
TQBR,2019-04-29,БашИнСв ап,BISVP,24.0,162810.0,4.68,4.48,5.0,4.67,4.65,4.67,35000.0,,4.58,4.67,0.0,507920.0,0.0,
TQBR,2019-04-29,Белон ао,BLNG,1853.0,4221216.5,3.8,3.61,4.465,4.15,4.105,4.15,1028100.0,4.105,4.105,4.15,4221216.5,4221216.5,4221216.5,
TQBR,2019-04-29,БурЗолото,BRZL,17.0,46674.0,856.0,856.0,869.0,867.0,864.0,868.0,54.0,,861.0,867.0,0.0,500032.0,0.0,
SMAL,2019-04-29,БСП ао,BSPB,1.0,64.52,64.52,64.52,64.52,,57.98,64.52,1.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,БСП ао,BSPB,513.0,6228373.8,58.7,57.4,58.7,57.66,57.98,57.66,107420.0,57.98,57.98,57.66,6228373.8,6228373.8,6228373.8,
TQBR,2019-04-29,МКБ ао,CBOM,2457.0,23800963.3,5.935,5.935,5.962,5.938,5.959,5.938,3993900.0,5.959,5.959,5.938,23800963.3,23800963.3,23800963.3,
TQBR,2019-04-29,ЧТПЗ ао,CHEP,24.0,977600.0,151.5,149.5,152.0,151.5,150.5,151.5,6500.0,150.5,150.5,151.5,977600.0,977600.0,977600.0,
SMAL,2019-04-29,РН-ЗапСиб,CHGZ,1.0,444.0,37.0,37.0,37.0,,29.0,37.0,12.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,РН-ЗапСиб,CHGZ,3.0,14500.0,29.0,29.0,29.0,29.0,29.0,29.0,500.0,,30.5,29.0,0.0,516900.0,0.0,
TQBR,2019-04-29,ЧКПЗ ао,CHKZ,4.0,16960.0,4300.0,4180.0,4300.0,4220.0,4240.0,4180.0,4.0,,4580.0,4220.0,0.0,502960.0,0.0,
SMAL,2019-04-29,СевСт-ао,CHMF,12.0,27465.2,1051.4,1043.0,1067.4,,1059.4,1054.0,26.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,СевСт-ао,CHMF,3972.0,386364268.0,1059.0,1055.4,1065.8,1058.0,1059.4,1058.0,364550.0,1059.8,1059.8,1058.0,386364268.0,386364268.0,386364268.0,
TQBR,2019-04-29,ЧМК ао,CHMK,8.0,27815.0,2770.0,2765.0,2810.0,2785.0,2780.0,2785.0,10.0,,2800.0,2785.0,0.0,529650.0,0.0,
TQBR,2019-04-29,ЧелябЭС ао,CLSB,38.0,126892.0,0.0778,0.0768,0.0783,0.0772,0.0778,0.0772,1630000.0,,0.0781,0.0772,0.0,503051.0,0.0,
TQBR,2019-04-29,ЧелябЭС ап,CLSBP,39.0,75148.0,0.0632,0.062,0.0632,0.0625,0.0626,0.0625,1200000.0,,0.0619,0.0625,0.0,652485.0,0.0,
TQBR,2019-04-29,Телеграф,CNTL,1733.0,20913515.0,23.05,20.65,26.0,21.1,22.85,21.1,916200.0,22.85,22.85,21.1,20913515.0,20913515.0,20913515.0,
TQBR,2019-04-29,Телеграф-п,CNTLP,6207.0,98518504.0,21.02,17.62,22.98,18.2,19.64,18.2,5016400.0,19.64,19.64,18.2,98518504.0,98518504.0,98518504.0,
SMAL,2019-04-29,ДагСб ао,DASB,1.0,22.5,0.15,0.15,0.15,,0.11525,0.15,150.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,ДагСб ао,DASB,138.0,468995.0,0.11525,0.11405,0.1168,0.1154,0.11525,0.1154,4070000.0,,0.11525,0.1154,0.0,500116.0,0.0,
SMAL,2019-04-29,ЗаводДИОД,DIOD,1.0,15.06,5.02,5.02,5.02,,4.57,5.02,3.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,ЗаводДИОД,DIOD,12.0,29212.0,4.57,4.56,4.57,4.57,4.57,4.57,6400.0,,4.5,4.57,0.0,603441.0,0.0,
TQBR,2019-04-29,ДетскийМир,DSKY,2945.0,58691706.4,88.78,87.72,89.6,88.14,88.18,88.14,665610.0,88.18,88.18,88.14,58691706.4,58691706.4,58691706.4,
TQBR,2019-04-29,ДЭК ао,DVEC,210.0,1302893.0,1.141,1.104,1.147,1.142,1.119,1.142,1164000.0,1.119,1.119,1.142,1302893.0,1302893.0,1302893.0,
TQBR,2019-04-29,iДонскЗР п,DZRDP,61.0,139860.0,2130.0,2130.0,2160.0,2150.0,2150.0,2150.0,65.0,,2120.0,2150.0,0.0,501290.0,0.0,
TQDE,2019-04-29,ЕвроЭлтех,EELT,22.0,157126.0,11.06,11.06,11.2,11.14,11.14,11.14,14100.0,,11.04,11.14,0.0,512384.0,0.0,
TQBR,2019-04-29,Электрцинк,ELTZ,54.0,148453.5,240.0,240.0,249.5,242.5,243.0,242.5,611.0,,241.0,242.5,0.0,504032.5,0.0,
TQBR,2019-04-29,ENPL-гдр,ENPL,479.0,15047905.9,519.0,514.1,519.4,517.3,516.5,517.3,29133.0,516.5,516.5,517.3,15047905.9,15047905.9,15047905.9,
SMAL,2019-04-29,ЭнелРос ао,ENRU,10.0,1989.85,1.095,1.065,1.095,,1.074,1.093,1853.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,ЭнелРос ао,ENRU,3489.0,42375295.0,1.0885,1.064,1.089,1.0685,1.074,1.0685,39447000.0,1.074,1.074,1.0685,42375295.0,42375295.0,42375295.0,
SMAL,2019-04-29,ФСК ЕЭС ао,FEES,36.0,1968.46,0.16698,0.16326,0.16698,,0.1644,0.16486,12040.0,,,,0.0,0.0,0.0,
TQBR,2019-04-29,ФСК ЕЭС ао,FEES,3554.0,96950837.0,0.16554,0.16376,0.16564,0.165,0.1644,0.165,589750000.0,0.1644,0.1644,0.165,96950837.0,96950837.0,96950837.0,
TQBR,2019-04-29,ДВМП ао,FESH,63.0,465343.0,6.65,6.535,6.725,6.595,6.665,6.595,69800.0,,6.665,6.595,0.0,509142.5,0.0,
TQBR,2019-04-29,FIVE-гдр,FIVE,1453.0,77769180.0,1900.0,1868.0,1945.0,1894.5,1892.0,1894.5,41105.0,1892.0,1892.0,1894.5,77769180.0,77769180.0,77769180.0,
TQBR,2019-04-29,БУДУЩЕЕ ао,FTRE,982.0,4285775.0,61.3,60.8,64.0,61.4,62.1,61.4,68959.0,62.1,62.1,61.4,4285775.0,4285775.0,4285775.0,
EQTD,2019-04-29,FXAU ETF,FXAU,1.0,29.68,29.68,29.68,29.68,29.58,29.68,29.68,1.0,,,,0.0,0.0,0.0,725231.22
TQTF,2019-04-29,FXAU ETF,FXAU,46.0,593423.0,1932.0,1912.0,1936.0,1914.0,1920.0,1913.0,309.0,1920.0,1920.0,1914.0,595343.45,595343.45,595343.45,725231.22
TQTF,2019-04-29,FXCN ETF,FXCN,220.0,3187588.0,2718.0,2718.0,2748.0,2734.0,2736.0,2734.0,1165.0,2736.0,2736.0,2734.0,3187588.0,3187588.0,3187588.0,4989444.17
TQTF,2019-04-29,FXDE ETF,FXDE,107.0,2514379.0,2100.0,2080.0,2100.0,2086.5,2088.5,2086.5,1204.0,2088.5,2088.5,2086.5,2514379.0,2514379.0,2514379.0,2993085.15
EQTD,2019-04-29,FXGD ETF,FXGD,2.0,598.44,8.96,8.92,8.96,8.9,8.93,8.92,67.0,,,,0.0,0.0,0.0,12256521.05
TQTF,2019-04-29,FXGD ETF,FXGD,543.0,4801083.4,581.8,572.8,585.0,575.6,577.6,575.4,8313.0,577.6,577.6,575.6,4839805.64,4839805.64,4839805.64,12256521.05
EQTD,2019-04-29,iFXIT ETF,FXIT,3.0,2624.17,77.11,77.11,77.22,77.15,77.19,77.22,34.0,,,,0.0,0.0,0.0,17639478.95
TQTF,2019-04-29,iFXIT ETF,FXIT,336.0,8555291.0,5023.0,4976.0,5030.0,4992.0,4994.0,4991.0,1713.0,4994.0,4994.0,4992.0,8725088.71,8725088.71,8725088.71,17639478.95
TQTF,2019-04-29,FXJP ETF,FXJP,96.0,1160868.0,2295.0,2276.0,2322.0,2311.0,2312.0,2310.0,502.0,2312.0,2312.0,2311.0,1160868.0,1160868.0,1160868.0,1100614.69
TQTF,2019-04-29,FXKZ ETF,FXKZ,218.0,1131180.72,181.0,178.0,182.06,181.14,181.0,181.14,6250.0,180.98,180.98,181.14,1131180.72,1131180.72,1131180.72,1071990.38
TQTF,2019-04-29,FXMM ETF,FXMM,225.0,14495109.0,1514.3,1513.0,1519.0,1517.5,1515.7,1517.3,9563.0,1515.7,1515.7,1517.5,14495109.0,14495109.0,14495109.0,24204791.12
TQTF,2019-04-29,FXRB ETF,FXRB,147.0,3132342.0,1546.0,1539.0,1549.0,1543.0,1544.0,1543.0,2029.0,1544.0,1544.0,1543.0,3132342.0,3132342.0,3132342.0,4079050.92
EQTD,2019-04-29,FXRL ETF,FXRL,1.0,37.8,37.8,37.8,37.8,37.72,37.76,37.8,1.0,,,,0.0,0.0,0.0,3937018.16
TQTF,2019-04-29,FXRL ETF,FXRL,189.0,4106831.0,2450.0,2412.0,2505.0,2440.5,2443.0,2440.5,1681.0,2443.0,2443.0,2440.5,4109276.86,4109276.86,4109276.86,3937018.16
EQTD,2019-04-29,FXRU ETF,FXRU,1.0,115.8,11.58,11.58,11.58,11.49,11.53,11.58,10.0,,,,0.0,0.0,0.0,9451725.24
TQTF,2019-04-29,FXRU ETF,FXRU,236.0,5186201.1,745.3,742.7,749.3,743.2,746.3,743.0,6949.0,746.3,746.3,743.2,5193693.97,5193693.97,5193693.97,9451725.24
EQTD,2019-04-29,FXTB ETF,FXTB,6.0,1775.89,10.0333,10.0333,10.0333,10.0038,10.0303,10.0333,177.0,,,,0.0,0.0,0.0,
TQTF,2019-04-29,FXTB ETF,FXTB,155.0,2063831.6,650.0,646.2,660.4,647.3,649.0,647.3,3180.0,649.0,649.0,647.3,2178741.09,2178741.09,2178741.09,
TQTF,2019-04-29,FXUK ETF,FXUK,55.0,413086.0,2018.0,2010.0,2023.0,2016.0,2015.0,2016.0,205.0,,2015.0,2016.0,0.0,509773.0,0.0,1291322.42
