BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-07-10,АбрауДюрсо,ABRD,65.0,315480.0,140.5,139.5,142.5,140.5,141.0,140.5,2240.0,,141.5,140.5,0.0,509405.0,0.0,
TQDE,2019-07-10,АСКО ао,ACKO,11.0,83180.0,5.7,5.5,5.7,5.58,5.56,5.58,15000.0,,5.64,5.58,0.0,519040.0,0.0,
SMAL,2019-07-10,Система ао,AFKS,6.0,2351.25,11.3,11.3,11.944,,11.779,11.801,200.0,,,,0.0,0.0,0.0,
TQBR,2019-07-10,Система ао,AFKS,11459.0,410769258.4,11.59,11.455,11.947,11.9,11.779,11.9,34873900.0,11.779,11.779,11.9,410769258.4,410769258.4,410769258.4,
SMAL,2019-07-10,Аэрофлот,AFLT,7.0,3053.06,106.78,106.78,109.9,,108.76,109.4,28.0,,,,0.0,0.0,0.0,
TQBR,2019-07-10,Аэрофлот,AFLT,10550.0,763339687.4,106.9,106.42,109.84,108.62,108.76,108.62,7019120.0,108.76,108.76,108.62,763339687.4,763339687.4,763339687.4,
TQBR,2019-07-10,AGRO-гдр,AGRO,598.0,21895140.4,751.8,745.0,751.8,747.8,748.0,747.8,29272.0,748.0,748.0,747.8,21895140.4,21895140.4,21895140.4,
TQTD,2019-07-10,AKNX ETF,AKNX,91.0,147694.73,11.43,11.38,11.61,11.49,11.57,11.49,12760.0,738.08,738.08,11.49,9417902.17,9417902.17,9417902.17,208944.34
TQBR,2019-07-10,Акрон,AKRN,166.0,13002980.0,4660.0,4640.0,4672.0,4670.0,4654.0,4670.0,2794.0,4654.0,4654.0,4670.0,13002980.0,13002980.0,13002980.0,
TQTD,2019-07-10,AKSP ETF,AKSP,25.0,148020.93,10.37,10.37,10.38,10.37,10.37,10.38,14270.0,661.44,661.44,10.37,9438702.6,9438702.6,9438702.6,277691.33
TQBR,2019-07-10,БестЭфБ ао,ALBK,6.0,57400.0,64.0,62.0,65.0,62.0,64.0,62.0,900.0,,64.0,62.0,0.0,507200.0,0.0,
TQBR,2019-07-10,АЛРОСА-Нюр,ALNU,222.0,36428600.0,78200.0,78200.0,83800.0,81400.0,80200.0,81400.0,454.0,80200.0,80200.0,81400.0,36428600.0,36428600.0,36428600.0,
SMAL,2019-07-10,АЛРОСА ао,ALRS,15.0,2735.18,88.33,83.98,88.33,,84.96,83.98,32.0,,,,0.0,0.0,0.0,
TQBR,2019-07-10,АЛРОСА ао,ALRS,33280.0,2260015614.5,86.0,84.37,86.3,84.63,84.96,84.63,26601530.0,84.96,84.96,84.63,2260015614.5,2260015614.5,2260015614.5,
TQBR,2019-07-10,АшинскийМЗ,AMEZ,105.0,386296.0,4.385,4.375,4.45,4.38,4.385,4.38,88100.0,,4.39,4.38,0.0,613944.5,0.0,
SMAL,2019-07-10,Аптеки36и6,APTK,1.0,106.2,11.8,11.8,11.8,,11.864,11.8,9.0,,,,0.0,0.0,0.0,
