BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-19,АбрауДюрсо,ABRD,175.0,1109245.0,203.0,199.5,203.0,201.0,201.5,201.0,5500.0,201.5,201.5,201.0,1109245.0,1109245.0,1109245.0,0.0,3
TQPI,2020-11-19,АСКО ао,ACKO,133.0,181944.38,4.78,4.7,4.86,4.8,4.72,4.8,37904.0,,4.76,4.8,0.0,683726.3,0.0,0.0,3
SMAL,2020-11-19,Система ао,AFKS,1.0,256.21,32.026,32.026,32.026,,32.33,32.026,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-19,Система ао,AFKS,23475.0,1655111061.1,32.3,32.02,32.685,32.3,32.33,32.351,51194200.0,32.326,32.326,32.3,1564660811.0,1564660811.0,1564660811.0,0.0,3
SMAL,2020-11-19,Аэрофлот,AFLT,13.0,2228.8,69.74,65.56,73.82,,68.22,65.56,32.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-19,Аэрофлот,AFLT,38370.0,1974939487.6,68.36,67.1,69.22,68.2,68.22,68.54,28950640.0,68.22,68.22,68.2,1830174859.0,1830174859.0,1830174859.0,0.0,3
TQBR,2020-11-19,AGRO-гдр,AGRO,3907.0,114172950.6,844.8,835.2,850.0,841.4,842.6,841.4,135492.0,842.6,842.6,841.4,114172950.6,114172950.6,114172950.6,0.0,3
TQTE,2020-11-19,AKEU ETF,AKEU,174.0,51512.43,10.58,10.48,10.58,10.53,10.53,10.53,4892.0,950.13,950.13,10.53,4648038.66,4648038.66,4648038.66,101850.66,3
TQTF,2020-11-19,ETF AKMB,AKMB,1020.0,988775.86,1.0513,1.046,1.0525,1.0517,1.0515,1.052,940022.0,1.0519,1.0519,1.0517,737535.46,737535.46,737535.46,3215471.48,3
TQTD,2020-11-19,AKNX ETF,AKNX,311.0,529805.04,17.48,17.24,17.48,17.43,17.31,17.43,30604.0,1314.42,1314.42,17.43,40226401.28,40226401.28,40226401.28,330500.38,3
TQBR,2020-11-19,Акрон,AKRN,711.0,14923924.0,6180.0,6154.0,6230.0,6178.0,6192.0,6178.0,2410.0,6192.0,6192.0,6178.0,14923924.0,14923924.0,14923924.0,0.0,3
TQTD,2020-11-19,AKSP ETF,AKSP,415.0,471692.73,12.49,12.22,12.49,12.27,12.26,12.29,38475.0,930.84,930.84,12.27,35814119.41,35814119.41,35814119.41,333726.28,3
TQBR,2020-11-19,БестЭфБ ао,ALBK,46.0,65605.0,54.0,53.0,54.0,54.0,54.0,54.0,1220.0,,53.5,54.0,0.0,545385.0,0.0,0.0,3
TQBR,2020-11-19,АЛРОСА-Нюр,ALNU,9.0,680400.0,56600.0,56600.0,57000.0,57000.0,56800.0,57000.0,12.0,56600.0,56600.0,57000.0,2039400.0,737000.0,2039400.0,0.0,3
SMAL,2020-11-19,АЛРОСА ао,ALRS,22.0,6429.44,88.38,88.38,90.42,,89.81,88.6,72.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-19,АЛРОСА ао,ALRS,43949.0,3281001579.5,89.38,88.12,91.2,90.0,89.81,89.54,36536160.0,89.82,89.82,90.0,3147891208.1,3147891208.1,3147891208.1,0.0,3
TQBR,2020-11-19,АшинскийМЗ,AMEZ,775.0,2062380.0,4.745,4.71,4.795,4.77,4.765,4.77,432800.0,4.765,4.765,4.77,2062380.0,2062380.0,2062380.0,0.0,3
TQBR,2020-11-19,Аптеки36и6,APTK,3828.0,3226066.68,13.758,13.612,13.758,13.648,13.69,13.648,235640.0,13.69,13.69,13.648,3226066.68,3226066.68,3226066.68,0.0,3
TQBR,2020-11-19,РусАква ао,AQUA,449.0,7550430.0,246.0,234.0,246.0,242.0,240.5,242.0,31390.0,240.5,240.5,242.0,7550430.0,7550430.0,7550430.0,0.0,3
