BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2017-06-30,МГор48-об,RU000A0JNYN1,2.0,3228741.8,91.69,91.7,91.7,91.7,3.12,91.7,8.23,91.69,3521.0,91.56,91.56,91.7,3452746.0,3444484.0,3452746.0,2022-06-11,1573.0,8.23,,,,30.08,,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,ДОМ.РФ11об,RU000A0JPLU8,3.0,8074812.5,99.75,100.0,99.75,99.75,1.68,100.0,8.66,100.0,16150.0,,99.86,99.75,0.0,17552301.5,0.0,2020-09-15,472.0,8.45,,,,10.33,,2017-06-30,500.0,SUR,,,,,RUB
EQOB,2017-06-30,РСХБ 6,RU000A0JPMT8,1.0,1005.0,100.5,100.5,100.5,100.5,37.97,100.5,9.21,100.5,1.0,,100.47,100.5,0.0,6475240.1,0.0,2018-02-09,215.0,9.21,,,,49.36,,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РСХБ 7,RU000A0JPTE5,11.0,21636216.5,99.99,100.23,100.2,100.2,5.72,100.23,8.64,99.99,21587.0,100.23,100.23,100.2,21636216.5,21636216.5,21636216.5,2018-06-05,332.0,8.6,,,,43.38,,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,Газпрнефт4,RU000A0JQ557,1.0,1001.5,100.15,100.15,100.15,100.15,17.97,100.15,8.13,100.15,1.0,,99.98,100.15,0.0,5141752.4,0.0,2019-04-09,277.0,8.13,,,,40.89,2018-04-10,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РЖД-17 обл,RU000A0JQ7W9,3.0,3058.9,101.77,102.06,101.77,101.92,52.44,101.8,8.36,102.06,3.0,101.84,101.83,101.92,340154324.6,258345574.6,340154324.6,2018-07-16,189.0,8.3,,,,57.84,2018-01-15,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,ДОМ.РФ13об,RU000A0JQAG8,1.0,20580.0,102.9,102.9,102.9,102.9,25.51,102.9,2.25,102.9,20.0,,102.49,102.9,0.0,5418838.0,0.0,2018-04-15,107.0,2.25,,,,61.42,2017-10-15,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,ДОМ.РФ14об,RU000A0JQAL8,1.0,21340.0,106.7,106.7,106.7,106.7,14.81,106.7,-5.43,106.7,20.0,106.9,106.9,106.7,7520360.0,7512884.0,7520360.0,2023-05-15,138.0,-5.43,,,,59.23,2017-11-15,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,МГор66-об,RU000A0JQHM1,1.0,12486.0,104.05,104.05,104.05,104.05,11.66,104.05,8.36,104.05,12.0,,104.52,104.05,0.0,35551348.0,0.0,2018-11-23,476.0,8.36,,,,28.24,,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РЖД-23 обл,RU000A0JQRD9,5.0,20755.5,103.71,103.8,103.8,103.8,49.9,103.76,8.12,103.71,20.0,,103.6,103.8,0.0,9677294.5,0.0,2025-01-16,362.0,8.16,,,,58.59,2018-07-26,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РСХБ 10,RU000A0JQS09,8.0,1208612.9,100.28,100.3,100.3,100.3,48.78,100.3,8.53,100.29,1205.0,100.29,100.29,100.3,10393749.6,3246302.5,10393749.6,2020-01-29,33.0,8.53,,,,59.59,2017-08-02,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РСХБ 11,RU000A0JQS74,3.0,102261.9,99.85,100.34,100.26,100.26,48.45,100.26,9.08,99.85,102.0,,100.28,100.26,0.0,635760.3,0.0,2020-01-30,34.0,9.08,,,,59.59,2017-08-03,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,РБК 04,RU000A0JQVD1,3.0,152.26,96.98,96.98,96.98,96.98,,96.98,,96.98,157.0,,96.35,96.98,0.0,626651.95,0.0,2018-04-19,293.0,0.0,,,,,,2017-06-30,1.0,SUR,,,,,RUB
EQOB,2017-06-30,ДОМ.РФ16об,RU000A0JQXG0,1.0,1714275.0,100.25,100.25,100.25,100.25,3.39,100.25,8.34,100.25,1710.0,,99.94,100.25,0.0,3849653.1,0.0,2021-09-15,579.0,8.34,,,,20.79,,2017-06-30,1000.0,SUR,,,,,RUB
EQOB,2017-06-30,СУЭК-Фин01,RU000A0JQXR7,1.0,1960.0,98.0,98.0,98.0,98.0,0.0,98.0,10.69,98.0,2.0,,98.56,98.0,0.0,1342417.8,0.0,2020-06-26,357.0,10.69,,,,41.14,2018-06-29,2017-06-30,1000.0,SUR,,,,,RUB
