BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-07-25,CNYRUB_TOD,CNY000000TOD,5.665,5.65,5.665,5.66,12.0,37681745.4,5.6571
CETS,2014-07-25,CNY_TODTOM,CNYRUBTODTOM,0.002323,0.002222,0.0026,0.002222,7.0,27682433.0,0.002376
CNGD,2014-07-25,CNY_TODTOM,CNYRUBTODTOM,-0.002321,-0.002321,0.004641,0.004641,2.0,262015.13,
CETS,2014-07-25,CNYRUB_TOM,CNYRUB_TOM,5.66,5.6522,5.6791,5.6717,1069.0,561692456.9,5.6649
CETS,2014-07-25,CNY_TOMSPT,CNYRUB_TOM1D,0.000751,0.00075,0.000751,0.00075,4.0,146279330.9,0.000751
CETS,2014-07-25,EUR_TODTOM,EUR000TODTOM,0.0326,0.0326,0.0331,0.033,418.0,170572935170.0,0.0329
CNGD,2014-07-25,EUR_TODTOM,EUR000TODTOM,0.0331,-0.0543,0.0621,0.0388,76.0,9564137754.61,
CETS,2014-07-25,EUR_TOM1W,EURRUB_TOM1W,0.0794,0.0794,0.0794,0.0794,1.0,236417500.0,0.0794
CETS,2014-07-25,EUR_TOM3M,EURRUB_TOM3M,1.0825,1.0825,1.0825,1.0825,1.0,241433000.0,1.0825
CETS,2014-07-25,EUR_TOM9M,EURRUB_TOM9M,3.2025,3.2025,3.2025,3.2025,1.0,252033000.0,3.2025
CETS,2014-07-25,EURUSD_TOD,EURUSD000TOD,1.3468,1.3443,1.34745,1.34505,28.0,224739829.32,1.3465
CETS,2014-07-25,EURUSD_TOM,EURUSD000TOM,1.347,1.3424,1.3475,1.34255,165.0,2758093388.68,1.34485
CETS,2014-07-25,EURUSDTDTM,EURUSDTODTOM,1e-05,5e-06,1.7e-05,1e-05,57.0,20897676864.28,1.1e-05
CETS,2014-07-25,EURRUB_TOD,EUR_RUB__TOD,47.23,47.049,47.299,47.2105,2041.0,20252219327.0,47.1662
CETS,2014-07-25,EURRUB_TOM,EUR_RUB__TOM,47.2925,47.0715,47.33,47.185,1592.0,17620634281.5,47.1911
CNGD,2014-07-25,EURRUB_TOM,EUR_RUB__TOM,47.21,47.2068,47.32,47.32,3.0,260930170.0,
CETS,2014-07-25,GLD_TODTOM,GLDRUBTODTOM,0.85,0.85,0.85,0.85,1.0,30713123.7,0.85
CETS,2014-07-25,GLDRUB_TOM,GLDRUB_TOM,1460.0,1459.15,1464.5,1464.5,3.0,21473975.0,1462.8
CETS,2014-07-25,KZTRUB_TOD,KZT000000TOM,19.0,19.0,19.0,19.0,1.0,323000.0,19.0
CETS,2014-07-25,SLVRUB_TOM,SLVRUB_TOM,23.07,23.07,23.07,23.07,1.0,4614.0,23.07
CETS,2014-07-25,UAHRUB_TOD,UAH000000TOM,30.0207,30.0207,30.0207,30.0207,2.0,35424426.0,30.0207
CETS,2014-07-25,USDRUB_TOD,USD000000TOD,35.06,34.9815,35.119,35.0755,8887.0,62667710573.0,35.0523
CNGD,2014-07-25,USDRUB_TOD,USD000000TOD,35.0575,34.982,35.08,35.08,7.0,708909750.0,
CETS,2014-07-25,USD_TODTOM,USD000TODTOM,0.0238,0.023,0.0245,0.0245,978.0,507865216100.0,0.0242
CNGD,2014-07-25,USD_TODTOM,USD000TODTOM,0.024,-0.0403,0.0461,0.0244,220.0,12461103464.31,
CETS,2014-07-25,USDRUB_TOM,USD000UTSTOM,35.11,35.0075,35.15,35.13,13061.0,138798200147.0,35.0801
CNGD,2014-07-25,USDRUB_TOM,USD000UTSTOM,35.1285,35.01,35.14,35.105,12.0,1627543800.0,
CETS,2014-07-25,USDRUB_SPT,USDRUB_SPT,35.142,35.0235,35.142,35.1245,223.0,894521749.0,35.0793
CETS,2014-07-25,USD_TOMSPT,USDRUB_TOM1D,0.0081,0.0081,0.0087,0.0087,2.0,14020740.0,0.0083
CETS,2014-07-25,USD_TOM1M,USDRUB_TOM1M,0.2673,0.2673,0.27,0.27,4.0,1412525500.0,0.2695
CETS,2014-07-25,USD_TOM1Y,USDRUB_TOM1Y,3.083,3.083,3.18,3.18,3.0,572444000.0,3.1193
CNGD,2014-07-25,USD_TOM1Y,USDRUB_TOM1Y,3.19,3.15,3.19,3.18,4.0,1914600000.0,
CETS,2014-07-25,USD_TOM2M,USDRUB_TOM2M,0.545,0.545,0.545,0.545,1.0,177943000.0,0.545
CNGD,2014-07-25,USD_TOM2W,USDRUB_TOM2W,0.1175,0.1175,0.1175,0.1175,1.0,5277375000.0,
CETS,2014-07-25,USD_TOM3M,USDRUB_TOM3M,0.793,0.793,0.823,0.823,5.0,723960320.0,0.796
CETS,2014-07-25,USD_TOM6M,USDRUB_TOM6M,1.6465,1.6465,1.647,1.647,2.0,366903500.0,1.6468
CETS,2014-07-25,USD_TOM9M,USDRUB_TOM9M,2.337,2.337,2.337,2.337,1.0,186903000.0,2.337
