BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-07-14,МГор48-об,RU000A0JNYN1,10.0,280398.5,101.8,102.0,102.0,102.0,5.42,101.96,4.95,102.0,275.0,,102.0,102.0,0.0,1470881.4,0.0,2022-06-11,666.0,4.97,,,6.0,30.08,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,РЖД-19 обл,RU000A0JQ7Z2,5.0,10828796.6,108.05,108.21,108.21,108.19,0.22,108.05,5.6,108.05,10022.0,108.15,108.05,108.19,21856866.3,10841783.8,21856866.3,2024-07-08,1285.0,5.65,,,7.85,39.14,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,РЖД-23 обл,RU000A0JQRD9,24.0,333446.9,108.0,108.35,108.35,108.35,37.21,108.26,5.8,108.2,308.0,,108.26,108.35,0.0,591101.7,0.0,2025-01-16,1381.0,5.82,,,7.85,39.14,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ДОМ.РФ16об,RU000A0JQXG0,1.0,3900.0,104.0,104.0,104.0,104.0,1.64,104.0,1.18,104.0,15.0,,,104.0,0.0,0.0,0.0,2021-09-15,208.0,1.18,,,8.25,5.2,,2020-07-14,250.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ФСК ЕЭС-06,RU000A0JR1Y7,1.0,27243.0,100.9,100.9,100.9,100.9,26.9,100.9,2.89,100.9,27.0,100.9,100.9,100.9,638697.0,556968.0,638697.0,2020-09-15,63.0,2.89,,,8.25,41.14,,2020-07-14,1000.0,SUR,,,2.807,,RUB,3
TQCB,2020-07-14,ВЭБ.РФ 08,RU000A0JR3G0,1.0,36482.4,101.34,101.34,101.34,101.34,24.18,101.34,4.17,101.34,36.0,101.19,101.19,101.34,1278020.8,1278020.8,1278020.8,2020-10-13,91.0,4.17,,,9.7,48.37,,2020-07-14,1000.0,SUR,,,4.0657,,RUB,3
TQCB,2020-07-14,ВЭБ.РФ 06,RU000A0JR3H8,9.0,325632.1,100.8,100.99,100.82,100.82,20.89,100.81,5.0,100.83,323.0,100.83,100.83,100.82,599954.1,599954.1,599954.1,2020-10-13,91.0,5.05,,,8.38,41.79,,2020-07-14,1000.0,SUR,,,4.8592,,RUB,3
TQCB,2020-07-14,МТС 08,RU000A0JR4J2,2.0,6089.2,101.15,103.17,101.15,101.15,15.15,101.49,4.07,103.17,6.0,101.22,101.19,101.15,2229911.4,1049330.6,2229911.4,2020-11-03,112.0,2.94,,,7.9,39.39,,2020-07-14,1000.0,SUR,,,3.9734,,RUB,3
TQCB,2020-07-14,ГлДорога 3,RU000A0JR4U9,3.0,2906.0,96.8,96.9,96.8,96.8,36.93,96.87,16.21,96.9,3.0,,91.59,96.8,0.0,680509.7,0.0,2028-10-30,118.0,15.95,,,5.48,54.65,2020-11-09,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,Газпрнеф10,RU000A0JR878,2.0,2031.8,101.31,101.87,101.87,101.87,34.98,101.59,4.06,101.31,2.0,,101.72,101.87,0.0,504552.5,0.0,2021-01-26,189.0,4.6,,,7.6,37.9,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,Мечел 16об,RU000A0JR8P0,8.0,324340.0,100.7,100.78,100.75,100.73,33.75,100.73,6.74,100.78,322.0,,100.7,100.73,0.0,511541.5,0.0,2021-02-09,203.0,6.78,,,8.0,39.89,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ВЭБ.РФ 09,RU000A0JRCX7,16.0,103021.1,101.9,102.48,102.16,102.16,28.53,102.0,5.65,102.26,101.0,,102.6,102.16,0.0,670988.0,0.0,2021-03-18,239.0,5.89,,,8.9,44.38,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ВЭБлизинг4,RU000A0JREX3,3.0,16032.5,100.0,103.2,103.2,103.2,20.32,100.2,2.73,100.0,16.0,,101.29,103.2,0.0,511500.1,0.0,2021-04-02,256.0,7.08,,,7.27,36.25,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-14,Мечел 17об,RU000A0JRJS2,26.0,29291.28,100.2,100.65,100.49,100.49,2.25,100.31,,100.64,146.0,,100.43,100.49,0.0,502147.58,0.0,2021-05-27,,,,,8.75,7.64,,2020-07-14,200.0,SUR,,,,,RUB,3
TQCB,2020-07-14,Мечел 18об,RU000A0JRJT0,9.0,504947.56,100.06,100.5,100.5,100.5,2.25,100.47,,100.06,2513.0,100.47,100.47,100.5,507351.48,506949.96,507351.48,2021-05-27,,,,,8.75,7.64,,2020-07-14,200.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ННК 04,RU000A0JRJV6,5.0,44865.6,88.99,89.29,88.99,88.99,7.82,89.02,47.1,89.0,63.0,,88.72,88.99,0.0,537982.72,0.0,2021-06-01,140.0,46.97,,,8.5,33.91,2020-12-01,2020-07-14,800.0,SUR,,,,,RUB,3
TQCB,2020-07-14,Мечел 19об,RU000A0JRJY0,2.0,3830.4,100.8,100.8,100.8,100.8,2.01,100.8,,100.8,19.0,,100.24,100.8,0.0,649585.46,0.0,2021-06-01,,,,,8.75,7.64,,2020-07-14,200.0,SUR,,,,,RUB,3
TQCB,2020-07-14,ННК 06,RU000A0JRK22,12.0,270035.12,88.54,89.48,88.98,88.98,7.27,88.59,46.24,88.99,381.0,,88.72,88.98,0.0,597613.52,0.0,2021-06-04,143.0,47.88,,,8.5,33.91,2020-12-04,2020-07-14,800.0,SUR,,,,,RUB,3
TQCB,2020-07-14,СПбТел 07,RU000A0JRVU3,135.0,5937807.3,106.75,107.46,107.08,107.08,26.72,106.78,5.65,107.13,5561.0,106.78,106.78,107.08,5937807.3,5937807.3,5937807.3,2022-04-05,582.0,5.83,,,9.95,49.61,,2020-07-14,1000.0,SUR,,,,,RUB,3
TQRD,2020-07-14,ОткрХОЛ 2,RU000A0JS264,20.0,981.7,2.01,2.33,2.32,2.32,,2.23,,2.27,44.0,,,2.32,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2020-07-14,1000.0,SUR,,,,,RUB,3
