BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2013-02-22,КОМИ 7в об,RU000A0DF2U3,1.0,1004500.0,100.45,100.45,100.45,100.45,9.97,100.45,7.48,100.45,2000.0,100.44,100.43,100.44,43487019.9,36136449.9,43487019.9,2013-11-22,266.0,7.48,,,,,,,500.0,SUR,,,,,
EQOB,2013-02-22,МГор44-об,RU000A0E6TK0,9.0,39797302.5,99.31,99.94,99.32,99.31,11.51,99.49,7.45,99.31,40000.0,99.58,99.58,99.58,49790302.5,49790302.5,49790302.5,2015-06-24,792.0,7.37,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,Детмир 01,RU000A0GKGF6,2.0,2908755.0,95.85,96.0,96.0,96.0,18.16,96.0,10.81,95.85,3030.0,95.83,95.86,95.83,82321114.0,79917614.0,82321114.0,2015-05-26,752.0,10.81,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,Мечел  2об,RU000A0GUBF6,7.0,529606.8,99.0,99.34,99.2,99.2,14.6,99.18,10.34,99.34,534.0,99.07,99.11,99.07,1915969.7,630343.8,1915969.7,2013-06-12,110.0,10.41,,,,,,,1000.0,SUR,,,,,
EQNB,2013-02-22,ВТБ - 6 об,RU000A0JNGU3,3.0,4096333.0,100.46,100.55,100.55,100.55,10.31,100.55,7.24,100.46,4074.0,100.54,100.51,100.54,44127105.6,12295418.4,44127105.6,2016-07-06,136.0,7.24,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2013-02-22,ГАЗПРОМ А9,RU000A0JP203,3.0,20080959.0,99.8,100.3,99.8,99.8,1.78,100.3,7.58,100.3,20021.0,100.32,100.32,100.32,42678096.8,35363529.3,42678096.8,2014-02-12,349.0,7.02,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,РСХБ 3,RU000A0JP2G4,18.0,67285186.3,101.3,101.45,101.43,101.4,2.03,101.42,7.84,101.3,66344.0,101.42,101.42,101.42,67285186.3,67285186.3,67285186.3,2017-02-09,348.0,7.85,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-02-22,Мос.обл.7в,RU000A0JP6R2,1.0,2007000.0,100.35,100.35,100.35,100.35,28.05,100.35,7.81,100.35,2000.0,100.37,100.37,100.37,26396571.0,26396571.0,26396571.0,2014-04-16,397.0,7.81,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,СОЛЛЕРС2,RU000A0JPCB7,2.0,2032.1,101.55,101.66,101.55,101.55,12.67,101.61,8.58,101.66,2.0,101.32,101.32,101.32,1516715.6,1506556.6,1516715.6,2013-07-17,145.0,8.42,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,Система-01,RU000A0JPNX8,2.0,1600900.0,100.05,100.06,100.05,100.06,45.14,100.06,8.32,100.06,1600.0,100.09,100.09,100.09,13033696.4,13033696.4,13033696.4,2013-03-07,13.0,8.03,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МТС-Банк02,RU000A0JPPY1,1.0,296000.0,100.0,100.0,100.0,100.0,10.93,100.0,7.15,100.0,296.0,100.0,100.0,100.0,36362500.0,19557500.0,36362500.0,2013-03-28,34.0,7.15,,,,,,,1000.0,SUR,,,,,
EQDB,2013-02-22,РИАТО-01,RU000A0JPSY5,4.0,14565.6,99.0,100.8,100.8,100.8,21.36,99.09,11.21,99.0,21.0,,99.66,,0.0,802993.73,0.0,2013-06-03,98.0,18.3,,,,,,,700.0,SUR,,,,,
EQOB,2013-02-22,НОМОС 9в,RU000A0JPTS5,4.0,10088105.8,100.17,100.3,100.17,100.17,16.78,100.3,8.27,100.3,10058.0,100.25,100.25,100.25,28464403.5,28464403.5,28464403.5,2013-06-14,112.0,7.83,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,Промсвб-06,RU000A0JPTU1,18.0,34377675.3,100.0,100.22,100.22,100.17,15.14,100.02,7.62,100.03,34371.0,100.02,100.02,100.02,34377675.3,34377675.3,34377675.3,2013-06-17,115.0,8.29,,,,,,,1000.0,SUR,,,,,
EQNB,2013-02-22,ВТБ ЛизФ02,RU000A0JPWF6,2.0,4236.81,100.1,100.5,100.1,100.1,3.96,100.14,8.49,100.5,11.0,,100.43,,0.0,163651426.49,0.0,2015-07-07,324.0,8.44,,,,,,,384.64,SUR,,,,,
EQNB,2013-02-22,НижЛенИнв3,RU000A0JPWJ8,4.0,468714.0,100.15,100.17,100.15,100.15,7.29,100.15,13.95,100.17,936.0,100.22,100.24,100.22,3976828.65,1664013.7,3976828.65,2013-07-16,144.0,13.95,,,,,,,500.0,SUR,,,,,
EQDB,2013-02-22,ПромТр03об,RU000A0JPWU5,2.0,1942.3,97.11,97.12,97.12,97.12,9.25,97.12,19.54,97.11,2.0,97.09,97.1,97.09,1059261.7,939937.7,1059261.7,2013-07-24,152.0,19.54,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,ВК-Инвест1,RU000A0JPX45,1.0,1006.5,100.65,100.65,100.65,100.65,8.87,100.65,7.69,100.65,1.0,100.66,100.67,100.66,83744774.9,52541768.0,83744774.9,2013-07-19,147.0,7.69,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МГор56-об,RU000A0JPZ50,4.0,153668.0,99.6,99.8,99.8,99.8,29.34,99.78,7.19,99.8,154.0,99.31,99.13,99.31,300259408.0,98910259.6,300259408.0,2016-09-22,1146.0,7.19,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-02-22,МТС 01,RU000A0JQ0D4,1.0,149550.0,99.7,99.7,99.7,99.7,24.36,99.7,7.6,99.7,150.0,,99.9,,0.0,4673226.8,0.0,2013-10-17,231.0,7.6,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МТС 02,RU000A0JQ0E2,2.0,49751005.0,99.5,100.5,99.5,99.5,25.9,99.5,8.11,100.5,50001.0,99.27,99.27,99.27,99969408.5,99968417.0,99969408.5,2015-10-20,873.0,8.11,,,,,,,1000.0,SUR,,,,,
EQNB,2013-02-22,РСХБ 5,RU000A0JQ1H3,1.0,1009.0,100.9,100.9,100.9,100.9,19.18,100.9,7.65,100.9,1.0,100.82,100.81,100.82,90283350.0,69562709.0,90283350.0,2018-11-27,276.0,7.65,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2013-02-22,Райффзнб-4,RU000A0JQ1K7,2.0,10840440.2,101.3,101.32,101.32,101.31,19.18,101.31,7.07,101.3,10700.0,101.2,101.28,101.2,196528889.1,93184089.1,196528889.1,2013-12-03,276.0,7.09,,,,,,,1000.0,SUR,,,,,
EQNB,2013-02-22,ИА АИЖК,RU000A0JQ276,1.0,613.62,102.1,102.1,102.1,102.1,0.09,102.1,9.51,102.1,4.0,,,,0.0,0.0,0.0,2041-02-20,590.0,9.51,,,,,,,150.25,SUR,,,,,
EQNB,2013-02-22,КубНива 01,RU000A0JQ4A2,4.0,200110.0,100.21,101.6,100.21,100.21,0.42,101.58,15.85,101.19,197.0,100.31,100.35,100.31,83101377.8,3259399.0,83101377.8,2014-02-20,350.0,14.22,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,Ротор 03,RU000A0JQ4E4,1.0,62100.0,124.2,124.2,124.2,124.2,180.82,124.2,-99.91,124.2,5.0,125.59,125.59,125.59,615413.0,615413.0,615413.0,2014-03-04,11.0,-99.91,,,,,,,10000.0,SUR,,,,,
EQNO,2013-02-22,РЖД-10обл,RU000A0JQ4F1,4.0,15118008.0,107.76,107.9,107.77,107.77,69.45,107.82,7.18,107.9,14022.0,107.88,107.81,107.88,51804499.5,24819199.5,51804499.5,2014-03-06,342.0,7.13,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МТС 04,RU000A0JQ5E1,1.0,19914.0,99.57,99.57,99.57,99.57,58.93,99.57,7.94,99.57,20.0,99.55,99.56,99.55,233363643.7,73578435.7,233363643.7,2014-05-13,419.0,7.94,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МГор61-об,RU000A0JQ5K8,1.0,1024000.0,102.4,102.4,102.4,102.4,33.29,102.4,6.32,102.4,1000.0,102.49,102.48,102.49,14636766.6,10535566.6,14636766.6,2013-06-03,98.0,6.32,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,МГор62-об,RU000A0JQ5L6,3.0,1074405.0,106.5,106.8,106.5,106.5,27.06,106.8,7.1,106.8,1006.0,106.92,106.8,106.92,109678728.6,2422233.5,109678728.6,2014-06-08,433.0,6.86,,,,,,,1000.0,SUR,,,,,
EQNB,2013-02-22,ВТБ ЛизФ04,RU000A0JQ672,1.0,5543698.77,100.03,100.03,100.03,100.03,7.16,100.03,6.15,100.03,10292.0,,99.93,,0.0,35102741.55,0.0,2016-06-07,18.0,6.15,,,,,,,538.48,SUR,,,,,RUR
EQNO,2013-02-22,Центр-инв2,RU000A0JQ6R1,1.0,15075000.0,100.5,100.5,100.5,100.5,16.81,100.5,8.98,100.5,15000.0,,100.58,,0.0,66758884.1,0.0,2014-06-24,123.0,8.98,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,РЖД-15 обл,RU000A0JQ6S9,4.0,13969095.5,101.65,101.9,101.9,101.9,13.4,101.78,7.63,101.78,13725.0,101.82,101.8,101.82,294648319.5,227975308.0,294648319.5,2016-06-20,1076.0,7.67,,,,,,,1000.0,SUR,,,,,RUR
EQOS,2013-02-22,ТГК-1 02,RU000A0JQ722,1.0,70108440.0,99.6,99.6,99.6,99.6,9.55,99.6,7.98,99.6,70390.0,99.58,99.59,99.58,93044034.0,77673274.0,93044034.0,2014-07-01,130.0,7.98,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,ВК-Инвест3,RU000A0JQ7N8,2.0,41240492.0,98.8,98.86,98.86,98.86,9.12,98.85,8.46,98.8,41720.0,98.81,98.78,98.81,150202222.7,138304274.5,150202222.7,2014-07-08,482.0,8.47,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,РЖД-17 обл,RU000A0JQ7W9,7.0,45335900.0,101.65,101.65,101.65,101.65,9.16,101.65,6.39,101.65,44600.0,101.65,101.65,101.65,90671800.0,72476450.0,90671800.0,2018-07-16,150.0,6.39,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-02-22,МТС 05,RU000A0JQ8Q9,1.0,8209879.2,100.71,100.71,100.71,100.71,51.06,100.71,8.47,100.71,8152.0,,100.59,,0.0,25099666.0,0.0,2016-07-19,1078.0,8.47,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-02-22,Система-02,RU000A0JQ9U9,2.0,1507004.0,100.4,100.4,100.4,100.4,2.29,100.4,8.22,100.4,1501.0,100.45,100.44,100.45,143053192.5,103665583.0,143053192.5,2014-08-12,515.0,8.22,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,Транснф 03,RU000A0JQCR1,8.0,5223741.6,106.17,106.35,106.35,106.26,42.45,106.26,-0.34,106.17,4916.0,106.3,106.26,106.3,15634545.0,5361892.6,15634545.0,2019-09-18,215.0,-0.2,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2013-02-22,Сибметин01,RU000A0JQFU8,2.0,2135.1,106.51,107.0,107.0,107.0,46.97,106.76,9.02,106.51,2.0,107.41,107.4,107.41,114014666.8,109486384.4,114014666.8,2019-10-10,538.0,9.18,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,Сибметин02,RU000A0JQFZ7,5.0,232778.2,107.18,107.5,107.36,107.27,46.97,107.27,8.78,107.5,217.0,107.4,107.4,107.4,112397511.0,112037653.2,112397511.0,2019-10-10,538.0,8.84,,,,,,,1000.0,SUR,,,,,
EQNO,2013-02-22,Трансаэро1,RU000A0JQG94,34.0,24537742.8,100.42,100.5,100.48,100.48,41.44,100.45,12.01,100.47,24427.0,100.45,100.45,100.45,24537742.8,24537742.8,24537742.8,2013-10-23,232.0,12.06,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,НЛМК БО-6,RU000A0JQHB4,1.0,3006.0,100.2,100.2,100.2,100.2,36.31,100.2,1.06,100.2,3.0,100.04,100.04,100.04,102332732.2,60718252.2,102332732.2,2013-03-05,11.0,1.06,,,,,,,1000.0,SUR,,,,,
EQOB,2013-02-22,РСХБ 9,RU000A0JQK72,1.0,80560.0,100.7,100.7,100.7,100.7,21.17,100.7,7.93,100.7,80.0,100.75,100.75,100.75,24584073.1,19225075.1,24584073.1,2019-11-14,432.0,7.93,,,,,,,1000.0,SUR,,,,,RUB
