BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-04-07,BYNRUB_TOM,BYNRUB_TOM,29.8,29.43,29.8,29.43,3.0,887320.0,29.5773
CETS,2020-04-07,CHF_TODTOM,CHFRUBTODTOM,0.007,0.007,0.007,0.007,1.0,39055150.0,0.007
CNGD,2020-04-07,CHF_TODTOM,CHFRUBTODTOM,0.0136,-0.0149,0.0357,0.0357,17.0,697916310.89,
CETS,2020-04-07,CHFRUB_TOD,CHFRUB_TOD,77.38,77.3425,77.58,77.58,5.0,7054980.0,77.5273
CETS,2020-04-07,CHFRUB_TOM,CHFRUB_TOM,77.435,77.25,78.1675,78.0425,66.0,67023252.5,77.6631
CNGD,2020-04-07,CHFRUB_TOM,CHFRUB_TOM,77.5125,77.4075,78.1575,78.0325,124.0,1492619.4,
CETS,2020-04-07,CNYRUB_TOD,CNY000000TOD,10.6847,10.6488,10.7051,10.688,32.0,115017440.4,10.6765
CETS,2020-04-07,CNY_TODTOM,CNYRUBTODTOM,0.000294,0.000294,0.001448,0.001275,31.0,1498510425.8,0.001233
CNGD,2020-04-07,CNY_TODTOM,CNYRUBTODTOM,0.004126,-0.0021,0.007,0.0049,48.0,6445008.28,
CETS,2020-04-07,CNYRUB_TOM,CNYRUB_TOM,10.6621,10.643,10.7509,10.723,337.0,545868330.1,10.6951
CNGD,2020-04-07,CNYRUB_TOM,CNYRUB_TOM,10.6729,10.6497,10.7509,10.74,479.0,1194437.56,
CETS,2020-04-07,EUR_TODTOM,EUR000TODTOM,0.0139,0.0121,0.0144,0.0121,401.0,165667989490.0,0.0137
CNGD,2020-04-07,EUR_TODTOM,EUR000TODTOM,-0.0362,-0.0362,0.0425,0.0377,1693.0,15484765224.02,
SDBP,2020-04-07,EURRUB_TDB,EURRUB_TDB,82.095,82.095,82.095,82.095,1.0,82095000.0,82.095
CNGD,2020-04-07,EUR_TOM1M,EURRUB_TOM1M,0.431,0.431,0.431,0.431,1.0,2487144000.0,
CETS,2020-04-07,EURUSD_TOD,EURUSD000TOD,1.0855,1.0855,1.089,1.088,47.0,305208659.41,1.08782
CNGD,2020-04-07,EURUSD_TOD,EURUSD000TOD,1.09686,1.07514,1.0993,1.09888,404.0,21402710.62,
CETS,2020-04-07,EURUSD_TOM,EURUSD000TOM,1.0858,1.08525,1.1,1.09005,903.0,4412218735.93,1.08793
CNGD,2020-04-07,EURUSD_TOM,EURUSD000TOM,1.09686,1.07514,1.0993,1.09888,404.0,21402710.62,
CETS,2020-04-07,EURUSDTDTM,EURUSDTODTOM,1.9e-05,1.7e-05,2.1e-05,1.7e-05,55.0,23507711423.25,1.9e-05
CNGD,2020-04-07,EURUSDTDTM,EURUSDTODTOM,0.000415,-0.000148,0.000415,0.000148,91.0,243759497.9,
CETS,2020-04-07,EURRUB_TOD,EUR_RUB__TOD,81.9975,81.77,82.555,82.555,3807.0,18003873012.5,82.063
CNGD,2020-04-07,EURRUB_TOD,EUR_RUB__TOD,82.63,81.1404,83.3806,82.555,1396.0,259587438.8,
CETS,2020-04-07,EURRUB_TOM,EUR_RUB__TOM,81.83,81.3975,82.72,82.2975,10004.0,39519207950.0,82.1595
CNGD,2020-04-07,EURRUB_TOM,EUR_RUB__TOM,81.945,81.1404,83.3806,82.34,4964.0,1629376929.04,
CETS,2020-04-07,GBP_TODTOM,GBPRUBTODTOM,0.01,0.01,0.012,0.012,13.0,178183210.0,0.0106
CNGD,2020-04-07,GBP_TODTOM,GBPRUBTODTOM,0.036,-0.0206,0.0483,0.0429,95.0,86067260.61,
CETS,2020-04-07,GBPRUB_TOD,GBPRUB_TOD,92.85,92.685,93.47,93.47,17.0,36624865.0,93.193
CNGD,2020-04-07,GBPRUB_TOD,GBPRUB_TOD,94.1573,92.75,94.1573,92.75,27.0,306664.85,
CETS,2020-04-07,GBPRUB_TOM,GBPRUB_TOM,92.97,92.68,93.8475,93.4575,136.0,90622267.5,93.137
CNGD,2020-04-07,GBPRUB_TOM,GBPRUB_TOM,93.38,92.5625,94.1573,93.305,281.0,1602550.01,
CNGD,2020-04-07,GBPUSDTDTM,GBPUSDTODTOM,0.000168,0.000168,0.000168,0.000168,2.0,1315120.35,
CETS,2020-04-07,GLDRUB_TOM,GLDRUB_TOM,4030.0,4014.0,4030.0,4018.5,5.0,34949180.0,4017.15
CETS,2020-04-07,HKDRUB_TOM,HKDRUB_TOM,9.7426,9.7426,9.786,9.767,7.0,214710.7,9.7596
CNGD,2020-04-07,HKDRUB_TOM,HKDRUB_TOM,9.725,9.701,9.795,9.772,69.0,233191.8,
CETS,2020-04-07,JPYRUB_TOD,JPYRUB_TOD,69.36,69.36,69.56,69.48,7.0,8962440.0,69.4763
CETS,2020-04-07,JPYRUB_TOM,JPYRUB_TOM,69.5,69.5,69.5,69.5,1.0,69500.0,69.5
CNGD,2020-04-07,JPYRUB_TOM,JPYRUB_TOM,69.4,69.02,69.76,69.14,104.0,133956.56,
CETS,2020-04-07,KZTRUB_TOM,KZTRUB_TOM,17.48,17.48,17.48,17.48,1.0,2670944.0,17.48
CETS,2020-04-07,SLVRUB_TOM,SLVRUB_TOM,36.71,36.71,36.71,36.71,1.0,11013.0,36.71
CETS,2020-04-07,TRYRUB_TOD,TRYRUB_TOD,11.2925,11.2925,11.2925,11.2925,1.0,11292.5,11.2925
CETS,2020-04-07,USDRUB_TOD,USD000000TOD,75.465,75.185,75.92,75.5675,16494.0,51631368262.5,75.5104
CNGD,2020-04-07,USDRUB_TOD,USD000000TOD,75.39,74.6881,76.6691,75.5675,15089.0,2456015908.72,
CETS,2020-04-07,USD_TODTOM,USD000TODTOM,0.0111,0.0092,0.0127,0.0117,1101.0,692940321430.0,0.0113
CNGD,2020-04-07,USD_TODTOM,USD000TODTOM,-0.0334,-0.0334,0.0418,0.0349,16452.0,104363073069.41,
CETS,2020-04-07,USDRUB_TOM,USD000UTSTOM,75.505,75.175,75.93,75.54,65658.0,231258513282.5,75.5179
CNGD,2020-04-07,USDRUB_TOM,USD000UTSTOM,75.5,74.6881,76.6691,75.5525,63687.0,18803675428.94,
CNGD,2020-04-07,USDCHFTDTM,USDCHFTODTOM,-0.000133,-0.000133,-0.000133,-0.000133,1.0,7331.1,
CNGD,2020-04-07,USDCNYTDTM,USDCNYTODTOM,0.000969,-0.000969,0.000969,-0.000969,8.0,235332.91,
FIXS,2020-04-07,USDRUBFIX0,USDRUB_FIX0,75.4463,75.4463,75.4463,75.4463,6.0,8299093000.0,75.4463
CNGD,2020-04-07,USDRUB_SPT,USDRUB_SPT,75.53,75.53,75.53,75.53,1.0,75.53,
SDBP,2020-04-07,USDRUB_TDB,USDRUB_TDB,75.4825,75.2725,75.4825,75.465,6.0,452380000.0,75.3967
CETS,2020-04-07,USD_TOM2W,USDRUB_TOM2W,0.145,0.139,0.145,0.139,3.0,183442320.0,0.1415
CETS,2020-04-07,USD_TOM9M,USDRUB_TOM9M,2.89,2.89,2.89,2.89,1.0,79182800.0,2.89
WAPS,2020-04-07,USDRUBWAP0,USDRUB_WAP0,75.455,75.455,75.455,75.455,1.0,9809150.0,75.455
