BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2018-02-22,BYNRUB_TOD,BYNRUB_TOD,29.28,29.28,29.28,29.28,1.0,146400.0,29.28
CNGD,2018-02-22,CHF_TODTOM,CHFRUBTODTOM,0.1027,0.1027,0.1027,0.1027,3.0,445359.22,
CETS,2018-02-22,CHFRUB_TOD,CHFRUB_TOD,60.4275,60.37,60.4275,60.37,4.0,32010532.5,60.3972
CETS,2018-02-22,CHFRUB_TOM,CHFRUB_TOM,60.3925,60.3925,60.5925,60.575,9.0,8111632.5,60.5346
CETS,2018-02-22,CNYRUB_TOD,CNY000000TOD,8.9459,8.93,8.9599,8.93,27.0,139313724.6,8.9487
CETS,2018-02-22,CNY_TODTOM,CNYRUBTODTOM,0.003429,0.003429,0.00422,0.0035,42.0,2758170580.5,0.003884
CNGD,2018-02-22,CNY_TODTOM,CNYRUBTODTOM,0.015185,-0.009307,0.0164,0.013226,26.0,1811671.57,
CETS,2018-02-22,CNYRUB_TOM,CNYRUB_TOM,8.955,8.9311,9.0,9.0,112.0,470636064.7,8.9393
CETS,2018-02-22,CNY_TOMSPT,CNYRUB_TOM1D,0.00085,0.0007,0.00085,0.0007,2.0,89403750.0,0.000775
CETS,2018-02-22,EUR_TODTOM,EUR000TODTOM,0.051,0.0418,0.051,0.0423,516.0,167128140450.0,0.0465
CNGD,2018-02-22,EUR_TODTOM,EUR000TODTOM,0.049,-0.0726,0.1513,0.048,914.0,33769833829.24,
CETS,2018-02-22,EURUSD_TOD,EURUSD000TOD,1.2261,1.2259,1.22959,1.22824,74.0,1619649573.51,1.22777
CETS,2018-02-22,EURUSD_TOM,EURUSD000TOM,1.22641,1.226,1.23504,1.2324,523.0,5078495850.22,1.22995
CETS,2018-02-22,EURUSDTDTM,EURUSDTODTOM,0.000276,0.000261,0.000337,0.00033,118.0,28514351266.81,0.0003
CNGD,2018-02-22,EURUSDTDTM,EURUSDTODTOM,0.000289,-0.000676,0.001216,-0.000676,19.0,7364069643.65,
CETS,2018-02-22,EURRUB_TOD,EUR_RUB__TOD,69.6,69.505,69.78,69.7325,4309.0,34589191385.0,69.6236
CNGD,2018-02-22,EURRUB_TOD,EUR_RUB__TOD,69.58,69.58,69.8125,69.71,37.0,466504834.31,
CETS,2018-02-22,EURRUB_TOM,EUR_RUB__TOM,69.6625,69.5475,69.9125,69.63,4824.0,20457822460.0,69.7132
CNGD,2018-02-22,EURRUB_TOM,EUR_RUB__TOM,69.6425,69.56,69.7425,69.56,7.0,495142299.02,
CETS,2018-02-22,GBP_TODTOM,GBPRUBTODTOM,0.0105,0.0105,0.035,0.035,2.0,47331630.0,0.0228
CNGD,2018-02-22,GBP_TODTOM,GBPRUBTODTOM,0.134,-0.0691,0.1711,0.1167,43.0,37231135.84,
CETS,2018-02-22,GBPRUB_TOD,GBPRUB_TOD,78.9225,78.675,78.9225,78.675,27.0,37344417.5,78.7857
CETS,2018-02-22,GBPRUB_TOM,GBPRUB_TOM,78.8,78.7,78.9825,78.835,49.0,38959960.0,78.8663
CETS,2018-02-22,GLDRUB_TOM,GLDRUB_TOM,2414.5,2414.5,2416.0,2416.0,2.0,36579900.0,2414.51
CETS,2018-02-22,KZTRUB_TOD,KZT000000TOM,17.76,17.74,17.76,17.74,2.0,1775444.0,17.7544
CETS,2018-02-22,SLVRUB_TOM,SLVRUB_TOM,29.97,29.96,29.97,29.96,3.0,191770.0,29.96
CETS,2018-02-22,USDRUB_TOD,USD000000TOD,56.71,56.55,56.9925,56.62,10842.0,71680266755.0,56.731
CNGD,2018-02-22,USDRUB_TOD,USD000000TOD,56.7676,56.495,56.8525,56.5325,464.0,1449979905.34,
CETS,2018-02-22,USD_TODTOM,USD000TODTOM,0.0286,0.0219,0.0286,0.0219,1235.0,662921827940.0,0.0241
CNGD,2018-02-22,USD_TODTOM,USD000TODTOM,0.0899,-0.0993,0.1228,0.0837,8697.0,206793686156.01,
CETS,2018-02-22,USDRUB_TOM,USD000UTSTOM,56.79,56.475,56.8775,56.5175,21255.0,154327162835.0,56.7189
CNGD,2018-02-22,USDRUB_TOM,USD000UTSTOM,56.745,56.565,56.8408,56.595,52.0,2995102716.3,
FIXS,2018-02-22,USDRUBFIX0,USDRUB_FIX0,56.7599,56.7599,56.7599,56.7599,3.0,1475757400.0,56.7599
CETS,2018-02-22,USDRUB_SPT,USDRUB_SPT,56.7925,56.7925,56.795,56.795,2.0,39983055.0,56.7941
CETS,2018-02-22,USD_TOM1W,USDRUB_TOM1W,0.0485,0.0485,0.0495,0.049,4.0,1439015760.0,0.0493
CETS,2018-02-22,USD_TOM1Y,USDRUB_TOM1Y,2.05,1.9492,2.05,1.9492,22.0,251937510.0,1.9852
CETS,2018-02-22,USD_TOM2M,USDRUB_TOM2M,0.4078,0.3986,0.4078,0.401,11.0,165317810.0,0.4012
CETS,2018-02-22,USD_TOM3M,USDRUB_TOM3M,0.5869,0.5775,0.5869,0.5775,16.0,142961230.0,0.5796
CNGD,2018-02-22,USD_TOM3M,USDRUB_TOM3M,0.5875,0.5875,0.5875,0.5875,1.0,171577200.0,
