BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-30,АбрауДюрсо,ABRD,500.0,3671810.0,205.5,205.5,212.0,208.5,209.5,208.5,17540.0,209.5,209.5,208.5,3671810.0,3671810.0,3671810.0,0.0,3
TQPI,2020-11-30,АСКО ао,ACKO,118.0,99399.1,4.92,4.82,4.96,4.86,4.86,4.88,20476.0,,4.9,4.86,0.0,500169.58,0.0,0.0,3
SMAL,2020-11-30,Система ао,AFKS,10.0,3222.23,34.0,30.736,34.186,,30.744,31.0,103.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-30,Система ао,AFKS,20674.0,1460225056.2,30.801,30.133,31.156,30.757,30.744,30.722,47495800.0,30.763,30.763,30.757,1316512940.3,1316512940.3,1316512940.3,0.0,3
SMAL,2020-11-30,Аэрофлот,AFLT,9.0,1861.84,69.18,69.18,74.32,,71.76,71.64,26.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-30,Аэрофлот,AFLT,38318.0,1777379526.4,71.6,70.7,72.62,72.18,71.76,71.66,24769580.0,71.78,71.78,72.18,1612703915.0,1612703915.0,1612703915.0,0.0,3
TQBR,2020-11-30,AGRO-гдр,AGRO,4567.0,262808642.2,836.2,804.4,836.2,804.4,809.6,804.4,324642.0,809.6,809.6,804.4,262808642.2,262808642.2,262808642.2,0.0,3
TQTE,2020-11-30,AKEU ETF,AKEU,273.0,331788.48,10.66,10.54,10.69,10.63,10.67,10.62,31084.0,965.59,965.59,10.63,30014548.11,30014548.11,30014548.11,101850.66,3
TQTF,2020-11-30,ETF AKMB,AKMB,1561.0,5880575.53,1.0556,1.0505,1.0563,1.0554,1.0525,1.055,5588357.0,1.0522,1.0522,1.0554,5748740.57,5748740.57,5748740.57,3215471.48,3
TQTD,2020-11-30,AKNX ETF,AKNX,534.0,516849.67,18.1,17.64,18.1,17.65,17.88,17.7,28906.0,1356.4,1356.4,17.65,39208164.55,39208164.55,39208164.55,330500.38,3
TQBR,2020-11-30,Акрон,AKRN,719.0,21557028.0,6092.0,6074.0,6134.0,6120.0,6102.0,6120.0,3533.0,6102.0,6102.0,6120.0,21557028.0,21557028.0,21557028.0,0.0,3
TQTD,2020-11-30,AKSP ETF,AKSP,617.0,1726667.25,12.54,12.39,12.54,12.44,12.51,12.43,137995.0,949.2,949.2,12.44,130984805.02,130984805.02,130984805.02,333726.28,3
TQBR,2020-11-30,БестЭфБ ао,ALBK,117.0,903880.0,54.0,52.5,54.0,53.0,53.5,53.0,16960.0,53.5,53.5,53.0,903880.0,903880.0,903880.0,0.0,3
TQBR,2020-11-30,АЛРОСА-Нюр,ALNU,87.0,8408000.0,57000.0,56600.0,61000.0,60200.0,58400.0,60200.0,144.0,58400.0,58400.0,60200.0,8408000.0,8408000.0,8408000.0,0.0,3
SMAL,2020-11-30,АЛРОСА ао,ALRS,13.0,2214.34,84.1,84.1,91.75,,88.88,90.33,25.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-30,АЛРОСА ао,ALRS,41932.0,2839632669.5,89.65,87.9,91.14,87.95,88.88,88.52,31948540.0,88.91,88.91,87.95,2723529869.8,2723529869.8,2723529869.8,0.0,3
SMAL,2020-11-30,АшинскийМЗ,AMEZ,1.0,34.58,6.915,6.915,6.915,,5.295,6.915,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-30,АшинскийМЗ,AMEZ,1981.0,8148843.0,5.16,5.015,5.4,5.305,5.295,5.305,1538700.0,5.295,5.295,5.305,8148843.0,8148843.0,8148843.0,0.0,3
SMAL,2020-11-30,Аптеки36и6,APTK,1.0,28.5,9.5,9.5,9.5,,13.57,9.5,3.0,,,,0.0,0.0,0.0,0.0,3
