BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-12-14,МГор48-об,RU000A0JNYN1,73.0,968815.9,101.0,101.78,101.13,101.23,0.49,101.5,5.27,101.12,955.0,101.45,101.45,101.23,968815.9,968815.9,968815.9,2022-06-11,528.0,5.0,,,6.0,29.92,,2020-12-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-14,РЖД-19 обл,RU000A0JQ7Z2,5.0,161846.5,106.95,107.27,107.27,107.27,33.12,107.18,5.65,106.95,151.0,107.26,107.24,107.27,1119761.2,508328.6,1119761.2,2024-07-08,1132.0,5.68,,,7.85,39.14,,2020-12-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-14,Мечел  4об,RU000A0JQ8V9,2.0,427.49,142.49,142.5,142.49,142.49,1.94,142.5,-52.36,142.5,2.0,,,142.49,0.0,0.0,0.0,2021-07-15,31.0,-52.4,,,7.88,2.95,2021-01-14,2020-12-14,150.0,SUR,,,,,RUB,3
TQCB,2020-12-14,РЖД-23 обл,RU000A0JQRD9,15.0,130714.5,107.1,107.35,107.29,107.29,30.97,107.14,5.9,107.35,122.0,,107.23,107.29,0.0,500782.0,0.0,2025-01-16,1277.0,5.94,,,7.85,39.14,,2020-12-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-14,ГлДорога 3,RU000A0JR4U9,9.0,18602.4,87.11,95.05,90.0,93.53,3.84,93.01,16.87,92.04,20.0,,90.72,93.53,0.0,532532.5,0.0,2028-10-30,329.0,12.69,,,4.0,39.89,2021-11-08,2020-12-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-14,Газпрнеф10,RU000A0JR878,24.0,1826715.9,100.37,100.5,100.37,100.38,28.94,100.42,4.33,100.5,1819.0,100.42,100.42,100.38,1826715.9,1826715.9,1826715.9,2021-01-26,43.0,3.89,,,7.6,37.9,,2020-12-14,1000.0,SUR,,,4.1503,,RUB,3
TQCB,2020-12-14,Мечел 15об,RU000A0JR8L9,1.0,10090.0,100.9,100.9,100.9,100.9,27.4,100.9,2.07,100.9,10.0,,,100.9,0.0,0.0,0.0,2021-02-09,57.0,2.07,,,8.0,39.89,,2020-12-14,1000.0,SUR,,,2.02,,RUB,3
TQCB,2020-12-14,Мечел 16об,RU000A0JR8P0,22.0,501577.6,100.25,100.35,100.26,100.26,27.4,100.32,6.28,100.28,500.0,100.32,100.32,100.26,501577.6,501577.6,501577.6,2021-02-09,57.0,5.88,,,8.0,39.89,,2020-12-14,1000.0,SUR,,,6.0106,,RUB,3
TQCB,2020-12-14,ВЭБ.РФ 09,RU000A0JRCX7,6.0,29377.3,101.01,101.32,101.01,101.01,21.46,101.3,4.87,101.32,29.0,100.95,101.01,101.01,52169765.1,680827.3,52169765.1,2021-03-18,94.0,3.72,,,8.9,44.38,,2020-12-14,1000.0,SUR,,,4.7342,,RUB,3
TQCB,2020-12-14,РУСАЛБАл08,RU000A0JRF11,1.0,7768.0,97.1,97.1,97.1,97.1,0.02,97.1,,97.1,8.0,,98.28,97.1,0.0,524833.1,0.0,2021-04-05,,,,,0.01,0.05,,2020-12-14,1000.0,SUR,,,9.743,,RUB,3
TQCB,2020-12-14,РусГидро01,RU000A0JRFN1,3.0,3067.8,100.04,105.29,105.29,105.29,16.4,102.26,-6.28,100.04,3.0,,102.48,105.29,0.0,4673157.3,0.0,2021-04-12,119.0,2.43,,,9.5,47.37,,2020-12-14,1000.0,SUR,,,-6.3635,,RUB,3
TQCB,2020-12-14,РусГидро02,RU000A0JRFP6,1.0,2114.0,105.7,105.7,105.7,105.7,16.4,105.7,-7.38,105.7,2.0,,,105.7,0.0,0.0,0.0,2021-04-12,119.0,-7.38,,,9.5,47.37,,2020-12-14,1000.0,SUR,,,-7.5105,,RUB,3
TQCB,2020-12-14,Акрон 04,RU000A0JRHF3,1.0,6034.8,100.58,100.58,100.58,100.58,4.81,100.58,5.14,100.58,6.0,,100.67,100.58,0.0,692599.8,0.0,2021-05-18,155.0,5.14,,,6.5,32.41,,2020-12-14,1000.0,SUR,,,5.0368,,RUB,3
