BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-12-14,АбрауДюрсо,ABRD,238.0,1188535.0,200.0,200.0,204.0,201.0,201.0,201.5,5910.0,201.0,201.0,201.0,1188535.0,1188535.0,1188535.0,0.0,3
SMAL,2020-12-14,АСКО ао,ACKO,15.0,583.06,4.0,3.34,5.2,,5.92,3.5,150.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,АСКО ао,ACKO,1516.0,15354882.0,6.98,5.56,6.98,5.8,5.92,5.8,2620300.0,5.86,5.86,5.8,15354882.0,15354882.0,15354882.0,0.0,3
SMAL,2020-12-14,Система ао,AFKS,9.0,3672.48,27.525,27.162,29.778,,27.52,29.778,133.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,Система ао,AFKS,40651.0,2658183289.8,27.8,27.147,28.12,27.175,27.52,27.31,96589800.0,27.531,27.531,27.175,2540634198.3,2540634198.3,2540634198.3,0.0,3
SMAL,2020-12-14,Аэрофлот,AFLT,8.0,1080.78,71.74,68.48,75.66,,71.26,70.66,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,Аэрофлот,AFLT,44141.0,2042571962.0,71.88,69.54,72.24,70.5,71.26,71.08,28661340.0,71.34,71.34,70.5,1823493469.8,1823493469.8,1823493469.8,0.0,3
TQBR,2020-12-14,AGRO-гдр,AGRO,4979.0,128815448.6,788.0,776.0,796.6,785.0,786.2,785.0,163835.0,786.2,786.2,785.0,128815448.6,128815448.6,128815448.6,0.0,3
TQTE,2020-12-14,AKEU ETF,AKEU,203.0,113707.43,10.59,10.59,10.7,10.66,10.64,10.66,10682.0,944.98,944.98,10.66,10094309.04,10094309.04,10094309.04,128161.34,3
TQTF,2020-12-14,ETF AKMB,AKMB,1098.0,942007.89,1.0545,1.0532,1.0575,1.0568,1.0551,1.0568,891962.0,1.0563,1.0563,1.0568,755399.53,755399.53,755399.53,4660467.94,3
TQTD,2020-12-14,AKNX ETF,AKNX,399.0,280408.52,18.2,18.11,18.36,18.35,18.23,18.36,15385.0,1332.8,1332.8,18.35,20774129.48,20774129.48,20774129.48,366283.51,3
TQTF,2020-12-14,AKNX ETF,AKNX,21.0,270799.0,1335.8,1320.4,1336.4,1341.8,1332.8,1325.0,203.0,1332.8,1332.8,1341.8,20774129.48,20774129.48,20774129.48,0.0,3
TQBR,2020-12-14,Акрон,AKRN,586.0,12187900.0,5984.0,5928.0,5998.0,5934.0,5962.0,5934.0,2044.0,5962.0,5962.0,5934.0,12187900.0,12187900.0,12187900.0,0.0,3
TQTD,2020-12-14,AKSP ETF,AKSP,339.0,298925.26,12.69,12.65,12.77,12.74,12.75,12.71,23451.0,932.04,932.04,12.74,21857265.46,21857265.46,21857265.46,406608.22,3
TQBR,2020-12-14,БестЭфБ ао,ALBK,29.0,124200.0,53.5,53.0,53.5,53.0,53.0,53.0,2340.0,,53.0,53.0,0.0,508505.0,0.0,0.0,3
TQBR,2020-12-14,АЛРОСА-Нюр,ALNU,20.0,2526200.0,60200.0,59800.0,60600.0,60000.0,60200.0,60000.0,42.0,60200.0,60200.0,60000.0,2526200.0,2526200.0,2526200.0,0.0,3
SMAL,2020-12-14,АЛРОСА ао,ALRS,15.0,2800.32,93.32,89.15,93.32,,91.05,90.92,31.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,АЛРОСА ао,ALRS,30576.0,1687310560.6,92.75,90.07,92.75,90.4,91.05,90.4,18519100.0,91.14,91.14,90.4,1590539081.3,1590539081.3,1590539081.3,0.0,3
SMAL,2020-12-14,АшинскийМЗ,AMEZ,5.0,33.87,6.125,6.125,8.59,,6.65,8.59,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,АшинскийМЗ,AMEZ,4054.0,25517379.5,6.16,6.11,7.1,6.735,6.65,6.735,3837000.0,6.65,6.65,6.735,25517379.5,25517379.5,25517379.5,0.0,3
TQBR,2020-12-14,Аптеки36и6,APTK,3850.0,7927264.4,13.432,13.4,13.694,13.5,13.478,13.5,588170.0,13.478,13.478,13.5,7927264.4,7927264.4,7927264.4,0.0,3
SMAL,2020-12-14,РусАква ао,AQUA,1.0,286.5,286.5,286.5,286.5,,240.0,286.5,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,РусАква ао,AQUA,375.0,7193130.0,239.5,238.5,242.0,240.0,240.0,240.5,29950.0,240.0,240.0,240.0,7193130.0,7193130.0,7193130.0,0.0,3
TQBR,2020-12-14,Арсагера,ARSA,32.0,325640.0,3.77,3.74,3.82,3.76,3.79,3.74,86000.0,,3.77,3.76,0.0,504810.0,0.0,0.0,3
SMAL,2020-12-14,АстрЭнСб,ASSB,1.0,48.0,0.8,0.8,0.8,,0.775,0.8,60.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-14,АстрЭнСб,ASSB,81.0,173588.0,0.777,0.77,0.7825,0.7715,0.775,0.7715,224000.0,,0.7755,0.7715,0.0,500106.0,0.0,0.0,3
TQBR,2020-12-14,Авангрд-ао,AVAN,155.0,1292815.0,1000.0,985.0,1020.0,1010.0,1010.0,1005.0,1283.0,1010.0,1010.0,1010.0,1292815.0,1292815.0,1292815.0,0.0,3
TQBR,2020-12-14,Башнефт ао,BANE,849.0,17138886.0,1686.0,1671.0,1699.0,1679.5,1688.0,1679.5,10154.0,1688.0,1688.0,1679.5,17138886.0,17138886.0,17138886.0,0.0,3
