BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2020-01-30,АбрауДюрсо,ABRD,38.0,182985.0,135.0,134.5,136.0,136.0,135.5,136.0,1350.0,,135.0,136.0,0.0,501680.0,0.0,
TQDE,2020-01-30,АСКО ао,ACKO,84.0,422840.0,5.68,5.52,5.96,5.9,5.8,5.9,72900.0,,5.78,5.9,0.0,500536.0,0.0,
SMAL,2020-01-30,Система ао,AFKS,8.0,859.77,18.29,17.502,18.29,,17.954,17.502,48.0,,,,0.0,0.0,0.0,
TQBR,2020-01-30,Система ао,AFKS,18522.0,630090330.3,17.847,17.519,18.185,18.121,17.954,18.121,35088400.0,17.957,17.957,18.121,630090330.3,630090330.3,630090330.3,
SMAL,2020-01-30,Аэрофлот,AFLT,18.0,5278.62,106.9,106.36,116.22,,107.86,113.86,49.0,,,,0.0,0.0,0.0,
TQBR,2020-01-30,Аэрофлот,AFLT,31375.0,1812994272.2,107.02,105.74,109.4,107.8,107.86,107.8,16809490.0,107.86,107.86,107.8,1812994272.2,1812994272.2,1812994272.2,
TQBR,2020-01-30,AGRO-гдр,AGRO,1260.0,18432910.8,655.8,641.0,655.8,649.4,650.0,649.4,28357.0,650.0,650.0,649.4,18432910.8,18432910.8,18432910.8,
TQTE,2020-01-30,AKEU ETF,AKEU,19.0,8234.33,11.22,11.15,11.22,11.15,11.19,11.15,736.0,768.35,768.35,11.15,565504.15,565504.15,565504.15,55362.48
TQTD,2020-01-30,AKNX ETF,AKNX,237.0,222543.01,13.28,13.0,13.34,13.27,13.23,13.27,16814.0,825.81,825.81,13.27,13885215.02,13885215.02,13885215.02,136252.32
TQBR,2020-01-30,Акрон,AKRN,529.0,28383042.0,4772.0,4752.0,4828.0,4828.0,4800.0,4828.0,5914.0,4800.0,4800.0,4828.0,28383042.0,28383042.0,28383042.0,
TQTD,2020-01-30,AKSP ETF,AKSP,25.0,61753.5,11.54,11.14,11.54,11.26,11.25,11.23,5480.0,703.1,703.1,11.26,3853010.82,3853010.82,3853010.82,126768.8
TQBR,2020-01-30,БестЭфБ ао,ALBK,40.0,129330.0,59.0,58.0,60.0,58.0,59.0,58.0,2200.0,,58.0,58.0,0.0,500170.0,0.0,
TQBR,2020-01-30,АЛРОСА-Нюр,ALNU,12.0,1161800.0,52600.0,52000.0,53000.0,52200.0,52800.0,52000.0,22.0,52800.0,52800.0,52200.0,1161800.0,1161800.0,1161800.0,
SMAL,2020-01-30,АЛРОСА ао,ALRS,15.0,2015.31,84.01,83.56,85.0,,83.62,83.56,24.0,,,,0.0,0.0,0.0,
TQBR,2020-01-30,АЛРОСА ао,ALRS,43543.0,2101716248.5,85.15,82.82,85.31,82.82,83.62,82.82,25135770.0,83.61,83.61,82.82,2101716248.5,2101716248.5,2101716248.5,
TQBR,2020-01-30,АшинскийМЗ,AMEZ,137.0,1360714.0,5.015,4.98,5.055,5.02,4.995,5.02,272300.0,4.995,4.995,5.02,1360714.0,1360714.0,1360714.0,
SMAL,2020-01-30,Аптеки36и6,APTK,6.0,632.88,11.72,11.72,11.72,,13.064,11.72,54.0,,,,0.0,0.0,0.0,
TQBR,2020-01-30,Аптеки36и6,APTK,7086.0,29604767.9,13.24,12.95,13.24,13.094,13.064,13.094,2266070.0,13.064,13.064,13.094,29604767.9,29604767.9,29604767.9,
TQBR,2020-01-30,РусАква ао,AQUA,141.0,2558070.0,303.0,295.0,306.5,301.0,299.0,301.0,8550.0,299.0,299.0,301.0,2558070.0,2558070.0,2558070.0,
TQBR,2020-01-30,Арсагера,ARSA,14.0,98880.0,3.81,3.58,3.81,3.8,3.66,3.8,27000.0,,3.67,3.8,0.0,502880.0,0.0,
TQBR,2020-01-30,АстрЭнСб,ASSB,207.0,504396.0,0.695,0.686,0.7135,0.691,0.695,0.691,726000.0,0.695,0.695,0.691,504396.0,504396.0,504396.0,
TQBR,2020-01-30,Авангрд-ао,AVAN,25.0,89130.0,630.0,630.0,660.0,640.0,650.0,640.0,138.0,,640.0,640.0,0.0,500060.0,0.0,
TQBR,2020-01-30,Башнефт ао,BANE,747.0,11090138.0,2027.0,1997.5,2027.0,2009.0,2009.0,2009.0,5520.0,2009.0,2009.0,2009.0,11090138.0,11090138.0,11090138.0,
TQBR,2020-01-30,Башнефт ап,BANEP,2691.0,90838428.0,1775.0,1761.0,1782.5,1761.5,1769.5,1761.5,51338.0,1769.5,1769.5,1761.5,90838428.0,90838428.0,90838428.0,
