BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-29,АбрауДюрсо,ABRD,153.0,674025.0,192.0,187.5,192.0,188.0,190.0,188.0,3550.0,190.0,190.0,188.0,674025.0,674025.0,674025.0,0.0,3
TQPI,2020-10-29,АСКО ао,ACKO,32.0,49908.0,4.5,4.5,4.58,4.56,4.54,4.56,11000.0,,4.5,4.56,0.0,530968.0,0.0,0.0,3
SMAL,2020-10-29,Система ао,AFKS,8.0,5015.73,25.003,25.003,27.12,,25.401,27.12,199.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,Система ао,AFKS,25415.0,1575849345.7,24.845,24.718,25.789,25.61,25.401,25.545,62039600.0,25.395,25.395,25.61,1528161283.8,1528161283.8,1528161283.8,0.0,3
SMAL,2020-10-29,Аэрофлот,AFLT,5.0,778.44,55.4,55.0,58.62,,55.58,58.62,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,Аэрофлот,AFLT,40831.0,1474845459.0,55.16,54.5,57.44,56.2,55.58,56.72,26536450.0,55.34,55.34,56.2,1218286152.0,1218286152.0,1218286152.0,0.0,3
TQBR,2020-10-29,AGRO-гдр,AGRO,2673.0,31176863.2,736.6,723.0,744.0,733.0,732.0,733.0,42588.0,732.0,732.0,733.0,31176863.2,31176863.2,31176863.2,0.0,3
TQTE,2020-10-29,AKEU ETF,AKEU,228.0,110176.92,9.23,9.21,9.36,9.33,9.27,9.33,11889.0,845.75,845.75,9.33,10055098.32,10055098.32,10055098.32,87707.9,3
TQTF,2020-10-29,ETF AKMB,AKMB,1883.0,1312401.25,1.0427,1.0365,1.0435,1.0435,1.038,1.0435,1264598.0,1.0378,1.0378,1.0435,1312401.25,1312401.25,1312401.25,2061558.45,3
TQTD,2020-10-29,AKNX ETF,AKNX,925.0,271679.83,16.37,16.2,16.54,16.5,16.32,16.48,16646.0,1265.73,1265.73,16.5,21069313.89,21069313.89,21069313.89,348983.5,3
TQBR,2020-10-29,Акрон,AKRN,1209.0,64340732.0,6186.0,6186.0,6344.0,6326.0,6284.0,6326.0,10239.0,6284.0,6284.0,6326.0,64340732.0,64340732.0,64340732.0,0.0,3
TQTD,2020-10-29,AKSP ETF,AKSP,965.0,517220.17,11.49,11.22,11.49,11.38,11.32,11.36,45703.0,877.65,877.65,11.38,40111459.02,40111459.02,40111459.02,301877.39,3
TQBR,2020-10-29,БестЭфБ ао,ALBK,43.0,67875.0,55.0,52.5,55.0,54.5,54.0,54.5,1260.0,,54.5,54.5,0.0,502660.0,0.0,0.0,3
TQBR,2020-10-29,АЛРОСА-Нюр,ALNU,11.0,791000.0,56000.0,56000.0,56600.0,56200.0,56600.0,56200.0,14.0,56600.0,56600.0,56200.0,791000.0,791000.0,791000.0,0.0,3
SMAL,2020-10-29,АЛРОСА ао,ALRS,7.0,706.42,71.78,70.11,71.78,,70.82,71.77,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,АЛРОСА ао,ALRS,32120.0,1669221038.9,70.88,69.23,72.2,71.8,70.82,71.81,23570130.0,70.78,70.78,71.8,1607122998.9,1607122998.9,1607122998.9,0.0,3
TQBR,2020-10-29,АшинскийМЗ,AMEZ,1032.0,1540341.5,4.41,4.34,4.505,4.37,4.385,4.365,351400.0,4.385,4.385,4.37,1540341.5,1540341.5,1540341.5,0.0,3
TQBR,2020-10-29,Аптеки36и6,APTK,7094.0,7921711.58,13.614,13.406,13.742,13.498,13.49,13.498,587260.0,13.49,13.49,13.498,7921711.58,7921711.58,7921711.58,0.0,3
TQBR,2020-10-29,РусАква ао,AQUA,325.0,4492705.0,222.0,222.0,227.5,226.0,224.5,226.0,20030.0,224.5,224.5,226.0,4492705.0,4492705.0,4492705.0,0.0,3
TQBR,2020-10-29,Арсагера,ARSA,16.0,104830.0,3.59,3.56,3.71,3.67,3.61,3.71,29000.0,,3.68,3.67,0.0,500490.0,0.0,0.0,3
TQBR,2020-10-29,АстрЭнСб,ASSB,13.0,31982.5,0.7615,0.7595,0.7635,0.7625,0.7615,0.7595,42000.0,,0.768,0.7625,0.0,535422.5,0.0,0.0,3
TQBR,2020-10-29,Авангрд-ао,AVAN,22.0,50000.0,795.0,795.0,810.0,800.0,805.0,800.0,62.0,,810.0,800.0,0.0,500490.0,0.0,0.0,3
TQBR,2020-10-29,Башнефт ао,BANE,1122.0,13460549.0,1510.0,1477.0,1537.5,1517.0,1503.5,1517.0,8952.0,1503.5,1503.5,1517.0,13460549.0,13460549.0,13460549.0,0.0,3
TQBR,2020-10-29,Башнефт ап,BANEP,2012.0,36239782.0,1160.0,1150.0,1169.0,1153.0,1156.0,1153.0,31354.0,1156.0,1156.0,1153.0,36239782.0,36239782.0,36239782.0,0.0,3
TQBR,2020-10-29,Белуга ао,BELU,247.0,620987.0,1205.0,1192.0,1210.0,1207.0,1199.0,1207.0,518.0,1199.0,1199.0,1207.0,620987.0,620987.0,620987.0,0.0,3
TQBR,2020-10-29,БашИнСв ап,BISVP,47.0,101113.0,9.1,9.01,9.2,9.12,9.11,9.12,11100.0,,9.13,9.12,0.0,568557.0,0.0,0.0,3
TQBR,2020-10-29,Белон ао,BLNG,175.0,882308.8,4.29,4.05,4.29,4.19,4.134,4.19,213400.0,4.134,4.134,4.19,882308.8,882308.8,882308.8,0.0,3
TQBR,2020-10-29,БурЗолото,BRZL,152.0,678725.0,943.0,926.0,969.0,942.0,940.0,940.0,722.0,940.0,940.0,942.0,678725.0,678725.0,678725.0,0.0,3
SMAL,2020-10-29,БСП ао,BSPB,2.0,84.46,42.6,41.86,42.6,,43.11,41.86,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,БСП ао,BSPB,3467.0,19488490.3,43.1,42.82,43.85,43.36,43.11,43.36,452090.0,43.11,43.11,43.36,19488490.3,19488490.3,19488490.3,0.0,3
TQBR,2020-10-29,МКБ ао,CBOM,10084.0,367641873.0,5.469,5.462,5.525,5.51,5.489,5.511,66975900.0,5.489,5.489,5.51,366878489.4,366878489.4,366878489.4,0.0,3
TQBR,2020-10-29,ЧТПЗ ао,CHEP,71.0,265025.0,209.0,206.0,210.0,210.0,208.5,210.0,1270.0,,208.0,210.0,0.0,547555.0,0.0,0.0,3
TQBR,2020-10-29,ЧКПЗ ао,CHKZ,9.0,86800.0,5100.0,5100.0,5180.0,5100.0,5100.0,5100.0,17.0,5240.0,5240.0,5100.0,680720.0,503400.0,680720.0,0.0,3
TQBR,2020-10-29,СевСт-ао,CHMF,16884.0,942472266.2,1042.0,1039.0,1060.8,1052.0,1050.6,1056.0,896974.0,1050.0,1050.0,1052.0,857624552.2,857624552.2,857624552.2,0.0,3
TQBR,2020-10-29,ЧМК ао,CHMK,48.0,171100.0,2420.0,2400.0,2425.0,2400.0,2410.0,2400.0,71.0,,2435.0,2400.0,0.0,501190.0,0.0,0.0,3
TQBR,2020-10-29,Телеграф,CNTL,169.0,1206760.0,15.2,15.05,15.4,15.35,15.2,15.35,79400.0,15.2,15.2,15.35,1206760.0,1206760.0,1206760.0,0.0,3
TQBR,2020-10-29,Телеграф-п,CNTLP,535.0,3372710.0,12.5,12.48,13.1,13.0,12.76,13.0,264300.0,12.76,12.76,13.0,3372710.0,3372710.0,3372710.0,0.0,3
TQPI,2020-10-29,ДагСб ао,DASB,161.0,315257.0,0.0786,0.0785,0.0799,0.0793,0.079,0.0795,3990000.0,,0.0791,0.0793,0.0,502794.0,0.0,0.0,3
TQBR,2020-10-29,ЗаводДИОД,DIOD,111.0,466675.0,6.97,6.51,6.97,6.92,6.81,6.92,68500.0,,6.82,6.92,0.0,504483.0,0.0,0.0,3
SMAL,2020-10-29,ДетскийМир,DSKY,8.0,2820.78,115.0,110.0,115.0,,110.88,111.52,25.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,ДетскийМир,DSKY,13390.0,309284365.2,112.18,109.4,114.2,111.36,110.88,111.0,2789260.0,110.88,110.88,111.36,298290862.8,298290862.8,298290862.8,0.0,3
TQBR,2020-10-29,ДЭК ао,DVEC,122.0,428669.0,0.866,0.86,0.878,0.862,0.864,0.862,496000.0,,0.866,0.862,0.0,502009.0,0.0,0.0,3
TQBR,2020-10-29,iДонскЗР,DZRD,21.0,50565.0,1970.0,1925.0,1970.0,1945.0,1945.0,1945.0,26.0,,2020.0,1945.0,0.0,500850.0,0.0,0.0,3
TQBR,2020-10-29,iДонскЗР п,DZRDP,9.0,21250.0,1430.0,1410.0,1430.0,1430.0,1420.0,1430.0,15.0,,1460.0,1430.0,0.0,500720.0,0.0,0.0,3
TQBR,2020-10-29,ЕвроЭлтех,EELT,188.0,854019.0,8.58,8.0,8.58,8.14,8.24,8.14,103560.0,8.24,8.24,8.14,854019.0,854019.0,854019.0,0.0,3
TQBR,2020-10-29,Электрцинк,ELTZ,64.0,142879.5,149.5,147.5,152.0,150.0,150.0,150.0,951.0,,152.0,150.0,0.0,502714.5,0.0,0.0,3
TQBR,2020-10-29,ЭН+ГРУП ао,ENPG,1824.0,14572337.0,639.0,639.0,660.0,656.5,651.0,656.5,22392.0,651.0,651.0,656.5,14572337.0,14572337.0,14572337.0,0.0,3
SMAL,2020-10-29,ЭнелРос ао,ENRU,13.0,1588.3,0.935,0.8855,0.935,,0.8945,0.925,1793.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,ЭнелРос ао,ENRU,1856.0,25558268.5,0.896,0.89,0.9,0.896,0.8945,0.896,28567000.0,0.8945,0.8945,0.896,25558268.5,25558268.5,25558268.5,0.0,3
TQTF,2020-10-29,ESGR ETF,ESGR,20.0,86830.5,1046.6,1039.8,1054.8,1054.8,1046.2,1054.8,83.0,,1072.1,1054.8,0.0,501748.5,0.0,340830.5,3
TQBR,2020-10-29,ETLN-гдр,ETLN,8885.0,48868450.64,127.48,126.2,127.96,127.2,126.76,127.2,385523.0,126.76,126.76,127.2,48868450.64,48868450.64,48868450.64,0.0,3
SMAL,2020-10-29,ФСК ЕЭС ао,FEES,35.0,6270.39,0.18582,0.18252,0.1975,,0.18508,0.1975,34197.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,ФСК ЕЭС ао,FEES,9802.0,421334451.2,0.18516,0.182,0.1893,0.18788,0.18508,0.18754,2276450000.0,0.18494,0.18494,0.18788,401023877.8,401023877.8,401023877.8,0.0,3
TQBR,2020-10-29,ДВМП ао,FESH,881.0,11492860.0,9.19,8.95,9.43,9.28,9.13,9.28,1258900.0,9.13,9.13,9.28,11492860.0,11492860.0,11492860.0,0.0,3
TQBR,2020-10-29,FIVE-гдр,FIVE,10905.0,566549026.5,2838.5,2741.0,2838.5,2775.0,2787.0,2781.0,203298.0,2787.0,2787.0,2775.0,520719883.5,520719883.5,520719883.5,0.0,3
SMAL,2020-10-29,Совкомфлот,FLOT,4.0,2536.92,93.96,93.96,93.96,,97.89,93.96,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-29,Совкомфлот,FLOT,4039.0,64837948.6,97.3,97.0,98.4,97.89,97.89,97.89,662250.0,97.91,97.91,97.89,64837948.6,64837948.6,64837948.6,0.0,3
TQTD,2020-10-29,FXCN ETF,FXCN,187.0,43657.05,52.4,51.52,54.0,54.72,54.57,53.7,820.0,4232.0,4232.0,54.72,82757349.48,82757349.48,82757349.48,492145.31,3
