BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2017-06-15,АбрауДюрсо,ABRD,3.0,41800.0,141.5,135.0,141.5,135.0,139.5,135.0,300.0,,144.0,135.0,0.0,503200.0,0.0,
SMAL,2017-06-15,Система ао,AFKS,6.0,1247.03,11.84,11.84,13.0,,12.125,12.86,103.0,,,,0.0,0.0,0.0,
TQBR,2017-06-15,Система ао,AFKS,11763.0,366573610.0,12.62,11.84,12.645,12.1,12.125,12.1,30238200.0,12.125,12.125,12.1,366573610.0,366573610.0,366573610.0,
SMAL,2017-06-15,Аэрофлот,AFLT,11.0,18916.35,186.05,179.75,186.05,,181.6,181.3,104.0,,,,0.0,0.0,0.0,
TQBR,2017-06-15,Аэрофлот,AFLT,9979.0,1228992205.0,186.65,178.65,189.05,182.2,181.6,182.2,6767000.0,181.6,181.6,182.2,1228992205.0,1228992205.0,1228992205.0,
TQBR,2017-06-15,AGRO-гдр,AGRO,4340.0,34737103.0,606.0,588.0,609.0,604.0,603.0,604.0,57651.0,603.0,603.0,604.0,34737103.0,34737103.0,34737103.0,
TQBR,2017-06-15,Акрон,AKRN,3358.0,39569379.0,2920.0,2749.0,2920.0,2917.0,2809.0,2917.0,14089.0,2809.0,2809.0,2917.0,39569379.0,39569379.0,39569379.0,
TQBR,2017-06-15,АЛРОСА-Нюр,ALNU,3.0,410500.0,135500.0,130000.0,145000.0,145000.0,137000.0,145000.0,3.0,136000.0,136000.0,145000.0,5444500.0,4902000.0,5444500.0,
SMAL,2017-06-15,АЛРОСА ао,ALRS,2.0,165.3,83.0,82.3,83.0,,78.88,82.3,2.0,,,,0.0,0.0,0.0,
TQBR,2017-06-15,АЛРОСА ао,ALRS,45852.0,4904523293.0,80.5,77.5,81.0,80.9,78.88,80.9,62176500.0,78.88,78.88,80.9,4904523293.0,4904523293.0,4904523293.0,
