BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-30,АбрауДюрсо,ABRD,317.0,2617250.0,202.5,201.0,202.5,202.0,202.0,202.0,12960.0,202.0,202.0,202.0,2617250.0,2617250.0,2617250.0,0.0,3
TQBR,2021-04-30,АСКО ао,ACKO,49.0,150758.0,6.12,6.08,6.16,6.1,6.12,6.1,24600.0,,6.14,6.1,0.0,600360.0,0.0,0.0,3
SMAL,2021-04-30,Система ао,AFKS,18.0,8593.36,34.1,32.89,35.779,,33.648,35.779,255.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-30,Система ао,AFKS,37078.0,2739461105.1,34.45,32.7,34.499,33.87,33.648,34.01,81414900.0,33.638,33.638,33.87,2663049315.9,2663049315.9,2663049315.9,0.0,3
SMAL,2021-04-30,Аэрофлот,AFLT,21.0,1412.1,64.84,63.82,64.84,,64.38,64.1,22.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-30,Аэрофлот,AFLT,18117.0,534676409.0,64.8,64.02,65.08,64.16,64.38,64.54,8303780.0,64.38,64.38,64.16,412072830.0,412072830.0,412072830.0,0.0,3
TQBR,2021-04-30,AGRO-гдр,AGRO,6722.0,104430993.8,890.2,884.2,900.0,896.0,891.8,896.0,117089.0,891.8,891.8,896.0,104430993.8,104430993.8,104430993.8,0.0,3
TQTF,2021-04-30,ETF AKCH,AKCH,786.0,65844651.66,101.5,100.5,101.55,100.67,101.17,100.78,650681.0,101.19,101.19,100.67,65844651.66,65844651.66,65844651.66,27644568.68,3
TQTE,2021-04-30,AKEU ETF,AKEU,432.0,620434.35,11.98,11.9,12.01,11.95,11.99,11.95,51749.0,1080.85,1080.85,11.95,55932963.19,55932963.19,55932963.19,202292.62,3
TQTF,2021-04-30,ETF AKMB,AKMB,1559.0,1089161.28,1.0785,1.0738,1.0804,1.0799,1.0787,1.0799,1010029.0,1.0787,1.0787,1.0799,900749.58,900749.58,900749.58,3936711.44,3
TQTF,2021-04-30,ETF AKME,AKME,134.0,94556.86,115.9,114.62,116.57,115.02,115.53,114.89,819.0,,116.65,115.02,0.0,501239.69,0.0,1081918.8,3
