BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-04-25,Индекс МосБиржи,Индекс МосБиржи,1741.45,1732.77,1744.28,1714.05,64868164871.56,,,2,,RUB,
RTSI,MCFTR,2007-04-25,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1793.05,1793.05,1793.05,1793.05,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-04-25,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1785.23,1785.23,1785.23,1785.23,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-04-25,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1788.36,1788.36,1788.36,1788.36,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-04-25,Индекс МосБиржи 10,Индекс МосБиржи 10,3476.43,3443.35,3484.99,3410.68,34563913179.8799,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-04-25,RCBI,RCBI,100.64,100.6,100.64,100.49,219572779.35,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-04-25,RCBIc,RCBI-c,149.16,,,,219572779.35,,,2,,RUB,
SNDX,MICEXBORR1W,2007-04-25,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.93,,,,3507785225.27,,,2,,RUB,
SNDX,MICEXBORR2W,2007-04-25,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.66,,,,2058182560.67,,,2,,RUB,
SNDX,MICEXBORRON,2007-04-25,MCX BO ON,ММВБ РЕПО обл 1 день,4.36,,,,12867366901.16,,,2,,RUB,
SNDX,MICEXCBICP,2007-04-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,100.64,100.6,100.64,100.49,219572779.35,,,2,,RUB,
