BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-02-26,UBANK11/22,AMUNIBB2AER2,1.0,206.0,103.0,103.0,103.0,103.0,,103.0,,103.0,2.0,,103.0192,103.0,0.0,542165.43,0.0,2022-11-15,,,,,5.25,1.31,,2021-02-26,100.0,USD,,,,,USD,3
TQCB,2021-02-26,МГор48-об,RU000A0JNYN1,43.0,119102.5,100.69,101.22,101.02,101.02,12.66,100.93,5.23,100.69,118.0,,100.87,101.02,0.0,674845.6,0.0,2022-06-11,454.0,5.3,,,6.0,29.92,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,РЖД-19 обл,RU000A0JQ7Z2,7.0,48468.6,105.3,105.61,105.3,105.31,9.89,105.37,6.17,105.61,46.0,,105.55,105.31,0.0,561499.7,0.0,2024-07-08,1097.0,6.15,,,7.85,39.14,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,РЖД-23 обл,RU000A0JQRD9,37.0,40423916.4,105.11,105.63,105.2,105.2,7.74,105.28,6.42,105.5,38397.0,105.28,105.28,105.2,40423916.4,40423916.4,40423916.4,2025-01-16,1247.0,6.39,,,7.85,39.14,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,ДОМ.РФ16об,RU000A0JQXG0,2.0,106713.0,101.0,104.0,104.0,104.0,1.65,101.34,0.84,101.0,1053.0,,,104.0,0.0,0.0,0.0,2021-09-15,196.0,5.83,,,8.25,2.03,,2021-02-26,100.0,SUR,,,,,RUB,3
TQCB,2021-02-26,ДОМ.РФ17об,RU000A0JR5F7,1.0,717.5,102.5,102.5,102.5,102.5,3.64,102.5,4.46,102.5,2.0,,104.0,102.5,0.0,1095666.25,0.0,2022-04-15,200.0,4.46,,,9.05,7.81,,2021-02-26,350.0,SUR,,,,,RUB,3
TQCB,2021-02-26,ВЭБ.РФ 09,RU000A0JRCX7,40.0,2207664.7,100.19,100.25,100.21,100.21,39.5,100.21,4.31,100.25,2203.0,100.21,100.21,100.21,2207664.7,2207664.7,2207664.7,2021-03-18,20.0,4.31,,,8.9,44.38,,2021-02-26,1000.0,SUR,,,3.5893,,RUB,3
TQCB,2021-02-26,ВЭБлизинг4,RU000A0JREX3,2.0,41161.4,100.14,100.4,100.4,100.4,29.28,100.39,2.65,100.14,41.0,,101.34,100.4,0.0,513800.3,0.0,2021-04-02,35.0,2.76,,,7.27,36.25,,2021-02-26,1000.0,SUR,,,2.3906,,RUB,3
TQCB,2021-02-26,РУСАЛБАл08,RU000A0JRF11,1.0,10170.0,101.7,101.7,101.7,101.7,0.04,101.7,,101.7,10.0,,99.62,101.7,0.0,524998.2,0.0,2021-04-05,,,,,0.01,0.05,,2021-02-26,1000.0,SUR,,,-16.0459,,RUB,3
TQCB,2021-02-26,ЗСД 01,RU000A0JRJB8,1.0,1299.9,129.99,129.99,129.99,129.99,26.89,129.99,6.49,129.99,1.0,,,129.99,0.0,0.0,0.0,2031-05-13,2504.0,6.49,,,10.44,52.06,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,Мечел 17об,RU000A0JRJS2,189.0,259172.26,100.0,101.5,100.78,100.72,2.19,100.57,,100.01,5154.0,,100.48,100.72,0.0,529504.24,0.0,2021-05-27,,,,,8.75,3.27,,2021-02-26,50.0,SUR,,,,,RUB,3
TQCB,2021-02-26,Мечел 18об,RU000A0JRJT0,11.0,170935.27,100.22,100.5,100.5,100.5,2.19,100.49,,100.49,3402.0,,100.36,100.5,0.0,506146.4,0.0,2021-05-27,,,,,8.75,3.27,,2021-02-26,50.0,SUR,,,,,RUB,3
TQCB,2021-02-26,ННК 04,RU000A0JRJV6,55.0,1080732.31,98.9,99.71,99.0,99.0,14.18,99.03,12.91,99.08,1559.0,99.03,99.03,99.0,1080732.31,1080732.31,1080732.31,2021-06-01,95.0,12.78,,,8.5,29.67,,2021-02-26,700.0,SUR,,,11.9443,,RUB,3
TQCB,2021-02-26,ННК 06,RU000A0JRK22,22.0,423501.12,98.95,99.07,99.02,99.02,13.69,99.02,12.7,99.06,611.0,,99.03,99.02,0.0,530999.91,0.0,2021-06-04,98.0,12.7,,,8.5,29.67,,2021-02-26,700.0,SUR,,,11.7687,,RUB,3
TQCB,2021-02-26,СПбТел 03,RU000A0JRKM3,2.0,28000.0,100.0,100.0,100.0,100.0,11.6,100.0,5.54,100.0,28.0,,100.08,100.0,0.0,10885702.7,0.0,2021-06-11,105.0,5.54,,,5.5,27.42,,2021-02-26,1000.0,SUR,,,5.2793,,RUB,3
TQCB,2021-02-26,ФСК ЕЭС-13,RU000A0JRL96,1.0,2024.2,101.21,101.21,101.21,101.21,15.37,101.21,4.53,101.21,2.0,101.32,101.32,101.21,1128693.7,1128693.7,1128693.7,2021-06-22,116.0,4.53,,,8.5,42.38,,2021-02-26,1000.0,SUR,,,4.3487,,RUB,3
TQCB,2021-02-26,РСХБ 12,RU000A0JRMB2,1.0,26234.0,100.9,100.9,100.9,100.9,12.73,100.9,5.43,100.9,26.0,,101.95,100.9,0.0,2957440.9,0.0,2021-07-01,125.0,5.43,,,8.15,40.64,,2021-02-26,1000.0,SUR,,,5.2094,,RUB,3
TQCB,2021-02-26,РСХБ 13,RU000A0JRMC0,2.0,40391.0,100.91,101.0,100.91,100.98,12.5,100.98,5.43,101.0,40.0,,101.11,100.98,0.0,1797790.5,0.0,2021-07-02,126.0,5.21,,,8.15,40.64,,2021-02-26,1000.0,SUR,,,5.2055,,RUB,3
TQCB,2021-02-26,ВЭБ.РФ 10,RU000A0JRTN2,1.0,1085.8,108.58,108.58,108.58,108.58,25.46,108.58,-8.52,108.58,1.0,,,108.58,0.0,0.0,0.0,2021-09-21,202.0,-8.52,,,5.92,29.52,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,СЗКК 03,RU000A0JRU20,2.0,1716.01,93.9,96.98,93.9,93.9,22.69,95.44,89.21,96.98,2.0,,,93.9,0.0,0.0,0.0,2031-09-26,42.0,63.15,,,6.58,29.5,2021-04-09,2021-02-26,899.0,SUR,,,,,RUB,3
TQCB,2021-02-26,СЗКК 04,RU000A0JRU46,1.0,861.96,95.88,95.88,95.88,95.88,22.69,95.88,56.45,95.88,1.0,,,95.88,0.0,0.0,0.0,2031-09-26,42.0,56.45,,,6.58,29.5,2021-04-09,2021-02-26,899.0,SUR,,,,,RUB,3
TQCB,2021-02-26,ВЭБлизинг9,RU000A0JRV52,1.0,487830.0,101.0,101.0,101.0,101.0,25.42,101.0,5.7,101.0,483.0,101.14,101.14,101.0,699899.4,698884.5,699899.4,2021-10-20,230.0,5.7,,,7.25,36.15,,2021-02-26,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-26,РСХБ 15,RU000A0JRVN8,2.0,3036.2,100.9,101.82,101.82,101.82,23.4,101.21,4.18,100.9,3.0,,100.96,101.82,0.0,637086.3,0.0,2021-10-26,236.0,5.15,,,7.0,34.9,,2021-02-26,1000.0,SUR,,,,,RUB,3
