BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2017-02-27,МГор48-об,RU000A0JNYN1,3.0,9760.0,88.7,89.0,88.7,88.7,14.96,88.73,8.97,89.0,11.0,,89.32,88.7,0.0,1058396.8,0.0,2022-06-11,1632.0,8.96,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,РСХБ 4,RU000A0JPF47,1.0,198415.8,100.21,100.21,100.21,100.21,51.43,100.21,9.7,100.21,198.0,100.21,100.21,100.21,34755528.8,34655337.2,34755528.8,2017-09-27,30.0,9.7,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2017-02-27,РСХБ 7,RU000A0JPTE5,2.0,2441907.0,100.49,100.49,100.49,100.49,26.26,100.49,9.78,100.49,2430.0,100.53,100.53,100.49,7570736.4,7534047.7,7570736.4,2018-06-05,99.0,9.78,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,Газпрнефт4,RU000A0JQ557,4.0,6792417.8,98.98,99.05,98.98,98.98,31.23,99.0,9.38,99.05,6861.0,99.01,99.01,98.98,13863425.8,13724117.8,13863425.8,2019-04-09,386.0,9.36,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,РЖД-17 обл,RU000A0JQ7W9,5.0,30914232.3,101.9,103.23,101.9,101.9,13.35,102.02,9.49,102.05,30301.0,102.1,102.09,101.9,112693914.8,82049265.3,112693914.8,2018-07-16,312.0,9.35,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,РЖД-19 обл,RU000A0JQ7Z2,1.0,3956000.0,98.9,98.9,98.9,98.9,9.38,98.9,9.21,98.9,4000.0,,98.86,98.9,0.0,6268399.4,0.0,2024-07-08,483.0,9.21,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,Мечел  4об,RU000A0JQ8V9,3.0,8010.0,90.0,90.0,90.0,90.0,12.13,90.0,,90.0,10.0,,,90.0,0.0,0.0,0.0,2021-07-15,645.0,0.0,,,,,,,890.0,SUR,,,,,RUB
EQOB,2017-02-27,ДОМ.РФ14об,RU000A0JQAL8,2.0,15982.5,106.55,106.55,106.55,106.55,35.62,106.55,-15.76,106.55,15.0,,106.14,106.55,0.0,4720161.0,0.0,2023-05-15,77.0,-15.76,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,ДОМ.РФ15об,RU000A0JQAM6,1.0,27387.5,109.55,109.55,109.55,109.55,58.77,109.55,-84.24,109.55,25.0,,108.86,109.55,0.0,1294386.0,0.0,2028-09-15,16.0,-84.24,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,МГор66-об,RU000A0JQHM1,4.0,162108.0,105.1,105.6,105.1,105.1,1.31,105.26,9.08,105.6,154.0,,105.1,105.1,0.0,508672.6,0.0,2018-11-23,583.0,8.98,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2017-02-27,РСХБ 8,RU000A0JQK64,7.0,389740.0,101.4,101.5,101.4,101.4,30.46,101.49,9.86,101.5,384.0,101.46,101.5,101.4,866440.4,754121.0,866440.4,2019-11-14,417.0,9.77,,,,,,,1000.0,SUR,,,,,RUB
