BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2010-12-02,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1336.906,1336.906,1336.906,1336.906,0.0,,,2,744666558981.435,RUB,0.001
RTSI,EPSI,2010-12-02,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,988.2438,988.2438,988.2438,988.2438,0.0,,,2,786149844936.383,RUB,999999.999999
SNDX,IMOEX,2010-12-02,Индекс МосБиржи,Индекс МосБиржи,1632.37,1601.78,1633.6,1601.78,88377379031.0,,,2,,RUB,
RTSI,MCFTR,2010-12-02,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1780.93,1780.93,1780.93,1780.93,0.0,,,2,0.0,,
RTSI,MCFTRN,2010-12-02,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1757.87,1757.87,1757.87,1757.87,0.0,,,2,0.0,,
RTSI,MCFTRR,2010-12-02,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1767.06,1767.06,1767.06,1767.06,0.0,,,2,0.0,,
RTSI,MEBCTR,2010-12-02,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,11262.83,11262.83,11262.83,11262.83,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2010-12-02,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),11241.34,11241.34,11241.34,11241.34,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2010-12-02,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),11249.93,11249.93,11249.93,11249.93,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2010-12-02,Индекс МосБиржи 10,Индекс МосБиржи 10,3894.52,3825.57,3897.95,3825.57,83004473424.0,,,2,,RUB,
SNDX,MICEXBORR1W,2010-12-02,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.23,,,,13849038261.11,,,2,,RUB,
SNDX,MICEXBORR2W,2010-12-02,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.62,,,,1172567482.9,,,2,,RUB,
SNDX,MICEXBORRON,2010-12-02,MCX BO ON,ММВБ РЕПО обл 1 день,3.79,,,,171848651938.64,,,2,,RUB,
SNDX,MICEXCBICP,2010-12-02,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,95.2,95.21,95.23,95.2,4614560584.0,840,7.34,2,,RUB,
SNDX,MICEXCBICP3Y,2010-12-02,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,95.63,95.68,95.69,95.63,2780527694.0,599,7.03,2,,RUB,
SNDX,MICEXCBICP5Y,2010-12-02,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,112.99,112.92,113.0,112.92,1833932540.0,1148,7.93,2,,RUB,
SNDX,MICEXCBIGP,2010-12-02,ММВБ корп обл (вал),ММВБ корп обл (вал),97.44,97.46,97.48,97.44,4614560584.0,840,7.34,2,,RUB,
SNDX,MICEXCBIGP3Y,2010-12-02,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,98.01,98.07,98.07,98.01,2780527694.0,599,7.03,2,,RUB,
SNDX,MICEXCBIGP5Y,2010-12-02,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,115.53,115.43,115.54,115.43,1833932540.0,1148,7.93,2,,RUB,
SNDX,MICEXCBITR,2010-12-02,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,194.07,194.1,194.14,194.07,4614560584.0,840,7.34,2,,RUB,
SNDX,MICEXCBITR3Y,2010-12-02,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,192.68,192.79,192.79,192.68,2780527694.0,599,7.03,2,,RUB,
SNDX,MICEXCBITR5Y,2010-12-02,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,224.63,224.45,224.66,224.45,1833932540.0,1148,7.93,2,,RUB,
SNDX,MICEXCGS,2010-12-02,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,6002.16,5414.37,6061.04,5413.82,1485913869.0,,,2,,RUB,
SNDX,MICEXCHM,2010-12-02,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,5612.9,5522.09,5615.58,5520.7,955506628.0,,,2,,RUB,
SNDX,MICEXEQRR1W,2010-12-02,MCX EQ 1W,ММВБ РЕПО акц 7 дней,2.91,,,,536789533.2,,,2,,RUB,
SNDX,MICEXEQRR2W,2010-12-02,MCX EQ 2W,ММВБ РЕПО акц 14 дней,10.25,,,,0.0,,,2,,RUB,
SNDX,MICEXEQRRON,2010-12-02,MCX EQ ON,ММВБ РЕПО акц 1 день,3.38,,,,53367024405.04,,,2,,RUB,
SNDX,MICEXFNL,2010-12-02,Индекс финансов,Индекс МосБиржи финансов,6776.37,6770.37,6826.96,6713.18,30663492323.0,,,2,,RUB,
SNDX,MICEXINDEXCF,2010-12-02,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1632.37,1601.78,1633.6,1601.78,88377379031.0,,,2,,RUB,
SNDX,MICEXINNOV,2010-12-02,Индекс МосБиржи инноваций,Индекс МосБиржи инноваций,1031.35,1034.16,1039.67,1028.48,11699663.6,,,2,,RUB,
SNDX,MICEXLC,2010-12-02,MICEX LC,ММВБ высокая кап,2610.06,2560.51,2612.54,2560.51,80622847861.0,,,2,,RUB,
SNDX,MICEXM&M,2010-12-02,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,5481.34,5284.7,5481.75,5284.7,9926021508.0,,,2,,RUB,
SNDX,MICEXMBICP,2010-12-02,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,99.63,99.65,99.65,99.63,3594964981.0,831,7.38,2,,RUB,
SNDX,MICEXMBIGP,2010-12-02,MICEXMBIGP,ММВБ муни обл (вал),101.79,101.78,101.81,101.78,3594964981.0,831,7.38,2,,RUB,
SNDX,MICEXMBITR,2010-12-02,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,147.36,147.35,147.39,147.35,3594964981.0,831,7.38,2,,RUB,
SNDX,MICEXMC,2010-12-02,MICEX MC,ММВБ стандарт кап,3060.91,3007.19,3060.96,3007.19,3327769579.0,,,2,,RUB,
