BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-03-30,Индекс МосБиржи,Индекс МосБиржи,591.14,596.98,596.98,584.63,7498613997.59,,,2,,RUB,
RTSI,MCFTR,2005-03-30,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,591.14,591.14,591.14,591.14,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-03-30,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),591.14,591.14,591.14,591.14,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-03-30,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),591.14,591.14,591.14,591.14,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-03-30,Индекс МосБиржи 10,Индекс МосБиржи 10,1091.45,1091.88,1099.54,1078.07,4192683843.89,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-03-30,RCBI,RCBI,103.35,103.39,103.39,103.35,99675068.9,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-03-30,RCBIc,RCBI-c,128.56,,,,99675068.9,,,2,,RUB,
SNDX,MICEXCBICP,2005-03-30,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,103.35,103.39,103.39,103.35,99675068.9,,,2,,RUB,
SNDX,MICEXCBITR,2005-03-30,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,128.56,,,,99675068.9,,,2,,RUB,
SNDX,MICEXCGS,2005-03-30,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1370.38,1370.52,1370.52,1370.38,20510.0,,,2,,RUB,
SNDX,MICEXFNL,2005-03-30,Индекс финансов,Индекс МосБиржи финансов,1144.31,1157.21,1157.21,1124.89,332869465.26,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-03-30,Индекс МосБиржи (архив),Индекс МосБиржи (архив),591.14,596.98,596.98,584.63,7498613997.59,,,2,,RUB,
SNDX,MICEXLC,2005-03-30,MICEX LC,ММВБ высокая кап,1060.14,1078.48,1078.48,1053.95,7161124947.62,,,2,,RUB,
SNDX,MICEXM&M,2005-03-30,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1147.69,1165.09,1165.25,1139.42,724029785.9,,,2,,RUB,
SNDX,MICEXMC,2005-03-30,MICEX MC,ММВБ стандарт кап,1083.19,1085.57,1094.57,1079.81,222660720.49,,,2,,RUB,
SNDX,MICEXMNF,2005-03-30,Машиностроение,Индекс машиностроения Московской Биржи,1076.97,1071.84,1077.98,1065.56,77551030.49,,,2,,RUB,
SNDX,MICEXO&G,2005-03-30,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1129.85,1144.8,1144.82,1124.05,1842528492.39,,,2,,RUB,
SNDX,MICEXPWR,2005-03-30,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,988.57,987.4,988.91,977.13,3920424732.3,,,2,,RUB,
SNDX,MICEXSC,2005-03-30,Второй эшелон,Индекс второго эшелона Московской Биржи,1081.12,1093.25,1094.05,1076.93,82300591.4,,,2,,RUB,
SNDX,MICEXTLC,2005-03-30,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1107.18,1120.39,1120.39,1100.19,665882185.9,,,2,,RUB,
SNDX,MOEX10,2005-03-30,Индекс МосБиржи 10,Индекс МосБиржи 10,1091.45,1091.88,1099.54,1078.07,4192683843.89,,,2,,RUB,
SNDX,MOEXCN,2005-03-30,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1370.38,1370.52,1370.52,1370.38,20510.0,,,2,,RUB,
SNDX,MOEXEU,2005-03-30,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,988.57,987.4,988.91,977.13,3920424732.3,,,2,,RUB,
SNDX,MOEXFN,2005-03-30,Индекс финансов,Индекс МосБиржи финансов,1144.31,1157.21,1157.21,1124.89,332869465.26,,,2,,RUB,
SNDX,MOEXMM,2005-03-30,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1147.69,1165.09,1165.25,1139.42,724029785.9,,,2,,RUB,
