BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-20,АбрауДюрсо,ABRD,376.0,2477465.0,197.0,193.5,201.0,198.0,197.0,198.0,12580.0,197.0,197.0,198.0,2477465.0,2477465.0,2477465.0,0.0,3
TQPI,2020-10-20,АСКО ао,ACKO,12.0,33722.0,4.84,4.78,4.86,4.86,4.82,4.86,7000.0,,4.88,4.86,0.0,501524.0,0.0,0.0,3
SMAL,2020-10-20,Система ао,AFKS,11.0,4857.62,26.844,23.005,26.845,,25.523,25.926,192.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-20,Система ао,AFKS,19272.0,1186753183.3,25.1,24.949,25.85,25.75,25.523,25.809,46456700.0,25.539,25.539,25.75,1148602518.3,1148602518.3,1148602518.3,0.0,3
SMAL,2020-10-20,Аэрофлот,AFLT,7.0,1664.66,58.88,58.3,62.98,,58.1,58.76,28.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-20,Аэрофлот,AFLT,35412.0,1383486497.2,58.56,57.48,58.7,58.02,58.1,58.4,23811750.0,58.08,58.08,58.02,1258167468.8,1258167468.8,1258167468.8,0.0,3
TQBR,2020-10-20,AGRO-гдр,AGRO,2624.0,55400887.0,747.0,744.2,758.4,750.0,751.4,750.0,73733.0,751.4,751.4,750.0,55400887.0,55400887.0,55400887.0,0.0,3
TQTE,2020-10-20,AKEU ETF,AKEU,163.0,120634.31,9.93,9.88,9.97,9.88,9.95,9.91,12129.0,908.18,908.18,9.88,11015299.78,11015299.78,11015299.78,87707.9,3
TQTF,2020-10-20,ETF AKMB,AKMB,3016.0,420991.72,1.0442,1.0414,1.0447,1.0443,1.0437,1.0444,403275.0,,1.0437,1.0443,0.0,1121419.55,0.0,2061558.45,3
TQTD,2020-10-20,AKNX ETF,AKNX,638.0,127243.16,17.27,16.84,17.27,17.0,17.03,17.01,7470.0,1327.35,1327.35,17.0,9915308.84,9915308.84,9915308.84,348983.5,3
TQBR,2020-10-20,Акрон,AKRN,473.0,9678100.0,6178.0,6150.0,6244.0,6150.0,6184.0,6150.0,1565.0,6184.0,6184.0,6150.0,9678100.0,9678100.0,9678100.0,0.0,3
TQTD,2020-10-20,AKSP ETF,AKSP,418.0,385288.91,11.91,11.8,11.93,11.85,11.87,11.86,32449.0,925.25,925.25,11.85,30023291.82,30023291.82,30023291.82,301877.39,3
TQBR,2020-10-20,БестЭфБ ао,ALBK,100.0,459295.0,58.0,56.0,58.5,57.5,57.0,57.5,8040.0,,57.0,57.5,0.0,500260.0,0.0,0.0,3
TQBR,2020-10-20,АЛРОСА-Нюр,ALNU,9.0,737200.0,56400.0,56400.0,56800.0,56800.0,56800.0,56800.0,13.0,56800.0,56800.0,56800.0,1191200.0,794000.0,1191200.0,0.0,3
SMAL,2020-10-20,АЛРОСА ао,ALRS,19.0,4849.34,74.07,72.91,76.8,,75.17,75.5,65.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-20,АЛРОСА ао,ALRS,17550.0,519335089.8,75.32,74.51,75.66,75.23,75.17,75.48,6909100.0,75.16,75.16,75.23,494731706.6,494731706.6,494731706.6,0.0,3
TQBR,2020-10-20,АшинскийМЗ,AMEZ,792.0,1559061.0,4.545,4.47,4.57,4.52,4.515,4.52,345200.0,4.515,4.515,4.52,1559061.0,1559061.0,1559061.0,0.0,3
TQBR,2020-10-20,Аптеки36и6,APTK,4850.0,7532681.48,14.016,13.868,14.016,14.002,13.954,14.002,539800.0,13.954,13.954,14.002,7532681.48,7532681.48,7532681.48,0.0,3
TQBR,2020-10-20,РусАква ао,AQUA,590.0,8657000.0,242.0,236.5,242.0,237.0,238.0,237.0,36400.0,238.0,238.0,237.0,8657000.0,8657000.0,8657000.0,0.0,3
TQBR,2020-10-20,Арсагера,ARSA,17.0,94940.0,3.7,3.59,3.7,3.69,3.65,3.69,26000.0,,3.69,3.69,0.0,502370.0,0.0,0.0,3
TQBR,2020-10-20,АстрЭнСб,ASSB,27.0,150999.5,0.7705,0.7705,0.781,0.78,0.7745,0.78,195000.0,,0.7795,0.78,0.0,500526.5,0.0,0.0,3
TQBR,2020-10-20,Авангрд-ао,AVAN,23.0,38230.0,800.0,800.0,820.0,810.0,815.0,810.0,47.0,,810.0,810.0,0.0,504040.0,0.0,0.0,3
TQBR,2020-10-20,Башнефт ао,BANE,987.0,8799757.5,1563.0,1533.0,1577.5,1572.0,1551.5,1572.0,5671.0,1551.5,1551.5,1572.0,8799757.5,8799757.5,8799757.5,0.0,3
TQBR,2020-10-20,Башнефт ап,BANEP,2752.0,45097844.0,1187.5,1172.5,1198.0,1190.5,1182.5,1190.5,38140.0,1182.5,1182.5,1190.5,45097844.0,45097844.0,45097844.0,0.0,3
