BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-18,АбрауДюрсо,ABRD,188.0,931805.0,199.5,199.0,201.0,199.5,200.0,199.5,4660.0,200.0,200.0,199.5,931805.0,931805.0,931805.0,0.0,3
TQBR,2021-01-18,АСКО ао,ACKO,100.0,826726.0,5.92,5.88,6.14,5.94,6.0,5.94,137500.0,6.02,6.02,5.94,826726.0,826726.0,826726.0,0.0,3
SMAL,2021-01-18,Система ао,AFKS,9.0,1067.12,31.348,31.348,31.975,,30.921,31.975,34.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-18,Система ао,AFKS,27876.0,1782731670.6,31.077,30.011,31.2,30.935,30.921,31.018,57660600.0,30.915,30.915,30.935,1721644905.1,1721644905.1,1721644905.1,0.0,3
SMAL,2021-01-18,Аэрофлот,AFLT,10.0,1770.56,76.78,73.46,76.78,,72.58,73.82,24.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-18,Аэрофлот,AFLT,22872.0,733232626.4,72.5,72.22,73.0,72.44,72.58,72.78,10102260.0,72.58,72.58,72.44,688788513.0,688788513.0,688788513.0,0.0,3
TQBR,2021-01-18,AGRO-гдр,AGRO,7401.0,183826909.0,885.0,885.0,910.0,890.4,896.4,890.4,205076.0,896.4,896.4,890.4,183826909.0,183826909.0,183826909.0,0.0,3
TQTF,2021-01-18,ETF AKCH,AKCH,126.0,13143197.22,109.16,107.91,109.71,108.71,109.61,108.79,119923.0,109.6,109.6,108.71,13143197.22,13143197.22,13143197.22,6787446.36,3
TQTE,2021-01-18,AKEU ETF,AKEU,329.0,151763.06,11.01,11.0,11.1,11.05,11.07,11.04,13712.0,987.86,987.86,11.05,13545551.23,13545551.23,13545551.23,142443.04,3
TQTF,2021-01-18,ETF AKMB,AKMB,1467.0,2410095.69,1.069,1.066,1.0696,1.0677,1.0681,1.0679,2255607.0,1.0686,1.0686,1.0677,2225749.91,2225749.91,2225749.91,4864547.87,3
