BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2019-02-27,CHF_TODTOM,CHFRUBTODTOM,0.0126,0.0126,0.0137,0.0136,4.0,78738090.0,0.0136
CNGD,2019-02-27,CHF_TODTOM,CHFRUBTODTOM,0.0283,0.0126,0.0301,0.0301,7.0,9288568.35,
CETS,2019-02-27,CHFRUB_TOD,CHFRUB_TOD,65.72,65.72,65.79,65.79,3.0,2037660.0,65.731
CETS,2019-02-27,CHFRUB_TOM,CHFRUB_TOM,65.86,65.85,66.01,66.0,19.0,21099397.5,65.9356
CETS,2019-02-27,CNYRUB_TOD,CNY000000TOD,9.8159,9.8146,9.8445,9.8414,26.0,117537626.3,9.8317
CETS,2019-02-27,CNY_TODTOM,CNYRUBTODTOM,0.0013,0.0013,0.001599,0.0014,27.0,1601149064.2,0.0014
CNGD,2019-02-27,CNY_TODTOM,CNYRUBTODTOM,0.004238,-0.001345,0.0045,0.003633,22.0,2220184.12,
CETS,2019-02-27,CNYRUB_TOM,CNYRUB_TOM,9.8002,9.8002,9.87,9.8438,179.0,842305857.5,9.8429
CETS,2019-02-27,EUR_TODTOM,EUR000TODTOM,0.0163,0.0162,0.0172,0.0172,399.0,125574545120.0,0.0164
CNGD,2019-02-27,EUR_TODTOM,EUR000TODTOM,0.0328,-0.02,0.0406,0.0155,1372.0,5712267446.04,
CNGD,2019-02-27,EUR_TOM1M,EURRUB_TOM1M,0.4635,0.4635,0.4635,0.4635,1.0,2257551000.0,
CETS,2019-02-27,EURUSD_TOD,EURUSD000TOD,1.13734,1.1373,1.14005,1.13936,62.0,417171558.29,1.13853
CNGD,2019-02-27,EURUSD_TOD,EURUSD000TOD,1.13955,1.13955,1.16235,1.16235,9.0,502641.97,
CETS,2019-02-27,EURUSD_TOM,EURUSD000TOM,1.13721,1.13611,1.1402,1.137,325.0,3497056340.96,1.13879
CNGD,2019-02-27,EURUSD_TOM,EURUSD000TOM,1.13955,1.1376,1.16235,1.1376,10.0,11699731.62,
CETS,2019-02-27,EURUSDTDTM,EURUSDTODTOM,8.6e-05,7.8e-05,8.8e-05,8.6e-05,85.0,28559006069.14,8.7e-05
CNGD,2019-02-27,EURUSDTDTM,EURUSDTODTOM,8.4e-05,-0.000156,0.00049,7.1e-05,97.0,1660714949.31,
CETS,2019-02-27,EURRUB_TOD,EUR_RUB__TOD,74.7,74.68,75.0125,74.9025,2784.0,15638861082.5,74.8694
CNGD,2019-02-27,EURRUB_TOD,EUR_RUB__TOD,74.41,74.2574,75.0,74.2574,20.0,81038592.56,
CETS,2019-02-27,EURRUB_TOM,EUR_RUB__TOM,74.445,74.22,75.1,74.77,7298.0,37991677925.0,74.9078
CNGD,2019-02-27,EURRUB_TOM,EUR_RUB__TOM,74.68,74.2574,75.0825,74.7975,491.0,4962529744.06,
CETS,2019-02-27,GBP_TODTOM,GBPRUBTODTOM,0.016,0.016,0.0163,0.0163,6.0,104403300.0,0.0163
CNGD,2019-02-27,GBP_TODTOM,GBPRUBTODTOM,-0.0232,-0.0232,0.0472,0.0322,49.0,26068093.88,
CETS,2019-02-27,GBPRUB_TOD,GBPRUB_TOD,87.0125,87.0125,87.6775,87.6775,36.0,29051017.5,87.2403
CETS,2019-02-27,GBPRUB_TOM,GBPRUB_TOM,87.02,87.02,87.9,87.52,93.0,96783947.5,87.1927
CETS,2019-02-27,GLDRUB_TOM,GLDRUB_TOM,2801.5,2801.5,2801.5,2801.5,1.0,75640500.0,2801.5
CNGD,2019-02-27,GLDRUB_TOM,GLDRUB_TOM,2799.0,2799.0,2799.0,2799.0,1.0,75573000.0,
CETS,2019-02-27,GLD_TOM1M,GLDRUB_TOM1M,13.9565,13.9565,13.9565,13.9565,1.0,140646545.0,13.9565
CETS,2019-02-27,HKDRUB_TOM,HKDRUB_TOM,8.385,8.385,8.395,8.3869,3.0,922964.5,8.3906
CETS,2019-02-27,JPYRUB_TOD,JPYRUB_TOD,59.595,59.54,59.66,59.54,5.0,24378440.0,59.605
CETS,2019-02-27,KZTRUB_TOM,KZTRUB_TOM,17.45,17.45,17.45,17.45,1.0,164030.0,17.45
CETS,2019-02-27,SLVRUB_TOM,SLVRUB_TOM,32.79,32.79,32.79,32.79,1.0,36069.0,32.79
CETS,2019-02-27,USDRUB_TOD,USD000000TOD,65.74,65.475,65.86,65.84,9872.0,56262554645.0,65.7602
CNGD,2019-02-27,USDRUB_TOD,USD000000TOD,65.49,64.38,67.1007,65.77,513.0,1549342483.48,
CETS,2019-02-27,USD_TODTOM,USD000TODTOM,0.0094,0.0091,0.0109,0.0109,948.0,649679372410.0,0.0097
CNGD,2019-02-27,USD_TODTOM,USD000TODTOM,0.0095,-0.0289,0.036,0.0244,12462.0,205404541960.23,
CETS,2019-02-27,USDRUB_TOM,USD000UTSTOM,65.75,65.4725,66.025,65.79,19443.0,116087680495.0,65.8088
CNGD,2019-02-27,USDRUB_TOM,USD000UTSTOM,65.69,64.38,67.1007,65.7975,3155.0,9218769209.4,
FIXS,2019-02-27,USDRUBFIX0,USDRUB_FIX0,65.7562,65.7562,65.7562,65.7562,1.0,328781000.0,65.7562
CETS,2019-02-27,USDRUB_SPT,USDRUB_SPT,65.76,65.7275,65.76,65.7275,2.0,3550910.0,65.7576
CETS,2019-02-27,USD_TOMSPT,USDRUB_TOM1D,0.006,0.006,0.0095,0.009,9.0,16155901240.0,0.0092
