BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2015-09-10,BYRRUB_TOD,BYRRUB_TOD,38.4,38.3,38.49,38.3,5.0,2047865.0,38.3495
CETS,2015-09-10,BYRRUB_TOM,BYRRUB_TOM,38.2,38.1,38.2,38.1,2.0,453480.0,38.1076
CETS,2015-09-10,CNYRUB_TOD,CNY000000TOD,10.66,10.651,10.75,10.75,18.0,67009985.4,10.6959
CETS,2015-09-10,CNY_TODTOM,CNYRUBTODTOM,0.0021,0.0021,0.0025,0.0025,12.0,222444141.0,0.002376
CNGD,2015-09-10,CNY_TODTOM,CNYRUBTODTOM,0.005486,-0.005487,0.005487,0.0052,20.0,13265392.48,
CETS,2015-09-10,CNYRUB_TOM,CNYRUB_TOM,10.657,10.57,10.7321,10.61,358.0,5038779426.1,10.6597
CNGD,2015-09-10,CNYRUB_TOM,CNYRUB_TOM,10.67,10.67,10.69,10.69,2.0,681933695.0,
CETS,2015-09-10,CNY_TOMSPT,CNYRUB_TOM1D,0.006116,0.006116,0.007,0.0068,3.0,261561334.8,0.006828
CETS,2015-09-10,EUR_TODTOM,EUR000TODTOM,0.021,0.0203,0.0243,0.0243,534.0,183766873370.0,0.022
CNGD,2015-09-10,EUR_TODTOM,EUR000TODTOM,0.0218,-0.0416,0.0479,0.0375,459.0,4966639514.43,
CETS,2015-09-10,EUR_TOM1M,EURRUB_TOM1M,0.7354,0.7354,0.7354,0.7354,1.0,383879000.0,0.7354
CETS,2015-09-10,EUR_TOM1W,EURRUB_TOM1W,0.1626,0.159,0.1631,0.1631,8.0,4000562250.0,0.1608
CETS,2015-09-10,EUR_TOM2M,EURRUB_TOM2M,1.4405,1.4405,1.4405,1.4405,1.0,387404500.0,1.4405
CETS,2015-09-10,EURUSD_TOD,EURUSD000TOD,1.1205,1.1175,1.1205,1.1197,39.0,539851469.41,1.1194
CETS,2015-09-10,EURUSD_TOM,EURUSD000TOM,1.1208,1.1176,1.1291,1.1285,132.0,1700165616.42,1.12325
CETS,2015-09-10,EURUSDTDTM,EURUSDTODTOM,1e-05,5e-06,2.3e-05,2.3e-05,59.0,20955174794.35,1.4e-05
CETS,2015-09-10,EURRUB_TOD,EUR_RUB__TOD,77.001,76.05,77.171,76.35,2720.0,16115892527.0,76.4449
CNGD,2015-09-10,EURRUB_TOD,EUR_RUB__TOD,77.57,76.33,77.57,76.33,3.0,82530600.0,
CETS,2015-09-10,EURRUB_TOM,EUR_RUB__TOM,76.743,75.971,77.248,76.35,5877.0,30486194552.0,76.5152
CNGD,2015-09-10,EURRUB_TOM,EUR_RUB__TOM,77.19,76.08,77.2,77.2,7.0,2569890000.0,
CNGD,2015-09-10,GBP_TODTOM,GBPRUBTODTOM,0.0543,-0.0143,0.0543,0.0471,10.0,1434587.14,
CETS,2015-09-10,GBPRUB_TOD,GBPRUB_TOD,105.1,104.356,105.1,104.356,2.0,209456.0,104.728
CETS,2015-09-10,GBPRUB_TOM,GBPRUB_TOM,105.57,104.65,105.57,104.65,21.0,36964130.0,105.0117
CNGD,2015-09-10,GBPRUB_TOM,GBPRUB_TOM,104.95,104.95,104.95,104.95,1.0,12594000.0,
CETS,2015-09-10,GLD_TODTOM,GLDRUBTODTOM,0.7331,0.7331,0.7331,0.7331,2.0,403966494.6,0.7331
CETS,2015-09-10,GLDRUB_TOM,GLDRUB_TOM,2414.0,2414.0,2428.0,2428.0,2.0,23065300.0,2427.93
CETS,2015-09-10,HKDRUB_TOD,HKDRUB_TOD,8.3,8.3,9.3,9.3,6.0,690300.0,8.85
CETS,2015-09-10,HKDRUB_TOM,HKDRUB_TOM,8.835,8.795,8.843,8.815,5.0,22046500.0,8.8186
CETS,2015-09-10,SLVRUB_TOM,SLVRUB_TOM,32.48,32.08,32.48,32.08,2.0,112880.0,32.25
CETS,2015-09-10,UAHRUB_TOD,UAH000000TOM,30.703,30.703,30.703,30.703,4.0,2404044.9,30.703
CETS,2015-09-10,USDRUB_TOD,USD000000TOD,68.7,67.952,68.861,68.25,17451.0,91617793765.0,68.2998
CNGD,2015-09-10,USDRUB_TOD,USD000000TOD,68.485,68.028,68.625,68.099,12.0,2454429890.0,
CETS,2015-09-10,USD_TODTOM,USD000TODTOM,0.0223,0.0172,0.0224,0.0223,1071.0,956084533520.0,0.02
CNGD,2015-09-10,USD_TODTOM,USD000TODTOM,0.0193,-0.0372,0.0429,0.0308,2675.0,31842478781.5,
CETS,2015-09-10,USDRUB_TOM,USD000UTSTOM,68.75,67.435,68.88,67.668,54676.0,292574443701.0,68.175
CNGD,2015-09-10,USDRUB_TOM,USD000UTSTOM,68.6,68.01,68.845,68.145,31.0,7758923094.0,
