BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2015-03-19,АбрауДюрсо,ABRD,1.0,10600.0,106.0,106.0,106.0,106.0,106.0,106.0,100.0,,104.0,,0.0,612600.0,0.0,
TQBR,2015-03-19,АЭССЕЛЬао,AESL,4.0,671500.0,102.0,102.0,105.0,105.0,105.0,105.0,6400.0,103.5,103.5,103.5,2103400.0,1760200.0,2103400.0,
SMAL,2015-03-19,Система ао,AFKS,2.0,327.0,16.3,16.3,16.4,,16.35,16.4,20.0,,,,0.0,0.0,0.0,
TQBR,2015-03-19,Система ао,AFKS,8082.0,680952698.0,17.0,16.23,17.2,16.35,16.62,16.35,40970500.0,16.62,16.62,16.62,677435398.0,677435398.0,677435398.0,
SMAL,2015-03-19,Аэрофлот,AFLT,6.0,3951.99,35.39,35.21,35.39,,35.29,35.32,112.0,,,,0.0,0.0,0.0,
TQBR,2015-03-19,Аэрофлот,AFLT,4331.0,178254866.0,35.55,35.0,36.3,35.0,35.5,35.0,5021600.0,35.5,35.5,35.5,177885146.0,177885146.0,177885146.0,
TQBR,2015-03-19,Акрон,AKRN,557.0,12418711.0,2373.0,2271.0,2403.0,2296.0,2358.0,2296.0,5267.0,2358.0,2358.0,2358.0,12418711.0,12418711.0,12418711.0,
TQBR,2015-03-19,АЛРОСА-Нюр,ALNU,1.0,79800.0,79800.0,79800.0,79800.0,79800.0,79800.0,79800.0,1.0,,79100.0,,0.0,791100.0,0.0,
TQBR,2015-03-19,АЛРОСА ао,ALRS,9497.0,1319092542.0,80.25,76.5,80.25,77.0,78.07,77.0,16896100.0,78.07,78.07,78.07,1319052417.0,1319052417.0,1319052417.0,
TQBR,2015-03-19,АшинскийМЗ,AMEZ,11.0,107216.0,5.4,5.4,5.63,5.5,5.61,5.5,19100.0,,5.43,,0.0,509337.0,0.0,
