BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2015-09-14,АЭССЕЛЬао,AESL,9.0,1631350.0,89.0,89.0,100.5,97.0,95.5,100.5,17100.0,96.5,96.0,96.5,3453400.0,1842400.0,3453400.0,
SMAL,2015-09-14,Система ао,AFKS,6.0,1429.39,19.2,19.19,19.5,,19.56,19.5,74.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Система ао,AFKS,4013.0,148287519.0,19.61,19.37,19.71,19.59,19.56,19.59,7579800.0,19.56,19.56,19.56,148287519.0,148287519.0,148287519.0,
SMAL,2015-09-14,Аэрофлот,AFLT,4.0,2588.66,36.15,36.15,36.49,,36.04,36.49,71.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Аэрофлот,AFLT,6300.0,227005383.0,35.6,35.5,36.25,36.25,36.04,36.25,6298700.0,36.04,36.04,36.04,227005383.0,227005383.0,227005383.0,
TQBR,2015-09-14,AGRO-гдр,AGRO,124.0,785149.0,595.0,578.0,614.0,589.0,595.0,589.0,1319.0,595.0,595.0,595.0,785149.0,785149.0,785149.0,
TQBR,2015-09-14,Акрон,AKRN,323.0,5189597.0,2933.0,2919.0,2986.0,2975.0,2969.0,2975.0,1748.0,2969.0,2969.0,2969.0,5189597.0,5189597.0,5189597.0,
SMAL,2015-09-14,АЛРОСА ао,ALRS,23.0,10175.85,63.76,63.11,66.69,,63.86,63.11,158.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,АЛРОСА ао,ALRS,7679.0,526074448.0,65.0,63.25,65.0,63.5,63.86,63.5,8237600.0,63.86,63.86,63.86,526074448.0,526074448.0,526074448.0,
TQBR,2015-09-14,АшинскийМЗ,AMEZ,24.0,89431.0,5.3,5.27,5.38,5.31,5.32,5.31,16800.0,,5.3,,0.0,564663.0,0.0,
TQBR,2015-09-14,Аптеки36и6,APTK,546.0,3283728.0,13.95,13.7,14.2,13.85,13.95,13.9,235560.0,13.95,13.95,13.95,3283728.0,3283728.0,3283728.0,
TQBR,2015-09-14,РусАква ао,AQUA,3.0,50800.0,50.8,50.8,50.8,50.8,50.8,50.8,1000.0,,50.4,,0.0,504090.0,0.0,
TQDE,2015-09-14,Армада,ARMD,87.0,320230.0,28.5,25.5,28.5,26.5,27.0,27.0,11950.0,,27.0,,0.0,529665.0,0.0,
TQBR,2015-09-14,Арсагера,ARSA,5.0,19262.0,0.905,0.905,0.919,0.918,0.917,0.919,21000.0,,0.912,,0.0,500448.0,0.0,
TQBR,2015-09-14,АстрЭнСб,ASSB,57.0,221169.0,0.374,0.361,0.43,0.424,0.395,0.43,560000.0,,0.356,,0.0,500763.0,0.0,
TQBR,2015-09-14,АВТОВАЗ ао,AVAZ,92.0,598151.0,9.57,9.5,9.62,9.56,9.57,9.54,62500.0,9.57,9.57,9.57,598151.0,598151.0,598151.0,
TQBR,2015-09-14,АВТОВАЗ ап,AVAZP,1032.0,6019376.5,2.955,2.9,2.955,2.92,2.92,2.92,2060000.0,2.92,2.92,2.92,6019376.5,6019376.5,6019376.5,
TQBR,2015-09-14,Башнефт ао,BANE,1432.0,24240969.0,1811.0,1800.0,1816.0,1802.0,1810.0,1801.0,13394.0,1810.0,1810.0,1810.0,24240969.0,24240969.0,24240969.0,
TQBR,2015-09-14,Башнефт ап,BANEP,1146.0,39030691.0,1470.0,1465.0,1492.0,1475.0,1479.0,1475.0,26403.0,1478.0,1478.0,1478.0,39030691.0,39030691.0,39030691.0,
TQBR,2015-09-14,БашИнСв ап,BISVP,3.0,11790.0,3.94,3.9,3.95,3.9,3.93,3.9,3000.0,,3.84,,0.0,680180.0,0.0,
TQBR,2015-09-14,Белон ао,BLNG,53.0,298761.0,3.9,3.86,4.15,4.0,4.0,4.0,74700.0,,3.97,,0.0,500220.0,0.0,
TQBR,2015-09-14,БурЗолото,BRZL,9.0,101080.0,1041.0,966.0,1041.0,988.0,1011.0,966.0,100.0,1040.0,1039.0,1040.0,748550.0,571330.0,748550.0,
TQBR,2015-09-14,БСП ао,BSPB,50.0,212178.5,36.8,36.65,37.15,37.1,36.95,37.1,5740.0,,36.95,,0.0,756427.5,0.0,
TQBR,2015-09-14,МКБ ао,CBOM,16.0,514328.75,3.617,3.617,3.65,3.65,3.6425,3.65,141200.0,3.6425,3.6425,3.6425,514328.75,514328.75,514328.75,
TQBR,2015-09-14,ЧТПЗ ао,CHEP,3.0,31980.0,45.9,45.6,45.9,45.6,45.7,45.6,700.0,,46.2,,0.0,535800.0,0.0,
SMAL,2015-09-14,СевСт-ао,CHMF,4.0,4559.0,768.1,755.1,768.1,,762.3,755.1,6.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,СевСт-ао,CHMF,5746.0,534698200.0,758.0,753.7,768.0,758.6,762.3,758.6,700900.0,762.9,762.9,762.9,534698200.0,534698200.0,534698200.0,
TQBR,2015-09-14,ЧМК ао,CHMK,165.0,2240970.0,4110.0,4105.0,4270.0,4220.0,4180.0,4245.0,536.0,4180.0,4180.0,4180.0,2240970.0,2240970.0,2240970.0,
TQBR,2015-09-14,ЧЦЗ ао,CHZN,11.0,201680.0,531.0,530.0,538.0,530.0,531.0,530.0,380.0,,530.0,,0.0,742280.0,0.0,
SMAL,2015-09-14,ЧелябЭС ао,CLSB,1.0,382.83,0.1229,0.1229,0.1229,,0.13,0.1229,3115.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ЧелябЭС ао,CLSB,86.0,593615.0,0.118,0.1166,0.137,0.12,0.13,0.12,4570000.0,0.1299,0.1299,0.1299,593615.0,593615.0,593615.0,
SMAL,2015-09-14,ЧелябЭС ап,CLSBP,1.0,0.1,0.095,0.095,0.095,,0.1236,0.095,1.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ЧелябЭС ап,CLSBP,56.0,296718.0,0.1189,0.1189,0.13,0.1221,0.1236,0.1221,2400000.0,,0.1193,,0.0,502106.0,0.0,
TQBR,2015-09-14,Телеграф,CNTL,14.0,98670.0,23.05,23.0,24.9,23.95,24.05,23.95,4100.0,,23.75,,0.0,503080.0,0.0,
TQBR,2015-09-14,Телеграф-п,CNTLP,134.0,398397.0,9.5,9.0,9.72,9.24,9.31,9.24,42800.0,,9.31,,0.0,515028.0,0.0,
TQBR,2015-09-14,ДагСб ао,DASB,76.0,1165240.0,0.5005,0.499,0.51,0.5015,0.5065,0.5015,2300000.0,0.5065,0.5065,0.5065,1165240.0,1165240.0,1165240.0,
TQBR,2015-09-14,Дорогбж ао,DGBZ,15.0,186355.0,27.75,26.9,27.75,27.0,27.0,27.0,6900.0,,26.6,,0.0,510740.0,0.0,
TQBR,2015-09-14,Дорогбж ап,DGBZP,9.0,88170.0,25.95,25.8,25.95,25.95,25.95,25.95,3400.0,,24.45,,0.0,508450.0,0.0,
TQBR,2015-09-14,ДИКСИ ао,DIXY,343.0,11948000.0,311.0,306.5,311.0,307.5,308.0,307.5,38770.0,308.0,308.0,308.0,11948000.0,11948000.0,11948000.0,
SMAL,2015-09-14,ДЭК ао,DVEC,1.0,202.44,0.916,0.916,0.916,,0.93,0.916,221.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ДЭК ао,DVEC,15.0,90226.0,0.934,0.92,0.946,0.942,0.93,0.942,97000.0,,0.946,,0.0,510126.0,0.0,
TQBR,2015-09-14,iДонскЗР,DZRD,5.0,15635.0,1285.0,1285.0,1330.0,1310.0,1305.0,1310.0,12.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,iДонскЗР п,DZRDP,11.0,69479.0,1324.0,1324.0,1359.0,1348.0,1336.0,1341.0,52.0,,1289.0,,0.0,507765.0,0.0,
TQBR,2015-09-14,Электрцинк,ELTZ,29.0,165087.0,661.0,638.0,730.0,665.0,697.0,665.0,237.0,,669.0,,0.0,502128.0,0.0,
SMAL,2015-09-14,ЭнелРос ао,ENRU,9.0,1043.32,0.77,0.77,0.798,,0.79,0.771,1329.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ЭнелРос ао,ENRU,61.0,878076.0,0.785,0.784,0.797,0.795,0.79,0.794,1112000.0,0.79,0.79,0.79,878076.0,878076.0,878076.0,
SMAL,2015-09-14,Э.ОНРоссия,EONR,12.0,4973.62,2.835,2.712,2.838,,2.855,2.838,1776.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Э.ОНРоссия,EONR,831.0,25965993.0,2.859,2.828,2.896,2.838,2.855,2.843,9063000.0,2.865,2.865,2.865,25965993.0,25965993.0,25965993.0,
SMAL,2015-09-14,ФСК ЕЭС ао,FEES,63.0,1019.12,0.06499,0.0647,0.0653,,0.06504,0.0653,15684.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ФСК ЕЭС ао,FEES,3897.0,37186894.0,0.06434,0.06409,0.06548,0.06525,0.06504,0.06525,571730000.0,0.06504,0.06504,0.06504,37186894.0,37186894.0,37186894.0,
TQBR,2015-09-14,ДВМП ао,FESH,246.0,4942445.0,2.62,2.6,2.7,2.68,2.68,2.68,1844500.0,2.68,2.68,2.68,4942445.0,4942445.0,4942445.0,
TQTF,2015-09-14,FXAU ETF,FXAU,3.0,24770.0,1460.0,1455.0,1460.0,1455.0,1457.0,1455.0,17.0,,1425.0,,0.0,510294.0,0.0,31666.13
TQTF,2015-09-14,FXCN ETF,FXCN,6.0,257355.0,1945.0,1925.0,1945.0,1935.0,1935.0,1935.0,133.0,,1975.0,,0.0,4046735.0,0.0,406236.89
TQTF,2015-09-14,FXDE ETF,FXDE,6.0,82766.0,1954.0,1918.0,1954.0,1918.0,1925.0,1918.0,43.0,1945.0,1944.5,1945.0,643854.0,622233.0,643854.0,373572.07
TQTF,2015-09-14,FXGD ETF,FXGD,29.0,316987.5,543.0,537.0,543.0,539.5,540.0,539.5,587.0,,541.5,,0.0,509880.0,0.0,2077366.44
TQTF,2015-09-14,iFXIT ETF,FXIT,11.0,112993.0,2583.0,2547.0,2583.0,2551.0,2568.0,2547.0,44.0,,2582.0,,0.0,666187.0,0.0,2329370.93
TQTF,2015-09-14,FXJP ETF,FXJP,7.0,260125.0,1987.0,1975.0,1990.0,1975.0,1986.0,1975.0,131.0,,1990.0,,0.0,501390.0,0.0,112008.44
TQTF,2015-09-14,FXMM ETF,FXMM,21.0,4459501.1,1159.7,1159.5,1159.7,1159.5,1159.5,1159.5,3846.0,1159.5,1159.5,1159.5,4459501.1,4459501.1,4459501.1,4645949.06
TQTF,2015-09-14,FXRB ETF,FXRB,2.0,2010.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,2.0,991.0,989.0,991.0,1440647.0,770546.0,1440647.0,221345.13
TQTF,2015-09-14,FXRU ETF,FXRU,13.0,1285930.0,6320.0,6250.0,6320.0,6260.0,6270.0,6290.0,205.0,6270.0,6270.0,6270.0,1285930.0,1285930.0,1285930.0,1233268.89
TQTF,2015-09-14,FXUK ETF,FXUK,1.0,1906.0,1906.0,1906.0,1906.0,1906.0,1906.0,1906.0,1.0,1879.0,1889.0,1879.0,680116.0,594979.0,680116.0,113743.38
TQTF,2015-09-14,FXUS ETF,FXUS,9.0,2643638.0,2336.0,2290.0,2336.0,2295.0,2291.0,2295.0,1154.0,2295.0,2291.0,2295.0,3341962.0,2652874.0,3341962.0,1214029.64
SMAL,2015-09-14,ГАЗ ао,GAZA,1.0,460.0,460.0,460.0,460.0,,465.0,460.0,1.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ГАЗ ао,GAZA,4.0,23230.0,453.0,453.0,490.0,460.0,465.0,460.0,50.0,,475.0,,0.0,513340.0,0.0,
TQBR,2015-09-14,ГАЗ ап,GAZAP,2.0,7450.0,373.0,372.0,373.0,373.0,373.0,372.0,20.0,,344.0,,0.0,501910.0,0.0,
SMAL,2015-09-14,ГАЗПРОМ ао,GAZP,8.0,3859.65,142.57,142.57,143.99,,143.38,143.97,27.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ГАЗПРОМ ао,GAZP,29043.0,2944804974.5,142.25,142.1,143.87,143.58,143.38,143.58,20561300.0,143.22,143.22,143.22,2944804974.5,2944804974.5,2944804974.5,
TQBR,2015-09-14,ЧеркизГ-ао,GCHE,343.0,13709695.0,898.0,886.0,899.0,893.0,893.0,893.0,15354.0,893.0,893.0,893.0,13709695.0,13709695.0,13709695.0,
TQBR,2015-09-14,ГМКНорНик,GMKN,9003.0,1183742331.0,10840.0,10840.0,11035.0,10924.0,10978.0,10924.0,108177.0,10943.0,10943.0,10943.0,1183742331.0,1183742331.0,1183742331.0,
TQBR,2015-09-14,Разгуляй,GRAZ,1435.0,32683896.0,12.72,12.41,13.31,12.9,12.98,12.9,2517200.0,12.98,12.98,12.98,32683896.0,32683896.0,32683896.0,
TQBR,2015-09-14,GTL ао,GTLC,61.0,37727.5,0.0395,0.039,0.04,0.0395,0.039,0.04,962000.0,,0.039,,0.0,634966.5,0.0,
TQBR,2015-09-14,ГлТоргПрод,GTPR,75.0,627863.0,1.79,1.79,1.8,1.8,1.79,1.8,349800.0,1.79,1.79,1.79,627863.0,627863.0,627863.0,
SMAL,2015-09-14,ГУМ,GUMM,1.0,40.7,40.7,40.7,40.7,,40.7,40.7,1.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Галс-Девел,HALS,13.0,124385.0,1750.0,1740.0,1760.0,1750.0,1760.0,1750.0,71.0,,1740.0,,0.0,769845.0,0.0,
TQBR,2015-09-14,Химпром ап,HIMCP,19.0,35035.0,1.1,1.1,1.28,1.15,1.17,1.15,30000.0,,,,0.0,0.0,0.0,
SMAL,2015-09-14,РусГидро,HYDR,30.0,3077.3,0.5685,0.5664,0.5718,,0.5683,0.5664,5408.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,РусГидро,HYDR,8052.0,170356641.3,0.568,0.5618,0.5728,0.566,0.5683,0.566,299803000.0,0.5682,0.5682,0.5682,170356641.3,170356641.3,170356641.3,
TQBR,2015-09-14,Ижсталь2ао,IGST,6.0,9505.0,300.0,295.0,300.0,300.0,297.0,300.0,32.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Ижсталь ап,IGSTP,15.0,431980.0,299.0,299.0,300.0,299.0,300.0,299.0,1440.0,,299.0,,0.0,501580.0,0.0,
SMAL,2015-09-14,ИнтерРАОао,IRAO,19.0,5865.51,1.1085,1.103,1.1085,,1.1095,1.1045,5305.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ИнтерРАОао,IRAO,4185.0,40847821.0,1.109,1.099,1.116,1.1055,1.1095,1.1055,36817000.0,1.1095,1.1095,1.1095,40847821.0,40847821.0,40847821.0,
TQBR,2015-09-14,ИркЭнерго,IRGZ,352.0,4579754.0,7.35,7.26,7.69,7.65,7.54,7.66,607300.0,7.54,7.54,7.54,4579754.0,4579754.0,4579754.0,
TQBR,2015-09-14,ИРКУТ-3,IRKT,325.0,3516863.0,6.55,6.52,7.2,6.97,6.85,6.97,512400.0,6.86,6.86,6.86,3516863.0,3516863.0,3516863.0,
SMAL,2015-09-14,iИСКЧ ао,ISKJ,1.0,291.0,9.7,9.7,9.7,,11.1,9.7,30.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,iИСКЧ ао,ISKJ,28.0,273645.0,11.05,10.85,11.4,10.95,11.1,10.95,24700.0,,10.9,,0.0,510390.0,0.0,
TQBR,2015-09-14,Славн-ЯНОС,JNOS,1.0,28000.0,28.0,28.0,28.0,28.0,28.0,28.0,1000.0,,27.1,,0.0,801300.0,0.0,
TQBR,2015-09-14,Слав-ЯНОСп,JNOSP,30.0,719660.0,24.3,23.5,25.5,25.3,24.7,25.3,29100.0,24.7,24.7,24.7,719660.0,719660.0,719660.0,
TQBR,2015-09-14,Куйбазот,KAZT,3.0,56750.0,80.0,80.0,81.5,81.5,81.1,81.5,700.0,,80.1,,0.0,504370.0,0.0,
TQBR,2015-09-14,Куйбазот-п,KAZTP,12.0,324840.0,55.9,55.9,56.2,56.2,56.0,56.2,5800.0,,56.8,,0.0,511280.0,0.0,
SMAL,2015-09-14,ТНСэКубань,KBSB,1.0,420.0,70.0,70.0,70.0,,111.5,70.0,6.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ТНСэКубань,KBSB,3.0,4700.0,117.5,117.5,117.5,117.5,111.5,117.5,40.0,110.0,110.0,110.0,4963275.0,3247540.0,4963275.0,
SMAL,2015-09-14,КузбТК ао,KBTK,1.0,273.0,54.6,54.6,54.6,,78.0,54.6,5.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,КузбТК ао,KBTK,39.0,264512.0,79.0,77.3,80.0,77.9,78.0,77.9,3390.0,,77.8,,0.0,500902.0,0.0,
SMAL,2015-09-14,КАМАЗ,KMAZ,2.0,338.05,33.85,33.8,33.85,,34.9,33.8,10.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,КАМАЗ,KMAZ,37.0,436360.0,35.35,34.6,35.35,35.0,34.9,35.0,12500.0,,34.9,,0.0,502790.0,0.0,
TQBR,2015-09-14,КМЗ,KMEZ,7.0,7327.0,406.0,402.0,418.0,402.0,407.0,402.0,18.0,,389.0,,0.0,500397.0,0.0,
TQBR,2015-09-14,ТКЗКК ап,KRKOP,1.0,212.0,2.12,2.12,2.12,2.12,2.12,2.12,100.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,КрасОкт-ао,KROT,3.0,16390.0,114.5,114.5,117.5,117.5,117.0,117.5,140.0,,114.0,,0.0,503035.0,0.0,
TQBR,2015-09-14,КрасОкт-1п,KROTP,5.0,107875.0,76.5,76.5,77.0,77.0,76.5,77.0,1410.0,,75.5,,0.0,500205.0,0.0,
TQBR,2015-09-14,Красэсб ао,KRSB,23.0,190130.0,2.95,2.92,2.99,2.92,2.97,2.92,64000.0,,2.92,,0.0,517230.0,0.0,
TQBR,2015-09-14,Красэсб ап,KRSBP,8.0,47950.0,3.0,2.99,3.01,2.99,3.0,2.99,16000.0,,2.87,,0.0,504380.0,0.0,
TQBR,2015-09-14,КраснГЭС,KRSG,6.0,4257.0,71.4,70.4,71.4,70.9,71.0,70.9,60.0,,67.5,,0.0,510107.0,0.0,
TQBR,2015-09-14,КСБ ао,KTSB,15.0,123910.0,0.452,0.452,0.543,0.543,0.496,0.543,250000.0,,0.457,,0.0,502270.0,0.0,
TQBR,2015-09-14,КСБ ап,KTSBP,58.0,728950.0,0.4,0.4,0.459,0.459,0.436,0.459,1670000.0,0.436,0.436,0.436,728950.0,728950.0,728950.0,
TQBR,2015-09-14,Кубанэнр,KUBE,57.0,104823.0,46.6,45.2,49.4,48.5,47.4,48.8,2210.0,,45.5,,0.0,501827.0,0.0,
TQBR,2015-09-14,КузнецкийБ,KUZB,4.0,2698.0,0.017,0.016,0.017,0.0169,0.0169,0.0169,160000.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,ОргСинт ао,KZOS,13.0,4430250.0,27.85,27.0,27.85,27.5,27.0,27.5,164000.0,27.0,27.0,27.0,4430250.0,4430250.0,4430250.0,
TQBR,2015-09-14,ОргСинт ап,KZOSP,54.0,1868360.0,3.95,3.95,4.4,4.35,4.3,4.37,434000.0,4.3,4.3,4.3,1868360.0,1868360.0,1868360.0,
TQBR,2015-09-14,iФармсинтз,LIFE,4.0,1012180.0,12.0,11.95,12.0,11.95,11.95,11.95,84700.0,12.0,12.0,12.0,2076605.0,2062215.0,2076605.0,
TQBR,2015-09-14,ЛУКОЙЛ,LKOH,14954.0,2270117422.6,2492.7,2484.6,2542.5,2524.5,2523.6,2524.5,899746.0,2523.1,2523.1,2523.1,2270117422.6,2270117422.6,2270117422.6,
TQBR,2015-09-14,Лента др,LNTA,397.0,6425635.0,469.0,468.0,487.0,475.0,473.0,475.0,13550.0,474.0,474.0,474.0,6425635.0,6425635.0,6425635.0,
TQBR,2015-09-14,Лензолото,LNZL,28.0,496210.0,7750.0,7670.0,7790.0,7770.0,7750.0,7770.0,64.0,,7750.0,,0.0,573510.0,0.0,
TQBR,2015-09-14,Лензол. ап,LNZLP,27.0,212335.0,2910.0,2895.0,2920.0,2900.0,2910.0,2900.0,73.0,,2880.0,,0.0,510195.0,0.0,
SMAL,2015-09-14,Ленэнерго,LSNG,1.0,2.7,2.695,2.695,2.695,,2.57,2.695,1.0,,,,0.0,0.0,0.0,
TQBR,2015-09-14,Ленэнерго,LSNG,141.0,1391605.5,2.585,2.53,2.595,2.555,2.57,2.555,541200.0,2.57,2.57,2.57,1391605.5,1391605.5,1391605.5,
TQBR,2015-09-14,Ленэнерг-п,LSNGP,59.0,184755.0,11.75,11.75,12.85,12.35,12.3,12.35,15000.0,,11.8,,0.0,524275.0,0.0,
TQBR,2015-09-14,ЛСР ао,LSRG,1347.0,14096574.0,573.0,556.0,579.0,560.0,564.0,560.0,25000.0,564.0,564.0,564.0,14096574.0,14096574.0,14096574.0,
TQBR,2015-09-14,МагадЭн ап,MAGEP,27.0,56775.0,1.37,1.305,1.4,1.4,1.385,1.4,41000.0,,1.24,,0.0,502210.0,0.0,
