BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNL,2013-07-15,Система ао,AFKS,1264.0,62665829.1,28.8,28.28,29.4,28.648,28.766,28.95,2178500.0,28.766,28.766,28.766,62665829.1,62665829.1,62665829.1,
SMAL,2013-07-15,Система ао,AFKS,3.0,3086.8,28.7,28.5,29.0,,28.581,29.0,108.0,,,,0.0,0.0,0.0,
EQBS,2013-07-15,Аэрофлот,AFLT,2849.0,109456320.0,58.18,58.0,59.89,58.59,59.02,58.59,1854600.0,59.02,59.02,59.02,109456320.0,109456320.0,109456320.0,
SMAL,2013-07-15,Аэрофлот,AFLT,8.0,5609.77,56.69,56.69,59.28,,57.83,59.28,97.0,,,,0.0,0.0,0.0,
EQNE,2013-07-15,ПАВА ао,AKHA,40.0,63891.1,4.187,4.0,4.27,4.086,4.069,4.086,15700.0,,4.133,,0.0,500044.5,0.0,
EQNL,2013-07-15,Акрон,AKRN,1322.0,9303600.0,1231.0,1218.1,1231.0,1222.8,1221.3,1223.3,7618.0,1221.3,1221.3,1221.3,9303600.0,9303600.0,9303600.0,
EQBR,2013-07-15,АЛРОСА ао,ALRS,351.0,4516413.8,33.872,33.5,33.949,33.889,33.73,33.895,133900.0,33.73,33.73,33.73,4516413.8,4516413.8,4516413.8,
SMAL,2013-07-15,АЛРОСА ао,ALRS,6.0,1118.58,33.0,31.0,33.885,,31.959,33.604,35.0,,,,0.0,0.0,0.0,
EQNE,2013-07-15,АшинскийМЗ,AMEZ,14.0,37312.6,4.186,4.17,4.2,4.196,4.192,4.2,8900.0,,4.224,,0.0,536846.3,0.0,
EQNL,2013-07-15,Аптеки36и6,APTK,494.0,3840783.2,26.92,26.55,27.45,26.7,26.95,26.99,142510.0,26.95,26.95,26.95,3839437.2,3839437.2,3839437.2,
SMAL,2013-07-15,Аптеки36и6,APTK,8.0,761.41,26.65,26.65,27.52,,27.19,26.77,28.0,,,,0.0,0.0,0.0,
EQNL,2013-07-15,Армада,ARMD,24.0,113665.6,145.0,145.0,149.0,147.68,147.62,147.5,770.0,,148.54,,0.0,506518.3,0.0,
EQNE,2013-07-15,Арсагера,ARSA,56.0,130146.0,0.652,0.63,0.687,0.667,0.6606,0.667,197000.0,,0.6516,,0.0,509544.0,0.0,
EQNL,2013-07-15,АВТОВАЗ ао,AVAZ,49.0,623364.5,10.249,10.186,10.326,10.2,10.202,10.2,61100.0,10.202,10.202,10.202,623364.5,623364.5,623364.5,
EQNL,2013-07-15,АВТОВАЗ ап,AVAZP,125.0,749976.1,4.232,4.133,4.232,4.146,4.162,4.145,180200.0,4.162,4.162,4.162,749976.1,749976.1,749976.1,
EQNE,2013-07-15,Башнефт ао,BANE,536.0,13966446.0,2024.9,2015.0,2130.0,2029.6,2045.8,2031.0,6827.0,2045.8,2045.8,2045.8,13966446.0,13966446.0,13966446.0,
EQNE,2013-07-15,Башнефт ап,BANEP,670.0,16879951.2,1052.0,1041.5,1069.9,1068.4,1059.2,1068.9,15936.0,1059.2,1059.2,1059.2,16879951.2,16879951.2,16879951.2,
EQNE,2013-07-15,БашИнСв ап,BISVP,1.0,4801.0,4.801,4.801,4.801,4.801,4.801,4.801,1000.0,,5.252,,0.0,500591.15,0.0,
EQNE,2013-07-15,Белон ао,BLNG,148.0,419501.7,4.481,4.251,4.484,4.268,4.347,4.28,96500.0,,4.351,,0.0,504246.8,0.0,
EQNE,2013-07-15,БурЗолото,BRZL,1.0,4650.0,465.0,465.0,465.0,465.0,465.0,465.0,10.0,,466.6,,0.0,872588.0,0.0,
EQNL,2013-07-15,БСП ао,BSPB,119.0,555243.4,44.8,44.8,47.65,46.49,46.0,46.49,12070.0,46.0,46.0,46.0,555243.4,555243.4,555243.4,
EQNL,2013-07-15,ЧТПЗ ао,CHEP,21.0,66796.0,25.0,24.05,26.69,25.48,24.74,26.69,2700.0,,24.69,,0.0,503755.0,0.0,
SMAL,2013-07-15,ЧТПЗ ао,CHEP,3.0,82.22,18.73,18.73,26.0,,20.56,18.76,4.0,,,,0.0,0.0,0.0,
EQNE,2013-07-15,ЧКПЗ ао,CHKZ,30.0,113440.8,1900.0,1840.0,2257.1,2228.6,2025.7,2200.0,56.0,,2015.5,,0.0,505894.7,0.0,
EQNL,2013-07-15,СевСт-ао,CHMF,5062.0,284605154.0,235.8,233.5,239.0,234.6,236.2,235.2,1205110.0,236.2,236.2,236.2,284485861.0,284485861.0,284485861.0,
SMAL,2013-07-15,СевСт-ао,CHMF,1.0,235.1,235.1,235.1,235.1,,235.1,235.1,1.0,,,,0.0,0.0,0.0,
EQNE,2013-07-15,ЧМК ао,CHMK,27.0,520651.0,1604.0,1604.0,1664.0,1663.0,1648.0,1664.0,316.0,1648.0,1648.0,1648.0,520651.0,520651.0,520651.0,
EQNL,2013-07-15,ЧЦЗ ао,CHZN,58.0,321176.6,112.77,107.6,115.43,110.27,109.99,115.43,2920.0,,110.4,,0.0,665715.7,0.0,
EQNE,2013-07-15,ЧелябЭС ап,CLSBP,3.0,5329.9,0.11499,0.1045,0.11499,0.1045,0.1066,0.1045,50000.0,,0.10161,,0.0,500917.6,0.0,
EQNE,2013-07-15,Телеграф,CNTL,8.0,15237.3,15.165,15.118,15.5,15.5,15.237,15.5,1000.0,,15.282,,0.0,508887.3,0.0,
EQNE,2013-07-15,Телеграф-п,CNTLP,18.0,82163.8,6.88,6.88,7.247,7.15,7.083,7.15,11600.0,,7.15,,0.0,1003796.1,0.0,
EQNE,2013-07-15,ДагСб ао,DASB,127.0,167776.7,0.02333,0.02278,0.02568,0.02519,0.0246,0.02529,6820000.0,,0.02332,,0.0,507697.1,0.0,
SMAL,2013-07-15,ДагСб ао,DASB,1.0,23.8,0.017,0.017,0.017,,0.017,0.017,1400.0,,,,0.0,0.0,0.0,
EQNE,2013-07-15,Дорогбж ао,DGBZ,3.0,8283.2,16.501,16.501,16.61,16.61,16.566,16.61,500.0,,16.702,,0.0,582914.6,0.0,
