BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-07-03,АбрауДюрсо,ABRD,52.0,246820.0,141.0,138.0,141.5,139.5,140.0,139.5,1760.0,,140.5,139.5,0.0,573895.0,0.0,
TQDE,2019-07-03,АСКО ао,ACKO,12.0,98580.0,5.52,5.52,5.84,5.82,5.8,5.82,17000.0,,5.72,5.82,0.0,572100.0,0.0,
SMAL,2019-07-03,Система ао,AFKS,6.0,390.81,10.6,10.6,10.9,,10.881,10.9,36.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,Система ао,AFKS,22614.0,670457079.4,10.576,10.568,10.986,10.901,10.881,10.901,61616600.0,10.881,10.881,10.901,670457079.4,670457079.4,670457079.4,
SMAL,2019-07-03,Аэрофлот,AFLT,25.0,8641.48,101.78,101.6,104.32,,103.48,104.24,84.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,Аэрофлот,AFLT,17841.0,1290909044.2,101.48,101.22,104.6,104.6,103.48,104.6,12478870.0,103.44,103.44,104.6,1290909044.2,1290909044.2,1290909044.2,
TQBR,2019-07-03,AGRO-гдр,AGRO,323.0,2984054.6,750.0,743.4,750.8,748.8,747.4,748.8,3993.0,747.4,747.4,748.8,2984054.6,2984054.6,2984054.6,
TQTD,2019-07-03,AKNX ETF,AKNX,108.0,134579.17,11.38,11.37,11.49,11.48,11.46,11.48,11740.0,724.78,724.78,11.48,8508969.9,8508969.9,8508969.9,208944.34
TQBR,2019-07-03,Акрон,AKRN,113.0,10326938.0,4574.0,4574.0,4612.0,4604.0,4600.0,4604.0,2245.0,4600.0,4600.0,4604.0,10326938.0,10326938.0,10326938.0,
TQTD,2019-07-03,AKSP ETF,AKSP,20.0,170677.16,10.23,10.23,10.31,10.31,10.3,10.31,16570.0,651.26,651.26,10.31,10791319.52,10791319.52,10791319.52,277691.33
TQBR,2019-07-03,БестЭфБ ао,ALBK,2.0,12400.0,62.0,62.0,62.0,62.0,62.0,62.0,200.0,,65.0,62.0,0.0,511600.0,0.0,
TQBR,2019-07-03,АЛРОСА-Нюр,ALNU,55.0,5279000.0,98000.0,95400.0,98000.0,95800.0,96000.0,95800.0,55.0,96000.0,96000.0,95800.0,5279000.0,5279000.0,5279000.0,
SMAL,2019-07-03,АЛРОСА ао,ALRS,11.0,2796.18,84.48,84.38,85.36,,84.52,85.35,33.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,АЛРОСА ао,ALRS,34030.0,2054926952.4,85.33,84.08,85.33,84.32,84.52,84.32,24313010.0,84.52,84.52,84.32,2054926952.4,2054926952.4,2054926952.4,
TQBR,2019-07-03,АшинскийМЗ,AMEZ,118.0,252409.0,4.285,4.185,4.295,4.23,4.22,4.23,59800.0,,4.23,4.23,0.0,505853.5,0.0,
SMAL,2019-07-03,Аптеки36и6,APTK,3.0,116.22,10.87,10.202,10.87,,10.984,10.202,11.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,Аптеки36и6,APTK,3313.0,28611076.78,11.25,10.94,11.25,10.959,10.984,10.959,2604850.0,10.984,10.984,10.959,28611076.78,28611076.78,28611076.78,
TQBR,2019-07-03,РусАква ао,AQUA,11.0,48270.0,218.5,218.5,221.5,219.0,219.5,221.5,220.0,,219.0,219.0,0.0,705625.0,0.0,
TQDE,2019-07-03,Армада,ARMD,323.0,777425.4,6.81,6.6,6.895,6.645,6.675,6.645,116510.0,6.675,6.675,6.645,777425.4,777425.4,777425.4,
SMAL,2019-07-03,Арсагера,ARSA,3.0,3135.0,3.13,3.13,3.14,,3.19,3.14,1000.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,Арсагера,ARSA,83.0,363700.0,3.15,2.96,3.38,3.08,3.19,3.08,114000.0,,3.11,3.08,0.0,500450.0,0.0,
TQBR,2019-07-03,АстрЭнСб,ASSB,147.0,801157.0,0.8635,0.685,0.8695,0.8455,0.7765,0.8455,1032000.0,0.7765,0.7765,0.8455,801157.0,801157.0,801157.0,
TQBR,2019-07-03,Авангрд-ао,AVAN,4.0,25300.0,620.0,620.0,650.0,630.0,630.0,620.0,40.0,,610.0,630.0,0.0,514900.0,0.0,
TQBR,2019-07-03,Башнефт ао,BANE,799.0,17153505.5,1899.0,1883.5,1905.0,1896.0,1894.0,1896.0,9057.0,1894.0,1894.0,1896.0,17153505.5,17153505.5,17153505.5,
TQBR,2019-07-03,Башнефт ап,BANEP,2414.0,94583071.0,1644.0,1629.0,1644.5,1640.0,1635.0,1640.0,57844.0,1635.0,1635.0,1640.0,94583071.0,94583071.0,94583071.0,
TQBR,2019-07-03,Белуга ао,BELU,15.0,38521.0,504.0,491.0,504.0,498.0,500.0,498.0,77.0,,499.0,498.0,0.0,506805.0,0.0,
SMAL,2019-07-03,БашИнСв ап,BISVP,6.0,2061.87,5.64,3.76,5.65,,5.45,3.76,532.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,БашИнСв ап,BISVP,68.0,496840.0,5.88,5.29,5.88,5.38,5.45,5.35,91000.0,,5.46,5.38,0.0,502080.0,0.0,
SMAL,2019-07-03,Белон ао,BLNG,1.0,185.0,3.7,3.7,3.7,,3.974,3.7,50.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,Белон ао,BLNG,102.0,339714.8,4.062,3.904,4.062,3.952,3.974,3.952,85500.0,,3.98,3.952,0.0,500571.0,0.0,
TQBR,2019-07-03,БурЗолото,BRZL,27.0,67192.0,875.0,867.0,880.0,877.0,873.0,877.0,77.0,,869.0,877.0,0.0,500386.0,0.0,
TQBR,2019-07-03,БСП ао,BSPB,423.0,5801141.5,51.49,51.49,51.8,51.74,51.74,51.74,112130.0,51.74,51.74,51.74,5801141.5,5801141.5,5801141.5,
SMAL,2019-07-03,МКБ ао,CBOM,1.0,436.63,4.906,4.906,4.906,,5.984,4.906,89.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,МКБ ао,CBOM,3102.0,33969503.2,5.952,5.944,6.0,5.99,5.984,5.99,5676900.0,5.984,5.984,5.99,33969503.2,33969503.2,33969503.2,
TQBR,2019-07-03,ЧТПЗ ао,CHEP,54.0,1485400.0,156.0,153.5,156.0,155.0,154.5,155.0,9600.0,154.5,154.5,155.0,1485400.0,1485400.0,1485400.0,
TQBR,2019-07-03,ЧКПЗ ао,CHKZ,16.0,88380.0,4500.0,4340.0,4520.0,4360.0,4420.0,4340.0,20.0,,4460.0,4360.0,0.0,508940.0,0.0,
SMAL,2019-07-03,СевСт-ао,CHMF,6.0,22717.2,1071.4,1071.4,1088.0,,1075.6,1077.4,21.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,СевСт-ао,CHMF,4702.0,653015994.0,1080.0,1068.0,1080.8,1078.4,1075.6,1078.4,607120.0,1075.6,1075.6,1078.4,653015994.0,653015994.0,653015994.0,
TQBR,2019-07-03,ЧМК ао,CHMK,47.0,375640.0,2790.0,2765.0,2805.0,2770.0,2785.0,2770.0,135.0,,2780.0,2770.0,0.0,500350.0,0.0,
SMAL,2019-07-03,ЧелябЭС ао,CLSB,1.0,230.56,0.0648,0.0648,0.0648,,0.0665,0.0648,3558.0,,,,0.0,0.0,0.0,
TQBR,2019-07-03,ЧелябЭС ао,CLSB,71.0,211556.0,0.0655,0.065,0.0691,0.0691,0.0665,0.0691,3180000.0,,0.0665,0.0691,0.0,526804.0,0.0,
TQBR,2019-07-03,ЧелябЭС ап,CLSBP,20.0,36796.0,0.0541,0.053,0.0557,0.0548,0.0541,0.0549,680000.0,,0.0559,0.0548,0.0,538758.0,0.0,
