BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2016-09-29,ДОМ.РФ 8об,RU000A0JNPK5,1.0,1470.0,98.0,98.0,98.0,97.75,0.88,98.0,9.74,98.0,5.0,,97.8,97.75,0.0,9452915.31,0.0,2018-06-15,420.0,9.74,,,,,,,300.0,SUR,,,,,RUB
EQOB,2016-09-29,МГор48-об,RU000A0JNYN1,5.0,15970810.0,88.09,88.4,88.4,88.4,21.1,88.09,8.97,88.09,18130.0,88.49,88.43,88.4,44462320.2,28124656.3,44462320.2,2022-06-11,1717.0,9.05,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,МГор49-об,RU000A0JNYP6,2.0,2874592.8,98.58,98.58,98.58,98.58,20.52,98.58,9.3,98.58,2916.0,98.56,98.56,98.58,3599532.6,3587694.6,3599532.6,2017-06-14,252.0,9.3,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РСХБ 3,RU000A0JP2G4,1.0,2157271.6,100.76,100.76,100.76,100.76,16.11,100.76,9.99,100.76,2141.0,100.62,100.63,100.76,4521071.6,4498061.6,4521071.6,2017-02-09,133.0,9.99,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,ГСС 01,RU000A0JP518,5.0,27581.4,94.0,95.25,95.25,95.25,0.04,95.11,10.6,94.05,29.0,,95.32,95.25,0.0,748228.0,0.0,2017-03-26,178.0,10.94,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РСХБ 4,RU000A0JPF47,1.0,8096.0,101.2,101.2,101.2,101.2,0.34,101.2,10.05,101.2,8.0,,101.19,101.2,0.0,1510837.0,0.0,2017-09-27,181.0,10.05,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РСХБ 7,RU000A0JPTE5,2.0,96480.0,100.5,100.5,100.5,100.5,36.07,100.5,11.01,100.5,96.0,101.07,101.08,100.5,22534595.0,6351607.1,22534595.0,2018-06-05,240.0,11.01,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РСХБ 5,RU000A0JQ1H3,3.0,27221.0,100.0,101.0,101.0,101.0,35.64,100.82,10.03,100.71,27.0,,100.81,101.0,0.0,526231.6,0.0,2018-11-27,398.0,10.21,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РЖД-16 обл,RU000A0JQ656,4.0,194875.2,93.69,93.69,93.69,93.69,0.32,93.69,10.14,93.69,208.0,93.67,93.67,93.69,1245755.4,1245755.4,1245755.4,2017-06-05,249.0,10.14,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РЖД-17 обл,RU000A0JQ7W9,8.0,3232209.0,103.0,103.05,103.0,103.0,23.2,103.05,9.27,103.05,3138.0,103.0,103.0,103.0,19719425.8,19712209.0,19719425.8,2018-07-16,444.0,9.23,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ДОМ.РФ14об,RU000A0JQAL8,1.0,2079.0,103.95,103.95,103.95,103.95,50.67,103.95,-14.72,103.95,2.0,,104.0,103.95,0.0,85921355.0,0.0,2023-05-15,47.0,-14.72,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ДОМ.РФ15об,RU000A0JQAM6,1.0,78637.5,104.85,104.85,104.85,104.85,4.99,104.85,2.29,104.85,75.0,,103.55,104.85,0.0,32669176.6,0.0,2028-09-15,167.0,2.29,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,МГор66-об,RU000A0JQHM1,1.0,10519.0,105.19,105.19,105.19,105.19,12.57,105.19,10.05,105.19,10.0,106.25,106.25,105.19,276739955.0,276713505.0,276739955.0,2018-11-23,696.0,10.05,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РСХБ 8,RU000A0JQK64,13.0,2116827.7,102.23,102.5,102.5,102.48,39.72,102.26,9.41,102.23,2070.0,102.26,102.26,102.48,2116827.7,2116827.7,2116827.7,2019-11-14,541.0,9.58,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Система-03,RU000A0JQL30,19.0,15124742.6,99.7,99.75,99.72,99.72,30.21,99.72,10.75,99.74,15167.0,99.72,99.72,99.72,15124742.6,15124742.6,15124742.6,2016-11-24,56.0,10.75,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,ВТБ ЛизФ07,RU000A0JQMB4,1.0,6184.51,100.45,100.45,100.45,100.45,0.72,100.45,9.43,100.45,80.0,,,100.45,0.0,0.0,0.0,2016-11-30,62.0,9.43,,,,,,,76.96,SUR,,,,,RUR
EQOB,2016-09-29,Башнефть03,RU000A0JQNH9,1.0,4987500.0,99.75,99.75,99.75,99.75,24.48,99.75,9.72,99.75,5000.0,,99.72,99.75,0.0,39448716.1,0.0,2016-12-13,75.0,9.72,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РЖД-23 обл,RU000A0JQRD9,3.0,1701619.3,103.88,104.15,104.15,104.15,20.28,104.14,9.42,103.88,1634.0,104.15,104.12,104.15,621071973.8,92230018.8,621071973.8,2025-01-16,608.0,9.42,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РСХБ 11,RU000A0JQS74,5.0,228608.6,101.45,101.74,101.74,101.74,18.33,101.6,9.95,101.48,225.0,101.6,101.6,101.74,1452905.6,620804.2,1452905.6,2020-01-30,298.0,10.14,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ДОМ.РФ16об,RU000A0JQXG0,14.0,291380210.8,97.4,97.5,97.5,97.5,3.16,97.45,9.75,97.4,299000.0,97.45,97.45,97.5,291380210.8,291380210.8,291380210.8,2021-09-15,803.0,9.78,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ВТБ ЛизФ08,RU000A0JQZ67,1.0,154.65,100.5,100.5,100.5,100.5,2.63,100.5,10.2,100.5,1.0,,100.15,100.5,0.0,17023165.58,0.0,2017-08-01,207.0,10.2,,,,,,,153.88,SUR,,,,,RUR
EQOB,2016-09-29,ТПлюс 03,RU000A0JQZB6,2.0,2677650.1,97.98,98.41,98.41,98.41,11.54,98.41,,97.98,2721.0,,98.32,98.41,0.0,1457903465.4,0.0,2017-08-07,305.0,0.0,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,Мечел 14об,RU000A0JR0J0,43.0,2404428.3,87.0,87.85,87.79,87.79,12.33,87.72,57.21,87.7,2741.0,87.72,87.72,87.79,2404428.3,2404428.3,2404428.3,2020-02-25,152.0,57.51,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Мечел 13об,RU000A0JR0K8,60.0,7628917.7,87.5,88.2,87.82,87.5,12.33,87.79,57.08,88.2,8690.0,87.79,87.79,87.5,7628917.7,7628917.7,7628917.7,2020-02-25,152.0,57.21,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ВЭБ.РФ 06,RU000A0JR3H8,2.0,6874.0,98.2,98.2,98.2,98.2,35.28,98.2,9.97,98.2,7.0,,98.55,98.2,0.0,518380.0,0.0,2020-10-13,362.0,9.97,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ФСК ЕЭС-09,RU000A0JR3M8,1.0,11868000.0,98.9,98.9,98.9,98.9,35.02,98.9,9.29,98.9,12000.0,98.65,98.65,98.9,139785550.0,103778300.0,139785550.0,2020-10-16,369.0,9.29,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Росгосстр2,RU000A0JR472,1.0,10982.4,99.84,99.84,99.84,99.84,36.65,99.84,10.91,99.84,11.0,99.69,99.69,99.84,997891.6,997891.6,997891.6,2017-11-02,35.0,10.91,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,МТС 07,RU000A0JR4H6,14.0,44334116.7,99.27,99.35,99.27,99.27,33.85,99.31,9.61,99.34,44642.0,99.31,99.31,99.27,44334116.7,44334116.7,44334116.7,2017-11-07,382.0,9.57,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,МТС 08,RU000A0JR4J2,2.0,148148.0,100.1,100.1,100.1,100.1,41.82,100.1,9.84,100.1,148.0,100.09,100.09,100.1,821765.3,811757.3,821765.3,2020-11-03,40.0,9.84,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,УВЗ 2об,RU000A0JR9E2,2.0,44616.0,101.4,101.4,101.4,101.4,13.68,101.4,10.0,101.4,44.0,,100.0,101.4,0.0,300464733.4,0.0,2018-02-20,145.0,10.0,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РУСАЛБАл07,RU000A0JR9K9,1.0,1019000.0,101.9,101.9,101.9,101.9,11.51,101.9,10.76,101.9,1000.0,102.13,102.15,101.9,3081197.1,2890767.0,3081197.1,2018-02-22,481.0,10.76,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ВЭБ.РФ 09,RU000A0JRCX7,4.0,7434901.0,101.5,101.55,101.5,101.5,2.19,101.5,9.99,101.55,7325.0,,101.59,101.5,0.0,299437874.2,0.0,2021-03-18,347.0,9.99,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РУСАЛБАл08,RU000A0JRF11,4.0,110512.6,100.45,100.7,100.7,100.7,56.22,100.47,10.87,100.45,110.0,101.08,101.08,100.7,4154531.9,4154531.9,4154531.9,2021-04-05,183.0,11.35,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ДОМ.РФ19об,RU000A0JRF37,5.0,347868070.5,100.79,100.8,100.8,100.8,11.71,100.8,9.5,100.79,345115.0,100.57,100.59,100.8,553394307.0,538363300.5,553394307.0,2024-11-15,921.0,9.5,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Акрон 05,RU000A0JRHG1,1.0,1021.0,102.1,102.1,102.1,102.1,35.77,102.1,9.72,102.1,1.0,,101.36,102.1,0.0,5885063.1,0.0,2021-05-18,1107.0,9.72,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Мечел 17об,RU000A0JRJS2,6.0,852263.07,83.5,85.74,85.5,85.5,42.63,85.01,,85.74,1078.0,85.04,85.02,85.5,1001232.61,906941.77,1001232.61,2021-05-27,787.0,0.0,,,,,,,930.0,SUR,,,,,RUB
EQOB,2016-09-29,Мечел 18об,RU000A0JRJT0,3.0,195630.62,85.5,86.0,85.5,85.5,42.63,85.51,,86.0,246.0,,85.81,85.5,0.0,501157.48,0.0,2021-05-27,789.0,0.0,,,,,,,930.0,SUR,,,,,RUB
EQOB,2016-09-29,НефГазХол4,RU000A0JRJV6,8.0,575060.0,88.05,90.1,90.1,90.1,40.6,89.16,93.5,88.05,645.0,89.15,89.16,90.1,587520.0,580400.0,587520.0,2021-06-01,68.0,104.21,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Мечел 19об,RU000A0JRJY0,1.0,2363.13,84.7,84.7,84.7,84.7,41.14,84.7,,84.7,3.0,84.73,84.72,84.7,2917983.35,2793921.81,2917983.35,2021-06-01,787.0,0.0,,,,,,,930.0,SUR,,,,,RUB
EQOB,2016-09-29,НефГазХол6,RU000A0JRK22,7.0,10035437.8,89.95,92.25,90.5,90.5,39.53,92.14,85.2,90.04,10892.0,90.25,91.54,90.5,28856902.6,12762209.1,28856902.6,2021-06-04,71.0,69.51,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,СПбТел 02,RU000A0JRKD2,1.0,1029.0,102.9,102.9,102.9,102.9,32.2,102.64,10.29,102.9,1.0,,102.72,102.9,0.0,223992504.0,0.0,2021-06-11,855.0,10.4,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,КузбЭнрФ01,RU000A0JRKN1,1.0,60515.0,93.1,93.1,93.1,93.1,30.44,93.1,22.93,93.1,65.0,,97.74,93.1,0.0,508258.2,0.0,2021-06-14,253.0,22.93,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,РСХБ 12,RU000A0JRMB2,1.0,20126.0,100.63,100.63,100.63,100.63,28.54,100.63,10.06,100.63,20.0,100.61,100.61,100.63,3077608.5,3077608.5,3077608.5,2021-07-01,98.0,10.06,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РСХБ 13,RU000A0JRMC0,2.0,82246.0,100.3,100.3,100.3,100.3,28.2,100.3,11.4,100.3,82.0,,100.95,100.3,0.0,1484280753.4,0.0,2021-07-02,99.0,11.4,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,СЗКК 03,RU000A0JRU20,11.0,1003000.0,100.3,100.3,100.3,100.3,50.6,100.3,3.64,100.3,1000.0,100.3,100.3,100.3,1003000.0,1003000.0,1003000.0,2031-09-26,15.0,3.64,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,СЗКК 04,RU000A0JRU46,11.0,1003000.0,100.3,100.3,100.3,100.3,50.6,100.3,3.64,100.3,1000.0,100.3,100.3,100.3,1003000.0,1003000.0,1003000.0,2031-09-26,15.0,3.64,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,РСХБ 15,RU000A0JRVN8,3.0,91827.6,100.9,101.56,101.56,101.56,44.9,100.91,9.66,100.92,91.0,101.09,101.14,101.56,51972954.5,4560479.0,51972954.5,2021-10-26,369.0,10.33,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,СПбТел 07,RU000A0JRVU3,7.0,1530201.2,100.95,101.4,101.4,101.4,59.38,101.0,10.21,101.0,1515.0,101.1,101.1,101.4,7285377.4,7284367.6,7285377.4,2022-04-05,183.0,11.04,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,КостромОб6,RU000A0JRWS5,16.0,1868547.73,99.92,99.94,99.94,99.94,0.82,99.93,10.31,99.94,24931.0,99.93,99.93,99.94,1868547.73,1868547.73,1868547.73,2016-11-17,49.0,10.39,,,,,,,75.0,SUR,,,,,RUR
EQOB,2016-09-29,Карелия 14,RU000A0JRYA9,2.0,684626.04,99.96,99.96,99.96,99.96,4.72,99.96,9.82,99.96,4566.0,99.96,99.96,99.96,3109430.73,3012144.37,3109430.73,2016-11-30,62.0,9.82,,,,,,,150.0,SUR,,,,,RUR
EQOB,2016-09-29,ОткрФКББ03,RU000A0JRZ74,10.0,594434.5,99.81,103.5,100.24,100.24,24.66,103.2,11.32,100.15,576.0,103.2,103.2,100.24,594434.5,594434.5,594434.5,2025-07-16,109.0,1.22,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,СвердлОб1,RU000A0JS009,2.0,1784.14,99.01,99.99,99.99,99.99,0.91,99.12,9.1,99.01,9.0,,99.94,99.99,0.0,639209.5,0.0,2016-12-11,73.0,13.95,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,ВологодОб2,RU000A0JS1E8,5.0,897483.42,100.21,100.5,100.29,100.29,0.88,100.32,9.52,100.5,4473.0,100.27,100.27,100.29,1450107.18,1428664.38,1450107.18,2016-12-14,76.0,9.36,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,ОткрХОЛ 2,RU000A0JS264,2.0,20002.0,100.01,100.01,100.01,100.01,31.55,100.01,12.02,100.01,20.0,100.0,100.0,100.01,285226968.0,285086005.5,285226968.0,2026-12-10,256.0,12.02,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ВЭБлизинг6,RU000A0JS389,13.0,1710821.1,99.05,99.09,99.05,99.05,2.86,99.09,12.21,99.08,8633.0,99.09,99.09,99.05,1710821.1,1710821.1,1710821.1,2017-01-31,124.0,12.08,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,Башнефть04,RU000A0JS3U0,1.0,43947.2,99.88,99.88,99.88,99.88,12.49,99.88,10.02,99.88,44.0,,99.99,99.88,0.0,514946.1,0.0,2022-02-04,134.0,10.02,,,,,,,1000.0,SUR,,,,,RUB
EQDB,2016-09-29,МирСтрТех1,RU000A0JS587,73.0,19106.4,1.0,1.5,1.07,1.07,0.84,1.14,,1.25,1679.0,,,1.07,0.0,0.0,0.0,2019-06-25,148.0,0.0,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,ЛипецкОбл7,RU000A0JS8T1,2.0,8275855.0,99.35,99.35,99.35,99.35,6.16,99.35,10.27,99.35,41650.0,99.35,99.35,99.35,8798377.1,8798377.1,8798377.1,2017-05-26,231.0,10.27,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,РЖД-32 обл,RU000A0JSGV0,28.0,13258185.2,97.25,97.35,97.25,97.25,19.57,97.25,20.34,97.29,13633.0,97.25,97.25,97.25,13258185.2,13258185.2,13258185.2,2032-06-25,106.0,20.34,,,,,,,1000.0,SUR,,,,,RUB
EQDB,2016-09-29,АгроКомп01,RU000A0JSL87,3.0,5079.4,59.99,69.99,69.99,63.49,0.17,63.49,53.84,59.99,8.0,,78.58,63.49,0.0,645907.9,0.0,2019-07-29,303.0,73.0,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ФСК ЕЭС-22,RU000A0JSQ58,1.0,997.0,99.7,99.7,99.7,99.7,15.62,99.7,11.12,99.7,1.0,98.17,98.17,99.7,540906.0,540906.0,540906.0,2027-07-21,125.0,11.12,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,БелгОб2012,RU000A0JSRL8,1.0,197.2,98.6,98.6,98.6,98.6,1.82,98.6,9.6,98.6,1.0,98.45,98.45,98.6,122128210.62,122128210.62,122128210.62,2017-08-08,171.0,9.6,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,Волгогр 06,RU000A0JSVC9,1.0,996000.0,99.6,99.6,99.6,99.6,1.85,99.6,10.2,99.6,5000.0,99.56,99.55,99.6,6085426.76,4705940.86,6085426.76,2017-08-23,316.0,10.2,,,,,,,200.0,SUR,,,,,RUR
EQOB,2016-09-29,НижгорОбл8,RU000A0JSVD7,2.0,841600.0,100.0,100.0,100.0,100.0,3.73,100.0,9.65,100.0,2104.0,99.98,99.99,100.0,11366400.24,9719120.48,11366400.24,2017-08-29,326.0,9.65,,,,,,,400.0,SUR,,,,,RUR
EQOB,2016-09-29,Новсиб 5об,RU000A0JSY25,3.0,3233.64,97.98,97.99,97.99,97.99,1.08,97.99,9.52,97.98,33.0,97.95,97.96,97.99,9604406.1,661353.35,9604406.1,2017-09-06,331.0,9.52,,,,,,,100.0,SUR,,,,,RUR
EQOB,2016-09-29,ФСК ЕЭС-25,RU000A0JT2K2,1.0,3484250.0,99.55,99.55,99.55,99.55,0.49,99.55,9.39,99.55,3500.0,,99.82,99.55,0.0,14382464.9,0.0,2027-09-14,984.0,9.39,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ОткрХОЛ 3,RU000A0JT3J2,1.0,9996.0,99.96,99.96,99.96,99.96,28.97,99.96,29.1,99.96,10.0,,99.95,99.96,0.0,553715.1,0.0,2027-09-17,1.0,29.1,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ГПБ 07,RU000A0JT767,13.0,20077626.4,99.9,100.02,100.01,100.01,48.3,100.02,10.55,100.02,20074.0,100.02,100.02,100.01,20077626.4,20077626.4,20077626.4,2016-10-17,18.0,10.34,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,Карелия 15,RU000A0JT7L9,2.0,49749.3,99.3,99.3,99.3,99.3,1.75,99.3,9.8,99.3,501.0,,99.28,99.3,0.0,5238147.72,0.0,2017-10-22,368.0,9.8,,,,,,,100.0,SUR,,,,,RUR
EQOB,2016-09-29,РСХБ 17,RU000A0JT7M7,3.0,12267056.0,100.09,100.1,100.1,100.1,53.81,100.09,10.05,100.09,12256.0,100.09,100.09,100.1,13071890.2,13064882.7,13071890.2,2022-10-11,19.0,10.25,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,КраснЯрКр6,RU000A0JT8G7,12.0,196925074.84,99.14,100.1,99.2,99.15,14.56,99.18,9.78,99.14,496274.0,99.2,99.2,99.15,196925074.84,196925074.84,196925074.84,2017-10-19,191.0,9.82,,,,,,,400.0,SUR,,,,,RUR
EQOB,2016-09-29,ПочтаРос02,RU000A0JT8N3,1.0,47065.8,100.14,100.14,100.14,100.14,52.6,100.14,9.6,100.14,47.0,,100.5,100.14,0.0,743675.7,0.0,2019-10-18,22.0,9.6,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,ПочтаРос04,RU000A0JT8T0,1.0,500500.0,100.1,100.1,100.1,100.1,52.6,100.1,10.29,100.1,500.0,,100.13,100.1,0.0,1013279.0,0.0,2019-10-18,22.0,10.29,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Роснефть05,RU000A0JT965,1.0,147023.2,99.34,99.34,99.34,99.34,36.99,99.34,9.47,99.34,148.0,99.24,99.2,99.34,164209976.7,38030844.2,164209976.7,2022-10-17,367.0,9.47,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-09-29,Ростел 17,RU000A0JTAQ1,2.0,4003.0,100.0,100.3,100.3,100.3,42.29,100.08,10.35,100.0,4.0,,100.41,100.3,0.0,1494100.3,0.0,2017-11-02,290.0,10.64,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-09-29,ТомскАдм 4,RU000A0JTDV5,5.0,174363.4,99.75,99.85,99.85,99.85,2.79,99.75,9.73,99.75,437.0,,99.63,99.85,0.0,581016.04,0.0,2016-11-29,61.0,10.39,,,,,,,400.0,SUR,,,,,RUR
EQOB,2016-09-29,ВологодОб3,RU000A0JTF68,10.0,1265774.0,100.0,100.24,100.1,100.1,1.23,100.11,9.96,100.24,6322.0,100.11,100.11,100.1,1265774.0,1265774.0,1265774.0,2017-12-05,284.0,9.95,,,,,,,200.0,SUR,,,,,RUB
EQOB,2016-09-29,Удмуртия-6,RU000A0JTF76,1.0,294.09,98.03,98.03,98.03,98.03,9.46,98.03,9.41,98.03,1.0,,97.91,98.03,0.0,607154.85,0.0,2017-12-05,408.0,9.41,,,,,,,300.0,SUR,,,,,RUB
EQOB,2016-09-29,ВоронежОб5,RU000A0JTG34,1.0,140457.6,97.54,97.54,97.54,97.54,0.6,97.54,9.77,97.54,720.0,97.51,97.51,97.54,5765354.36,5759120.62,5765354.36,2017-12-17,296.0,9.77,,,,,,,200.0,SUR,,,,,RUB
EQOB,2016-09-29,ОткрХОЛ 4,RU000A0JTH82,5.0,23552998.0,99.99,100.17,100.0,100.0,2.63,100.12,12.54,100.17,23553.0,99.83,99.83,100.0,73502178.6,73488185.6,73502178.6,2027-12-08,171.0,12.26,,,,,,,1000.0,SUR,,,,,RUB
EQDB,2016-09-29,БалтБерег1,RU000A0JTJ07,1.0,161.2,16.12,16.12,16.12,16.12,27.9,16.12,,16.12,1.0,,17.43,16.12,0.0,503700.6,0.0,2017-12-22,85.0,0.0,,,,,,,1000.0,SUR,,,,,RUR
