BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-09-11,АбрауДюрсо,ABRD,265.0,2022100.0,204.5,200.0,206.5,203.5,203.5,203.5,9940.0,203.5,203.5,203.5,2022100.0,2022100.0,2022100.0,0.0,3
TQPI,2020-09-11,АСКО ао,ACKO,48.0,61172.0,5.0,5.0,5.1,5.08,5.06,5.08,12100.0,,4.98,5.08,0.0,526756.0,0.0,0.0,3
SMAL,2020-09-11,Система ао,AFKS,8.0,1603.47,21.427,19.111,21.427,,20.86,20.7,78.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-11,Система ао,AFKS,13097.0,440849305.5,20.769,20.618,21.076,20.966,20.86,20.95,21133300.0,20.857,20.857,20.966,413053660.4,413053660.4,413053660.4,0.0,3
SMAL,2020-09-11,Аэрофлот,AFLT,2.0,735.22,80.18,80.18,82.9,,81.9,82.9,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-11,Аэрофлот,AFLT,9960.0,368745458.2,81.54,81.4,82.8,81.88,81.9,81.72,4502250.0,81.9,81.9,81.88,354506917.0,354506917.0,354506917.0,0.0,3
TQBR,2020-09-11,AGRO-гдр,AGRO,2547.0,37759583.8,731.2,722.8,736.6,724.8,728.4,724.8,51832.0,728.4,728.4,724.8,37759583.8,37759583.8,37759583.8,0.0,3
TQTE,2020-09-11,AKEU ETF,AKEU,98.0,13846.96,9.99,9.9,10.04,10.01,9.95,10.01,1391.0,888.99,888.99,10.01,1236583.33,1236583.33,1236583.33,66692.97,3
TQTF,2020-09-11,ETF AKMB,AKMB,428.0,2523993.53,1.0525,1.0272,1.0525,1.0315,1.0276,1.033,2444147.0,1.0327,1.0327,1.0315,2523993.53,2523993.53,2523993.53,1965944.41,3
TQTD,2020-09-11,AKNX ETF,AKNX,641.0,314534.98,16.82,16.21,16.98,16.23,16.36,16.23,19222.0,1235.88,1235.88,16.23,23756009.31,23756009.31,23756009.31,325670.35,3
TQBR,2020-09-11,Акрон,AKRN,1775.0,165011078.0,5968.0,5880.0,5982.0,5916.0,5906.0,5916.0,27938.0,5906.0,5906.0,5916.0,165011078.0,165011078.0,165011078.0,0.0,3
TQTD,2020-09-11,AKSP ETF,AKSP,333.0,209923.04,11.75,11.5,11.75,11.58,11.58,11.56,18133.0,874.37,874.37,11.58,15854941.25,15854941.25,15854941.25,329993.06,3
TQBR,2020-09-11,БестЭфБ ао,ALBK,151.0,532895.0,61.0,60.0,62.0,61.0,61.0,61.0,8770.0,61.0,61.0,61.0,532895.0,532895.0,532895.0,0.0,3
TQBR,2020-09-11,АЛРОСА-Нюр,ALNU,15.0,960800.0,56200.0,56200.0,56600.0,56600.0,56600.0,56600.0,17.0,56600.0,56600.0,56600.0,960800.0,960800.0,960800.0,0.0,3
SMAL,2020-09-11,АЛРОСА ао,ALRS,19.0,3525.96,72.48,72.48,76.0,,74.04,76.0,48.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-11,АЛРОСА ао,ALRS,62841.0,3185755376.7,71.9,71.77,74.96,74.51,74.04,74.94,43025590.0,74.02,74.02,74.51,3086330223.6,3086330223.6,3086330223.6,0.0,3
TQBR,2020-09-11,АшинскийМЗ,AMEZ,242.0,960900.0,4.53,4.48,4.58,4.52,4.515,4.52,212800.0,4.515,4.515,4.52,960900.0,960900.0,960900.0,0.0,3
TQBR,2020-09-11,Аптеки36и6,APTK,642.0,2240247.7,13.4,13.362,13.458,13.44,13.41,13.44,167050.0,13.41,13.41,13.44,2240247.7,2240247.7,2240247.7,0.0,3
TQBR,2020-09-11,РусАква ао,AQUA,565.0,6269685.0,222.0,221.5,225.0,224.5,223.5,224.5,28050.0,223.5,223.5,224.5,6269685.0,6269685.0,6269685.0,0.0,3
TQBR,2020-09-11,Арсагера,ARSA,70.0,833720.0,3.98,3.95,4.23,4.04,4.03,4.05,207000.0,4.03,4.03,4.04,833720.0,833720.0,833720.0,0.0,3
SMAL,2020-09-11,АстрЭнСб,ASSB,1.0,0.99,0.9895,0.9895,0.9895,,0.7725,0.9895,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-11,АстрЭнСб,ASSB,49.0,67978.0,0.7615,0.7615,0.7835,0.7685,0.7725,0.7685,88000.0,,0.768,0.7685,0.0,503049.0,0.0,0.0,3
TQBR,2020-09-11,Авангрд-ао,AVAN,1488.0,12222720.0,960.0,950.0,1090.0,980.0,1010.0,980.0,12129.0,1010.0,1010.0,980.0,12222720.0,12222720.0,12222720.0,0.0,3
TQBR,2020-09-11,Башнефт ао,BANE,429.0,5464082.0,1666.5,1661.5,1680.0,1678.5,1672.5,1678.5,3267.0,1672.5,1672.5,1678.5,5464082.0,5464082.0,5464082.0,0.0,3
TQBR,2020-09-11,Башнефт ап,BANEP,1808.0,31146097.0,1275.5,1275.5,1294.5,1286.5,1287.0,1286.5,24198.0,1287.0,1287.0,1286.5,31146097.0,31146097.0,31146097.0,0.0,3
TQBR,2020-09-11,Белуга ао,BELU,349.0,6570584.0,1320.0,1294.0,1320.0,1308.0,1305.0,1308.0,5036.0,1305.0,1305.0,1308.0,6570584.0,6570584.0,6570584.0,0.0,3
TQBR,2020-09-11,БашИнСв ап,BISVP,81.0,553480.0,10.49,10.17,10.49,10.22,10.21,10.29,54200.0,10.21,10.21,10.22,553480.0,553480.0,553480.0,0.0,3
TQBR,2020-09-11,Белон ао,BLNG,33.0,46347.0,4.142,4.106,4.144,4.144,4.138,4.144,11200.0,,4.118,4.144,0.0,506833.8,0.0,0.0,3
TQBR,2020-09-11,БурЗолото,BRZL,459.0,4941513.0,1115.0,1080.0,1115.0,1090.0,1089.0,1090.0,4537.0,1089.0,1089.0,1090.0,4941513.0,4941513.0,4941513.0,0.0,3
TQBR,2020-09-11,БСП ао,BSPB,819.0,7006812.4,42.2,42.2,42.94,42.82,42.74,42.82,163950.0,42.74,42.74,42.82,7006812.4,7006812.4,7006812.4,0.0,3
SMAL,2020-09-11,МКБ ао,CBOM,1.0,157.3,6.554,6.554,6.554,,5.833,6.554,24.0,,,,0.0,0.0,0.0,0.0,3
