BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2017-12-13,МГор48-об,RU000A0JNYN1,3.0,18846.5,94.2,94.5,94.5,94.5,0.33,94.4,7.6,94.21,20.0,94.24,94.25,94.5,651094344.8,10694172.8,651094344.8,2022-06-11,1456.0,7.63,,,,29.92,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Газпрнефт4,RU000A0JQ557,3.0,20027.0,100.01,100.26,100.26,100.26,14.38,100.14,7.45,100.01,20.0,,100.28,100.26,0.0,1251534.8,0.0,2019-04-09,118.0,7.85,,,,40.89,2018-04-10,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РЖД-12обл,RU000A0JQ5Q5,1.0,959.0,95.9,95.9,95.9,95.9,0.07,95.9,3.09,95.9,1.0,,95.92,95.9,0.0,527578.9,0.0,2019-05-16,519.0,3.09,,,,0.5,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РЖД-17 обл,RU000A0JQ7W9,6.0,1661806.6,100.35,100.36,100.36,100.36,47.35,100.35,7.5,100.35,1656.0,100.36,100.36,100.36,33368413.5,31823020.9,33368413.5,2018-07-16,33.0,7.61,,,,57.84,2018-01-15,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РЖД-19 обл,RU000A0JQ7Z2,1.0,10060.0,100.6,100.6,100.6,100.6,33.27,100.6,7.2,100.6,10.0,,100.16,100.6,0.0,18514822.0,0.0,2024-07-08,208.0,7.2,,,,40.64,2018-07-16,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,МГор66-об,RU000A0JQHM1,3.0,154449.5,102.28,102.29,102.29,102.28,5.48,102.28,7.68,102.28,151.0,102.1,102.1,102.28,51792320.0,51697181.0,51792320.0,2018-11-23,332.0,7.69,,,,25.21,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РСХБ 8,RU000A0JQK64,29.0,2438842.1,64.0,101.31,101.29,101.29,8.06,89.63,7.87,100.51,2721.0,89.63,89.63,101.29,2438842.1,2438842.1,2438842.1,2019-11-14,155.0,43.53,,,,54.35,2018-05-17,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РСХБ 9,RU000A0JQK72,2.0,11137.4,101.2,101.29,101.2,101.2,8.06,101.25,8.1,101.29,11.0,100.73,100.73,101.2,9065960.9,9065960.9,9065960.9,2019-11-14,155.0,7.97,,,,54.35,2018-05-17,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РЖД-23 обл,RU000A0JQRD9,8.0,6830079.1,102.45,102.55,102.45,102.47,44.75,102.52,7.72,102.52,6662.0,102.54,102.52,102.47,35684569.4,6968521.4,35684569.4,2025-01-16,215.0,7.6,,,,58.59,2018-07-26,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РСХБ 11,RU000A0JQS74,1.0,1004.0,100.4,100.4,100.4,100.4,30.02,100.4,8.25,100.4,1.0,100.01,100.01,100.4,1773208.0,1773208.0,1773208.0,2020-01-30,709.0,8.25,,,,41.39,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РБК 04,RU000A0JQVD1,11.0,42696.7,98.0,98.5,98.0,98.0,,98.0,,98.0,43568.0,,98.11,98.0,0.0,1640929.49,0.0,2018-04-19,127.0,0.0,,,,,,2017-12-13,1.0,SUR,,,,,RUB
EQOB,2017-12-13,СУЭК-Фин01,RU000A0JQXR7,1.0,1999.8,99.99,99.99,99.99,99.99,37.52,99.99,8.43,99.99,2.0,,99.62,99.99,0.0,591714.4,0.0,2020-06-26,191.0,8.43,,,,41.14,2018-06-29,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 14об,RU000A0JR0J0,27.0,966397.28,98.16,98.39,98.17,98.17,32.53,98.29,24.34,98.38,1229.0,98.29,98.29,98.17,966397.28,966397.28,966397.28,2020-02-25,76.0,23.65,,,,55.85,2018-02-27,2017-12-13,800.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 13об,RU000A0JR0K8,29.0,1032478.56,98.11,98.4,98.22,98.22,32.53,98.29,24.05,98.3,1313.0,98.29,98.29,98.22,1032478.56,1032478.56,1032478.56,2020-02-25,76.0,23.65,,,,55.85,2018-02-27,2017-12-13,800.0,SUR,,,,,RUB
EQOB,2017-12-13,МТС 08,RU000A0JR4J2,4.0,17641.8,98.01,98.01,98.01,98.01,7.4,98.01,10.09,98.01,18.0,,98.08,98.01,0.0,915120.8,0.0,2020-11-03,321.0,10.09,,,,37.4,2018-11-06,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Газпрнеф10,RU000A0JR878,3.0,6006.0,100.1,100.1,100.1,100.1,32.67,100.1,8.27,100.1,6.0,,100.24,100.1,0.0,2243307.1,0.0,2021-01-26,54.0,8.27,,,,44.38,2018-02-05,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 16об,RU000A0JR8P0,18.0,920550.0,85.0,85.0,85.0,85.0,26.3,85.0,14.52,85.0,1083.0,85.0,85.0,85.0,920550.0,920550.0,920550.0,2021-02-09,1001.0,14.52,,,,39.89,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,УВЗ 2об,RU000A0JR9E2,2.0,2000.0,100.0,100.0,100.0,100.0,27.86,100.0,9.08,100.0,2.0,,100.03,100.0,0.0,502152.9,0.0,2018-02-20,69.0,9.08,,,,44.88,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,ВЭБ.РФ 09,RU000A0JRCX7,8.0,15305632.0,101.8,102.0,101.8,101.8,20.24,101.8,8.42,102.0,15035.0,101.8,101.8,101.8,17377058.5,17260000.0,17377058.5,2021-03-18,1041.0,8.42,,,,44.38,,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 17об,RU000A0JRJS2,26.0,668669.12,93.0,94.4,93.8,93.8,3.02,93.47,,93.98,1022.0,93.47,93.47,93.8,668669.12,668669.12,668669.12,2021-05-27,615.0,0.0,,,,40.81,,2017-12-13,700.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 18об,RU000A0JRJT0,22.0,1874184.48,93.32,94.38,93.84,93.84,3.02,93.48,,93.66,2864.0,93.48,93.48,93.84,1874184.48,1874184.48,1874184.48,2021-05-27,615.0,0.0,,,,40.81,,2017-12-13,700.0,SUR,,,,,RUB
EQOB,2017-12-13,НефГазХол4,RU000A0JRJV6,3.0,569305.0,88.0,89.0,89.0,89.0,2.25,88.54,41.02,88.0,643.0,88.34,88.5,89.0,804801.4,646014.9,804801.4,2021-06-01,174.0,42.56,,,,51.11,2018-06-05,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,Мечел 19об,RU000A0JRJY0,6.0,113545.18,93.76,93.89,93.89,93.89,1.86,93.76,,93.76,173.0,93.77,93.77,93.89,2131939.39,2125995.34,2131939.39,2021-06-01,621.0,0.0,,,,40.81,,2017-12-13,700.0,SUR,,,,,RUB
EQOB,2017-12-13,НефГазХол6,RU000A0JRK22,6.0,5505000.0,91.0,92.0,91.0,91.0,1.4,91.75,34.19,92.0,6000.0,91.61,91.79,91.0,8721124.9,6121200.0,8721124.9,2021-06-04,177.0,31.94,,,,51.11,2018-06-08,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РСХБ 14,RU000A0JRLE8,1.0,920.1,92.01,92.01,92.01,92.01,43.94,92.01,370.04,92.01,1.0,100.05,100.05,92.01,1269644.8,1269644.8,1269644.8,2021-06-29,20.0,370.04,,,,49.36,2018-01-02,2017-12-13,1000.0,SUR,,,,,RUB
EQOB,2017-12-13,РСХБ 12,RU000A0JRMB2,7.0,100098.8,100.08,100.1,100.1,100.1,43.4,100.1,8.18,100.08,100.0,,100.32,100.1,0.0,50271852.5,0.0,2021-07-01,22.0,8.18,,,,49.36,2018-01-04,2017-12-13,1000.0,SUR,,,,,RUB
