BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2009-04-02,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1022.3171,1022.3171,1022.3171,1022.3171,0.0,,,2,298681754500.0,RUB,0.001
RTSI,EPSI,2009-04-02,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,318.2291,318.2291,318.2291,318.2291,0.0,,,2,63183679399.9131,RUB,999999.999999
SNDX,IMOEX,2009-04-02,Индекс МосБиржи,Индекс МосБиржи,837.91,787.26,838.24,787.22,46337952153.89,,,2,,RUB,
RTSI,MCFTR,2009-04-02,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,898.95,898.95,898.95,898.95,0.0,,,2,0.0,,
RTSI,MCFTRN,2009-04-02,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),889.54,889.54,889.54,889.54,0.0,,,2,0.0,,
RTSI,MCFTRR,2009-04-02,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),893.29,893.29,893.29,893.29,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2009-04-02,Индекс МосБиржи 10,Индекс МосБиржи 10,1636.07,1544.82,1636.46,1540.44,43469114816.58,,,2,,RUB,
SNDX,MICEXBORRON,2009-04-02,MCX BO ON,ММВБ РЕПО обл 1 день,10.05,,,,12719848965.52,,,2,,RUB,
SNDX,MICEXCBICP,2009-04-02,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,84.47,84.23,84.5,84.22,270173857.6,834,15.14,2,,RUB,
SNDX,MICEXCBICP3Y,2009-04-02,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,88.51,88.26,88.51,88.26,223767872.9,565,14.94,2,,RUB,
SNDX,MICEXCBICP5Y,2009-04-02,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,86.65,86.59,86.65,86.57,625194.0,1289,15.16,2,,RUB,
SNDX,MICEXCBIGP,2009-04-02,ММВБ корп обл (вал),ММВБ корп обл (вал),86.41,86.16,86.44,86.13,270173857.6,834,15.14,2,,RUB,
SNDX,MICEXCBIGP3Y,2009-04-02,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,90.63,90.36,90.63,90.36,223767872.9,565,14.94,2,,RUB,
SNDX,MICEXCBIGP5Y,2009-04-02,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,88.54,88.48,88.54,88.44,625194.0,1289,15.16,2,,RUB,
SNDX,MICEXCBITR,2009-04-02,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,145.73,145.32,145.78,145.27,270173857.6,834,15.14,2,,RUB,
