BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2020-12-17,UBANK11/22,AMUNIBB2AER2,1.0,925.56,102.84,102.84,102.84,102.84,,102.84,,102.84,9.0,,102.6482,102.84,0.0,514583.04,0.0,2022-11-15,,,,,5.25,1.31,,2020-12-17,100.0,USD,,,,,USD,3
TQCB,2020-12-17,МГор48-об,RU000A0JNYN1,29.0,5207058.4,101.3,101.66,101.66,101.66,0.99,101.3,4.88,101.36,5140.0,101.3,101.3,101.66,5207058.4,5207058.4,5207058.4,2022-06-11,525.0,5.14,,,6.0,29.92,,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,РЖД-19 обл,RU000A0JQ7Z2,15.0,16075692.9,106.95,107.27,106.95,106.95,33.77,106.95,5.74,107.27,15031.0,106.95,106.95,106.95,16075692.9,16075692.9,16075692.9,2024-07-08,1128.0,5.74,,,7.85,39.14,,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,Мечел  4об,RU000A0JQ8V9,1.0,217.08,144.72,144.72,144.72,144.72,2.04,144.72,-64.59,144.72,1.0,,,144.72,0.0,0.0,0.0,2021-07-15,28.0,-64.59,,,7.88,2.95,2021-01-14,2020-12-17,150.0,SUR,,,,,RUB,3
TQCB,2020-12-17,ДОМ.РФ14об,RU000A0JQAL8,1.0,1052.5,105.25,105.25,105.25,105.25,5.92,105.25,-5.75,105.25,1.0,105.75,105.75,105.25,4313644.0,4313644.0,4313644.0,2023-05-15,149.0,-5.75,,,6.75,33.47,2021-05-15,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,ДОМ.РФ15об,RU000A0JQAM6,1.0,1140.5,114.05,114.05,114.05,114.05,17.2,114.05,-37.93,114.05,1.0,,114.66,114.05,0.0,1207320.5,0.0,2028-09-15,88.0,-37.93,,,6.75,33.47,2021-03-15,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,РЖД-23 обл,RU000A0JQRD9,15.0,186759.9,107.14,107.35,107.3,107.3,31.62,107.33,5.9,107.35,174.0,,107.35,107.3,0.0,48840986.0,0.0,2025-01-16,1275.0,5.89,,,7.85,39.14,,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,ДОМ.РФ16об,RU000A0JQXG0,3.0,927.45,103.05,103.05,103.05,103.05,0.05,103.05,4.11,103.05,9.0,,102.21,103.05,0.0,4218388.62,0.0,2021-09-15,267.0,4.11,,,8.25,2.03,,2020-12-17,100.0,SUR,,,,,RUB,3
TQCB,2020-12-17,ГлДорога 3,RU000A0JR4U9,2.0,2780.0,92.0,93.0,92.0,92.67,4.16,92.67,14.15,93.0,3.0,90.8,90.79,92.67,6382311.4,6364609.0,6382311.4,2028-10-30,326.0,13.23,,,4.0,39.89,2021-11-08,2020-12-17,1000.0,SUR,,,,,RUB,3
TQCB,2020-12-17,Газпрнеф10,RU000A0JR878,17.0,3343425.7,100.28,100.35,100.34,100.34,29.57,100.34,4.36,100.35,3332.0,100.34,100.34,100.34,3343425.7,3343425.7,3343425.7,2021-01-26,40.0,4.36,,,7.6,37.9,,2020-12-17,1000.0,SUR,,,4.1687,,RUB,3
TQCB,2020-12-17,Мечел 16об,RU000A0JR8P0,39.0,610808.0,100.25,100.48,100.48,100.48,28.05,100.3,4.64,100.3,609.0,100.3,100.3,100.48,610808.0,610808.0,610808.0,2021-02-09,54.0,5.9,,,8.0,39.89,,2020-12-17,1000.0,SUR,,,4.4622,,RUB,3
TQCB,2020-12-17,ВЭБ.РФ 09,RU000A0JRCX7,8.0,154482.5,100.91,101.0,100.96,100.96,22.19,100.97,4.94,100.91,153.0,101.16,100.97,100.96,981214.0,546246.1,981214.0,2021-03-18,91.0,4.9,,,8.9,44.38,,2020-12-17,1000.0,SUR,,,4.7998,,RUB,3
