BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-04-25,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1017.2645,1017.2645,1017.2645,1017.2645,0.0,,,2,327395049750.0,RUB,0.001
RTSI,EPSI,2008-04-25,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,816.7211,816.7211,816.7211,816.7211,0.0,,,2,206176264885.62,RUB,999999.999999
SNDX,IMOEX,2008-04-25,Индекс МосБиржи,Индекс МосБиржи,1668.86,1646.75,1670.14,1642.6,43255355037.98,,,2,,RUB,
RTSI,MCFTR,2008-04-25,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1733.87,1733.87,1733.87,1733.87,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-04-25,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1723.98,1723.98,1723.98,1723.98,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-04-25,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1727.93,1727.93,1727.93,1727.93,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-04-25,Индекс МосБиржи 10,Индекс МосБиржи 10,2923.64,2885.95,2927.82,2881.6,40672777612.92,,,2,,RUB,
SNDX,MICEXBORR1W,2008-04-25,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.72,,,,2996534345.61,,,2,,RUB,
SNDX,MICEXBORR2W,2008-04-25,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.84,,,,1447576558.98,,,2,,RUB,
SNDX,MICEXBORRON,2008-04-25,MCX BO ON,ММВБ РЕПО обл 1 день,4.7,,,,37629584280.86,,,2,,RUB,
SNDX,MICEXCBICP,2008-04-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,99.4,99.63,99.65,99.39,4045029943.0,,,2,,RUB,
SNDX,MICEXCBICP3Y,2008-04-25,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,99.7,99.97,99.99,99.63,2032443466.6,634,8.23,2,,RUB,
SNDX,MICEXCBICP5Y,2008-04-25,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.1,101.03,101.19,100.99,905982004.8,928,8.25,2,,RUB,
SNDX,MICEXCBIGP,2008-04-25,ММВБ корп обл (вал),ММВБ корп обл (вал),101.51,101.72,101.76,101.5,4045029943.0,,,2,,RUB,
SNDX,MICEXCBIGP3Y,2008-04-25,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,102.18,102.45,102.46,102.11,2032443466.6,634,8.23,2,,RUB,
SNDX,MICEXCBIGP5Y,2008-04-25,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,102.73,102.66,102.82,102.6,905982004.8,928,8.25,2,,RUB,
SNDX,MICEXCBITR,2008-04-25,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,159.76,160.08,160.15,159.74,4045029943.0,,,2,,RUB,
SNDX,MICEXCBITR3Y,2008-04-25,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,157.28,157.69,157.72,157.18,2032443466.6,634,8.23,2,,RUB,
SNDX,MICEXCBITR5Y,2008-04-25,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,159.56,159.45,159.7,159.36,905982004.8,928,8.25,2,,RUB,
SNDX,MICEXCGS,2008-04-25,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3029.58,3011.86,3033.66,3009.78,48833891.13,,,2,,RUB,
SNDX,MICEXCHM,2008-04-25,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,7537.09,7629.37,7695.7,7320.81,133543537.05,,,2,,RUB,
SNDX,MICEXEQRR1W,2008-04-25,MCX EQ 1W,ММВБ РЕПО акц 7 дней,5.49,,,,4349152852.27,,,2,,RUB,
SNDX,MICEXEQRR2W,2008-04-25,MCX EQ 2W,ММВБ РЕПО акц 14 дней,6.4,,,,2466975999.91,,,2,,RUB,
SNDX,MICEXEQRRON,2008-04-25,MCX EQ ON,ММВБ РЕПО акц 1 день,4.96,,,,44500176974.95,,,2,,RUB,
SNDX,MICEXFNL,2008-04-25,Индекс финансов,Индекс МосБиржи финансов,5651.6,5641.41,5691.85,5636.04,10062539192.62,,,2,,RUB,
SNDX,MICEXINDEXCF,2008-04-25,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1668.86,1646.75,1670.14,1642.6,43255355037.98,,,2,,RUB,
SNDX,MICEXLC,2008-04-25,MICEX LC,ММВБ высокая кап,2792.21,2755.3,2794.24,2748.6,40957869462.91,,,2,,RUB,
SNDX,MICEXM&M,2008-04-25,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,4061.5,4027.72,4063.41,4003.45,5428998897.21,,,2,,RUB,
SNDX,MICEXMBICP,2008-04-25,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,93.67,94.01,94.01,93.66,796872426.1,1223,7.94,2,,RUB,
SNDX,MICEXMBIGP,2008-04-25,MICEXMBIGP,ММВБ муни обл (вал),95.09,95.43,95.43,95.08,796872426.1,1223,7.94,2,,RUB,
SNDX,MICEXMBITR,2008-04-25,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,110.44,110.84,110.84,110.43,796872426.1,1223,7.94,2,,RUB,
SNDX,MICEXMC,2008-04-25,MICEX MC,ММВБ стандарт кап,2752.68,2746.51,2757.6,2738.88,1311418328.03,,,2,,RUB,
SNDX,MICEXMNF,2008-04-25,Машиностроение,Индекс машиностроения Московской Биржи,3513.54,3526.96,3533.34,3493.55,14403819.41,,,2,,RUB,
SNDX,MICEXO&G,2008-04-25,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2546.9,2519.22,2548.24,2510.85,20492303849.54,,,2,,RUB,
SNDX,MICEXPWR,2008-04-25,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2502.81,2454.75,2510.8,2440.16,6408638761.37,,,2,,RUB,
SNDX,MICEXSC,2008-04-25,Второй эшелон,Индекс второго эшелона Московской Биржи,4557.05,4543.42,4557.66,4532.19,185151907.78,,,2,,RUB,
SNDX,MICEXTLC,2008-04-25,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2040.25,2043.97,2051.96,2038.36,1043111828.88,,,2,,RUB,
SNDX,MICEXTRN,2008-04-25,Индекс транспорта,Индекс МосБиржи транспорта,2333.38,2333.38,2333.38,2333.38,8225804.18,,,2,,RUB,
SNDX,MOEX10,2008-04-25,Индекс МосБиржи 10,Индекс МосБиржи 10,2923.64,2885.95,2927.82,2881.6,40672777612.92,,,2,,RUB,
SNDX,MOEXCH,2008-04-25,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,7537.09,7629.37,7695.7,7320.81,133543537.05,,,2,,RUB,
SNDX,MOEXCN,2008-04-25,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3029.58,3011.86,3033.66,3009.78,48833891.13,,,2,,RUB,
SNDX,MOEXEU,2008-04-25,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2502.81,2454.75,2510.8,2440.16,6408638761.37,,,2,,RUB,
SNDX,MOEXFN,2008-04-25,Индекс финансов,Индекс МосБиржи финансов,5651.6,5641.41,5691.85,5636.04,10062539192.62,,,2,,RUB,
SNDX,MOEXMM,2008-04-25,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,4061.5,4027.72,4063.41,4003.45,5428998897.21,,,2,,RUB,
SNDX,MOEXOG,2008-04-25,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2546.9,2519.22,2548.24,2510.85,20492303849.54,,,2,,RUB,
SNDX,MOEXTL,2008-04-25,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2040.25,2043.97,2051.96,2038.36,1043111828.88,,,2,,RUB,
SNDX,MOEXTN,2008-04-25,Индекс транспорта,Индекс МосБиржи транспорта,2333.38,2333.38,2333.38,2333.38,8225804.18,,,2,,RUB,
RTSI,OPSI,2008-04-25,Субиндекс ОФЗ,Индексы активов пенсионных накоплений - Субиндекс ОФЗ,1000.1979,1000.1979,1000.1979,1000.1979,0.0,,,2,0.0,RUB,
