BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNB,2013-07-23,ВТБ - 5 об,RU000A0GHL00,3.0,19515350.0,100.07,100.1,100.07,100.07,1.01,100.08,7.29,100.1,19500.0,,100.08,,0.0,33528213.3,0.0,2013-10-17,86.0,7.24,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-23,ВТБ - 6 об,RU000A0JNGU3,4.0,115696854.8,100.18,100.2,100.2,100.2,2.7,100.18,7.57,100.18,115486.0,100.18,100.18,100.18,130417169.2,128712766.8,130417169.2,2016-07-06,341.0,7.59,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-07-23,МГор48-об,RU000A0JNYN1,1.0,7536.8,94.21,94.21,94.21,94.21,8.06,94.21,7.55,94.21,8.0,,93.35,,0.0,1100592.8,0.0,2022-06-11,2440.0,7.55,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-07-23,МГор49-об,RU000A0JNYP6,5.0,40749825.0,98.52,99.15,98.52,98.52,7.48,99.03,7.58,99.15,41150.0,98.88,98.97,98.88,64526048.1,56646760.6,64526048.1,2017-06-14,1259.0,7.42,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-07-23,Лукойл4обл,RU000A0JNYY8,2.0,4505250.0,100.11,100.12,100.12,100.12,9.53,100.12,7.16,100.11,4500.0,100.12,100.12,100.12,78058581.0,78037461.3,78058581.0,2013-12-05,135.0,7.16,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-23,РСХБ 3,RU000A0JP2G4,11.0,271140087.1,101.08,101.27,101.27,101.27,40.29,101.17,7.01,101.08,268001.0,101.17,101.17,101.17,271140087.1,271140087.1,271140087.1,2017-02-09,197.0,7.2,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-07-23,Мос.обл.7в,RU000A0JP6R2,1.0,19110.2,100.58,100.58,100.58,100.58,21.26,100.58,7.28,100.58,19.0,100.53,100.53,100.53,37950262.2,37935180.7,37950262.2,2014-04-16,260.0,7.28,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-23,МИА-4об ип,RU000A0JPFF1,1.0,11560950.0,100.53,100.53,100.53,100.53,4.76,100.53,8.62,100.53,11500.0,,100.67,,0.0,265481507.5,0.0,2015-10-01,248.0,8.62,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-23,ДОМ.РФ11об,RU000A0JPLU8,1.0,18049248.0,100.8,100.8,100.8,100.8,8.54,100.8,8.19,100.8,17906.0,,101.04,,0.0,180647565.0,0.0,2020-09-15,1209.0,8.19,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2013-07-23,ВИА АИЖК Б,RU000A0JPN39,1.0,20320000.0,101.6,101.6,101.6,101.6,9.89,101.6,,101.6,20000.0,,,,0.0,0.0,0.0,2040-03-15,3428.0,0.0,,,,,,,1000.0,SUR,,,,,
