BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2013-02-11,АбрауДюрсо,ABRD,6.0,368547.0,78.4,78.4,78.77,78.77,78.41,78.77,4700.0,78.19,78.31,78.19,758468.0,626447.0,758468.0,
EQNL,2013-02-11,Система ао,AFKS,188.0,6207270.3,26.158,26.1,26.431,26.4,26.335,26.4,235700.0,26.335,26.335,26.335,6207288.92,6207288.92,6207288.92,
SMAL,2013-02-11,Система ао,AFKS,1.0,18.62,18.615,18.615,18.615,18.62,18.62,18.615,1.0,,,,0.0,0.0,0.0,
EQBR,2013-02-11,Аэрофлот,AFLT,2391.0,59047334.0,56.05,55.11,56.43,55.62,55.72,55.72,1059700.0,55.72,55.72,55.72,59060818.47,59060818.47,59060818.47,
SMAL,2013-02-11,Аэрофлот,AFLT,15.0,13484.47,55.07,50.14,56.3,54.35,53.72,54.35,251.0,,,,0.0,0.0,0.0,
EQNE,2013-02-11,ПАВА ао,AKHA,57.0,195229.4,6.375,6.3,6.526,6.375,6.38,6.375,30600.0,,6.418,,0.0,503369.1,0.0,
EQNL,2013-02-11,Акрон,AKRN,199.0,3586105.1,1434.1,1431.4,1446.0,1438.5,1441.4,1438.5,2488.0,1441.4,1441.4,1441.4,3586105.1,3586105.1,3586105.1,
EQBR,2013-02-11,АЛРОСА ао,ALRS,234.0,33088209.0,30.7,30.5,30.7,30.511,30.519,30.51,1084200.0,30.519,30.519,30.519,33088209.0,33088209.0,33088209.0,
EQNE,2013-02-11,АшинскийМЗ,AMEZ,51.0,96231.8,6.35,6.156,6.377,6.249,6.249,6.247,15400.0,,6.31,,0.0,502237.1,0.0,
EQNL,2013-02-11,Аптеки36и6,APTK,651.0,4664619.1,32.91,32.33,33.28,32.53,32.74,32.6,142460.0,32.74,32.74,32.74,4665233.23,4665233.23,4665233.23,
SMAL,2013-02-11,Аптеки36и6,APTK,3.0,614.13,32.41,32.0,32.61,32.24,32.32,32.61,19.0,,,,0.0,0.0,0.0,
EQNL,2013-02-11,Армада,ARMD,59.0,173480.4,181.01,179.0,184.55,180.0,180.71,180.0,960.0,,178.91,,0.0,508112.1,0.0,
EQNE,2013-02-11,Арсагера,ARSA,9.0,19440.2,1.22,1.2112,1.2278,1.2112,1.215,1.2112,16000.0,1.2003,1.2276,1.2003,1167938.4,503321.8,1167938.4,
EQNE,2013-02-11,Авангрд-ао,AVAN,3.0,8700.1,290.01,290.0,290.01,290.0,290.0,290.0,30.0,,,,0.0,0.0,0.0,
EQNL,2013-02-11,АВТОВАЗ ао,AVAZ,157.0,703443.7,14.58,14.2,14.58,14.3,14.327,14.3,49100.0,14.327,14.327,14.327,703460.2,703460.2,703460.2,
SMAL,2013-02-11,АВТОВАЗ ао,AVAZ,1.0,16.5,16.5,16.5,16.5,16.5,16.5,16.5,1.0,,,,0.0,0.0,0.0,
EQNL,2013-02-11,АВТОВАЗ ап,AVAZP,143.0,632890.3,5.461,5.461,5.79,5.718,5.702,5.738,111000.0,5.702,5.702,5.702,632890.3,632890.3,632890.3,
