BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-04-16,BYNRUB_TOM,BYNRUB_TOM,30.13,30.13,30.44,30.44,2.0,334530.0,30.4118
CETS,2020-04-16,CHF_TODTOM,CHFRUBTODTOM,0.007,0.007,0.007,0.007,1.0,31181480.0,0.007
CNGD,2020-04-16,CHF_TODTOM,CHFRUBTODTOM,0.0136,-0.0149,0.0357,0.0357,17.0,611991335.94,
CETS,2020-04-16,CHFRUB_TOD,CHFRUB_TOD,77.385,77.28,77.385,77.28,2.0,1779750.0,77.3804
CETS,2020-04-16,CHFRUB_TOM,CHFRUB_TOM,77.55,76.305,77.68,76.99,76.0,23102730.0,76.7533
CNGD,2020-04-16,CHFRUB_TOM,CHFRUB_TOM,77.58,76.21,79.935,76.94,195.0,1765498.0,
CETS,2020-04-16,CNYRUB_TOD,CNY000000TOD,10.85,10.5545,10.85,10.575,50.0,240896948.9,10.5768
CETS,2020-04-16,CNY_TODTOM,CNYRUBTODTOM,0.001,0.001,0.001499,0.001251,27.0,1184909619.0,0.001232
CNGD,2020-04-16,CNY_TODTOM,CNYRUBTODTOM,0.004079,-0.002331,0.0049,0.0049,47.0,5523142.09,
CETS,2020-04-16,CNYRUB_TOM,CNYRUB_TOM,10.5809,10.42,10.6082,10.468,450.0,1651312573.0,10.5299
CNGD,2020-04-16,CNYRUB_TOM,CNYRUB_TOM,10.5541,10.4141,10.6082,10.502,432.0,4396565.34,
CETS,2020-04-16,EUR_TODTOM,EUR000TODTOM,0.0139,0.0138,0.0145,0.0141,380.0,113572897020.0,0.014
CNGD,2020-04-16,EUR_TODTOM,EUR000TODTOM,-0.0359,-0.0359,0.0422,0.0375,1708.0,14206381880.06,
CNGD,2020-04-16,EUR_TOM2W,EURRUB_TOM2W,0.278,0.278,0.278,0.278,1.0,4112415000.0,
CETS,2020-04-16,EURUSD_TOD,EURUSD000TOD,1.08901,1.08501,1.08916,1.08501,36.0,264449862.06,1.08712
CNGD,2020-04-16,EURUSD_TOD,EURUSD000TOD,1.10193,1.07613,1.10193,1.09587,353.0,16266860.3,
CETS,2020-04-16,EURUSD_TOM,EURUSD000TOM,1.08866,1.08193,1.08996,1.08322,565.0,2385936449.19,1.08695
CNGD,2020-04-16,EURUSD_TOM,EURUSD000TOM,1.10193,1.07613,1.10193,1.07986,398.0,19769831.58,
CETS,2020-04-16,EURUSDTDTM,EURUSDTODTOM,1.8e-05,1.6e-05,2.2e-05,2.2e-05,46.0,27326405483.57,1.7e-05
CNGD,2020-04-16,EURUSDTDTM,EURUSDTODTOM,1.7e-05,-0.000149,0.000419,-0.000149,87.0,586114192.32,
CETS,2020-04-16,EURRUB_TOD,EUR_RUB__TOD,81.255,80.5025,81.585,80.56,4282.0,19463730250.0,80.9912
CNGD,2020-04-16,EURRUB_TOD,EUR_RUB__TOD,81.2,79.7594,82.1029,81.3934,1380.0,188246332.56,
CETS,2020-04-16,EURRUB_TOM,EUR_RUB__TOM,81.3275,80.25,81.6,80.35,10352.0,36368578367.5,80.7586
CNGD,2020-04-16,EURRUB_TOM,EUR_RUB__TOM,81.3637,79.7594,82.1029,80.3275,4431.0,2559214607.19,
CETS,2020-04-16,GBP_TODTOM,GBPRUBTODTOM,0.0085,0.0061,0.016,0.016,11.0,169375390.0,0.0101
CNGD,2020-04-16,GBP_TODTOM,GBPRUBTODTOM,0.0361,-0.0206,0.0485,0.0431,84.0,65908721.27,
CETS,2020-04-16,GBPRUB_TOD,GBPRUB_TOD,93.455,92.48,93.455,92.5475,15.0,84379610.0,92.7248
CNGD,2020-04-16,GBPRUB_TOD,GBPRUB_TOD,94.1144,93.1825,94.3113,93.6472,53.0,353313.38,
CETS,2020-04-16,GBPRUB_TOM,GBPRUB_TOM,93.4725,92.1425,93.7025,92.3375,143.0,140057947.5,92.6309
CNGD,2020-04-16,GBPRUB_TOM,GBPRUB_TOM,93.3675,92.175,94.3113,92.5225,256.0,2586637.27,
CNGD,2020-04-16,GBPUSDTDTM,GBPUSDTODTOM,0.000171,0.000171,0.000171,0.000171,1.0,185.02,
CETS,2020-04-16,GLDRUB_TOM,GLDRUB_TOM,4117.0,4089.5,4123.95,4114.5,8.0,25687214.0,4116.54
CETS,2020-04-16,HKDRUB_TOM,HKDRUB_TOM,9.5682,9.561,9.6025,9.561,4.0,181893.8,9.5734
CNGD,2020-04-16,HKDRUB_TOM,HKDRUB_TOM,9.6359,9.521,9.6889,9.591,71.0,106994.97,
CETS,2020-04-16,JPYRUB_TOD,JPYRUB_TOD,69.48,68.78,69.58,68.78,10.0,12706340.0,69.4336
CETS,2020-04-16,JPYRUB_TOM,JPYRUB_TOM,69.42,68.72,69.42,69.16,3.0,207300.0,69.1
CNGD,2020-04-16,JPYRUB_TOM,JPYRUB_TOM,69.26,68.64,69.68,69.3,104.0,334142.22,
CETS,2020-04-16,KZTRUB_TOD,KZTRUB_TOD,17.15,17.15,17.15,17.15,1.0,1715000.0,17.15
CETS,2020-04-16,KZTRUB_TOM,KZTRUB_TOM,17.21,17.21,17.51,17.51,2.0,127654.0,17.2505
CETS,2020-04-16,TRYRUB_TOD,TRYRUB_TOD,10.945,10.895,10.945,10.895,2.0,2184000.0,10.92
CETS,2020-04-16,USDRUB_TOD,USD000000TOD,74.5,73.73,75.04,74.12,15150.0,45532360955.0,74.3585
CNGD,2020-04-16,USDRUB_TOD,USD000000TOD,73.0025,73.0025,75.4319,74.12,15795.0,3413446770.9,
