BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-12-05,BYRRUB_TOD,BYRRUB_TOD,48.74,48.74,48.74,48.74,1.0,14622.0,48.74
CETS,2014-12-05,CNYRUB_TOD,CNY000000TOD,8.704,8.619,8.7786,8.6355,23.0,43400994.1,8.6767
CETS,2014-12-05,CNY_TODTOM,CNYRUBTODTOM,0.00504,0.0048,0.005048,0.0048,9.0,60266793.4,0.005018
CNGD,2014-12-05,CNY_TODTOM,CNYRUBTODTOM,0.010044,0.00861,0.010044,0.00861,5.0,1046397.66,
CETS,2014-12-05,CNYRUB_TOM,CNYRUB_TOM,8.75,8.5915,8.78,8.68,818.0,982063078.8,8.6982
CETS,2014-12-05,CNY_TOMSPT,CNYRUB_TOM1D,0.0014,0.0014,0.0014,0.0014,1.0,51511130.0,0.0014
CETS,2014-12-05,EUR_TODTOM,EUR000TODTOM,0.0485,0.0471,0.0503,0.0502,581.0,96404695140.0,0.0485
CNGD,2014-12-05,EUR_TODTOM,EUR000TODTOM,0.0388,-0.0776,0.0776,0.0201,123.0,1621728652.39,
CNGD,2014-12-05,EURRUB_LTV,EURRUB_FWD,66.327,66.327,66.327,66.327,1.0,4311255.0,
CETS,2014-12-05,EUR_TOM1M,EURRUB_TOM1M,0.688,0.688,0.688,0.688,1.0,340607000.0,0.688
CETS,2014-12-05,EUR_TOM1W,EURRUB_TOM1W,0.1222,0.1222,0.1222,0.1222,1.0,337778000.0,0.1222
CETS,2014-12-05,EURUSD_TOD,EURUSD000TOD,1.2367,1.235,1.2383,1.235,46.0,823413417.14,1.23675
CETS,2014-12-05,EURUSD_TOM,EURUSD000TOM,1.23655,1.2274,1.2384,1.2294,283.0,6854829393.57,1.2329
CNGD,2014-12-05,EURUSD_TOM,EURUSD000TOM,1.238,1.238,1.238,1.238,1.0,6523418160.0,
CETS,2014-12-05,EURUSDTDTM,EURUSDTODTOM,1.7e-05,1e-06,3.3e-05,2.9e-05,66.0,33685150226.89,2.3e-05
CETS,2014-12-05,EURRUB_TOD,EUR_RUB__TOD,66.8,64.8,67.0,66.2875,3306.0,24524240237.0,66.1118
CNGD,2014-12-05,EURRUB_TOD,EUR_RUB__TOD,65.77,65.759,66.5025,66.4,4.0,474383850.0,
CETS,2014-12-05,EURRUB_TOM,EUR_RUB__TOM,66.999,64.6,66.999,64.65,4508.0,29568088782.5,66.0824
CNGD,2014-12-05,EURRUB_TOM,EUR_RUB__TOM,66.545,66.225,66.98,66.2488,6.0,1045202500.0,
CETS,2014-12-05,GBPRUB_TOM,GBPRUB_TOM,84.15,84.15,84.18,84.18,2.0,1430610.0,84.1535
CETS,2014-12-05,GLD_TODTOM,GLDRUBTODTOM,1.4,1.4,1.4,1.4,3.0,155104575.0,1.4
CETS,2014-12-05,GLDRUB_TOM,GLDRUB_TOM,2058.34,2008.1,2070.1,2008.1,3.0,45553407.0,2064.04
CETS,2014-12-05,UAHRUB_TOD,UAH000000TOM,34.5863,34.5863,34.5863,34.5863,5.0,283607660.0,34.5863
CETS,2014-12-05,USDRUB_TOD,USD000000TOD,54.08,52.4635,55.0115,53.81,12573.0,84363376030.0,53.4319
CNGD,2014-12-05,USDRUB_TOD,USD000000TOD,54.12,52.85,54.29,53.5,14.0,10382378600.0,
CETS,2014-12-05,USD_TODTOM,USD000TODTOM,0.037,0.0347,0.0464,0.038,1555.0,377231091080.0,0.0383
CNGD,2014-12-05,USD_TODTOM,USD000TODTOM,0.0381,-0.0714,0.0714,0.0535,452.0,59643543070.84,
CETS,2014-12-05,USDRUB_TOM,USD000UTSTOM,54.2905,52.4225,54.4675,52.51,31458.0,275125312158.5,53.3162
CNGD,2014-12-05,USDRUB_TOM,USD000UTSTOM,54.29,52.51,54.29,53.55,20.0,11050819000.0,
CNGD,2014-12-05,USDRUB_LTV,USDRUB_FWD,53.955,53.955,53.955,53.955,1.0,124096500.0,
CETS,2014-12-05,USD_TOM1M,USDRUB_TOM1M,0.5466,0.5466,0.647,0.587,4.0,1097244500.0,0.582
CETS,2014-12-05,USD_TOM1W,USDRUB_TOM1W,0.0905,0.0905,0.0965,0.0965,13.0,6807746640.0,0.0948
CNGD,2014-12-05,USD_TOM1W,USDRUB_TOM1W,0.093,0.091,0.093,0.0925,3.0,1784476731.63,
CETS,2014-12-05,USD_TOM1Y,USDRUB_TOM1Y,5.72,5.72,6.5911,6.5911,2.0,120871500.0,6.1556
CETS,2014-12-05,USD_TOM2M,USDRUB_TOM2M,1.045,1.045,1.13,1.13,2.0,332036200.0,1.0592
CETS,2014-12-05,USD_TOM2W,USDRUB_TOM2W,0.2058,0.2058,0.2135,0.2135,3.0,326954500.0,0.2122
CNGD,2014-12-05,USD_TOM2W,USDRUB_TOM2W,0.2,0.2,0.2,0.2,1.0,8025000000.0,
CETS,2014-12-05,USD_TOM3M,USDRUB_TOM3M,1.4502,1.4502,1.75,1.6418,11.0,2955239180.0,1.5844
CNGD,2014-12-05,USD_TOM3M,USDRUB_TOM3M,1.7,1.61,1.7,1.61,2.0,4473916000.0,
CETS,2014-12-05,USD_TOM6M,USDRUB_TOM6M,2.798,2.798,3.8,3.68,38.0,7560434310.0,3.433
CNGD,2014-12-05,USD_TOM6M,USDRUB_TOM6M,3.0,3.0,3.7,3.7,4.0,2277000000.0,
CETS,2014-12-05,USD_TOM9M,USDRUB_TOM9M,5.02,4.69,5.02,4.69,2.0,118270400.0,4.855
