BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-09-04,АбрауДюрсо,ABRD,301.0,2003900.0,212.0,203.0,212.0,206.0,206.0,205.0,9720.0,206.0,206.0,206.0,2003900.0,2003900.0,2003900.0,0.0,3
TQPI,2020-09-04,АСКО ао,ACKO,51.0,284152.0,5.04,4.96,5.04,5.02,5.0,5.02,56800.0,,5.0,5.02,0.0,500406.0,0.0,0.0,3
SMAL,2020-09-04,Система ао,AFKS,3.0,83.65,21.116,20.311,21.116,,20.639,20.311,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-04,Система ао,AFKS,12101.0,694584754.0,20.502,20.249,20.939,20.602,20.639,20.719,33654100.0,20.638,20.638,20.602,661925618.1,661925618.1,661925618.1,0.0,3
SMAL,2020-09-04,Аэрофлот,AFLT,5.0,1055.56,80.08,79.56,82.76,,81.62,82.76,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-04,Аэрофлот,AFLT,11615.0,334682306.6,81.28,80.6,82.32,81.66,81.62,81.8,4100330.0,81.62,81.62,81.66,309631256.0,309631256.0,309631256.0,0.0,3
TQBR,2020-09-04,AGRO-гдр,AGRO,2992.0,44826812.0,734.6,720.0,735.4,727.4,728.2,727.4,61565.0,728.2,728.2,727.4,44826812.0,44826812.0,44826812.0,0.0,3
TQTE,2020-09-04,AKEU ETF,AKEU,222.0,60479.87,9.95,9.73,10.05,9.84,9.89,9.85,6118.0,881.15,881.15,9.84,5390891.37,5390891.37,5390891.37,66692.97,3
TQTF,2020-09-04,ETF AKMB,AKMB,157.0,69052.62,1.0296,1.0266,1.0309,1.0292,1.0275,1.0309,67118.0,,1.0295,1.0292,0.0,1647957.8,0.0,1965944.41,3
TQTD,2020-09-04,AKNX ETF,AKNX,1901.0,1158545.59,17.1,16.21,17.3,16.55,16.88,16.54,68643.0,1273.74,1273.74,16.55,87433118.31,87433118.31,87433118.31,325670.35,3
TQBR,2020-09-04,Акрон,AKRN,419.0,11706636.0,5962.0,5900.0,5978.0,5940.0,5928.0,5940.0,1975.0,5928.0,5928.0,5940.0,11706636.0,11706636.0,11706636.0,0.0,3
TQTD,2020-09-04,AKSP ETF,AKSP,569.0,341012.07,11.9,11.54,12.05,11.63,11.83,11.66,28814.0,893.16,893.16,11.63,25735498.94,25735498.94,25735498.94,329993.06,3
TQBR,2020-09-04,БестЭфБ ао,ALBK,266.0,1812485.0,63.5,60.0,64.0,61.0,61.5,61.0,29430.0,61.5,61.5,61.0,1812485.0,1812485.0,1812485.0,0.0,3
TQBR,2020-09-04,АЛРОСА-Нюр,ALNU,39.0,3931000.0,55000.0,55000.0,56000.0,56000.0,55400.0,56000.0,71.0,55400.0,55400.0,56000.0,3931000.0,3931000.0,3931000.0,0.0,3
SMAL,2020-09-04,АЛРОСА ао,ALRS,8.0,870.9,65.73,65.73,68.45,,67.62,68.45,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-04,АЛРОСА ао,ALRS,27799.0,1438796232.8,67.03,66.6,68.18,67.48,67.62,67.92,21279110.0,67.61,67.61,67.48,1396801984.0,1396801984.0,1396801984.0,0.0,3
TQBR,2020-09-04,АшинскийМЗ,AMEZ,145.0,214699.0,4.67,4.65,4.68,4.67,4.665,4.67,46000.0,,4.68,4.67,0.0,507014.5,0.0,0.0,3
SMAL,2020-09-04,Аптеки36и6,APTK,1.0,63.67,12.734,12.734,12.734,,13.404,12.734,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-04,Аптеки36и6,APTK,858.0,1871776.6,13.476,13.368,13.476,13.414,13.404,13.418,139650.0,13.404,13.404,13.414,1871776.6,1871776.6,1871776.6,0.0,3
TQBR,2020-09-04,РусАква ао,AQUA,1028.0,15133580.0,225.0,219.5,229.0,227.5,225.5,227.5,67120.0,225.5,225.5,227.5,15133580.0,15133580.0,15133580.0,0.0,3
TQBR,2020-09-04,Арсагера,ARSA,12.0,85190.0,4.0,4.0,4.11,4.05,4.06,4.05,21000.0,,4.14,4.05,0.0,505030.0,0.0,0.0,3
TQBR,2020-09-04,АстрЭнСб,ASSB,43.0,80270.0,0.7725,0.765,0.778,0.7655,0.772,0.7655,104000.0,,0.78,0.7655,0.0,501411.5,0.0,0.0,3
TQBR,2020-09-04,Авангрд-ао,AVAN,102.0,770515.0,845.0,820.0,855.0,830.0,840.0,830.0,915.0,840.0,840.0,830.0,770515.0,770515.0,770515.0,0.0,3
TQBR,2020-09-04,Башнефт ао,BANE,856.0,13993738.0,1712.5,1696.0,1723.5,1706.0,1705.5,1706.0,8204.0,1705.5,1705.5,1706.0,13993738.0,13993738.0,13993738.0,0.0,3
TQBR,2020-09-04,Башнефт ап,BANEP,4489.0,90578857.5,1314.0,1302.0,1322.0,1307.0,1313.0,1307.0,69111.0,1310.5,1310.5,1307.0,90578857.5,90578857.5,90578857.5,0.0,3
TQBR,2020-09-04,Белуга ао,BELU,274.0,9835873.0,1324.0,1240.0,1324.0,1303.0,1302.0,1303.0,7553.0,1302.0,1302.0,1303.0,9835873.0,9835873.0,9835873.0,0.0,3
TQBR,2020-09-04,БашИнСв ап,BISVP,122.0,380933.0,10.47,10.01,10.47,10.08,10.13,10.08,37600.0,,10.37,10.08,0.0,838228.0,0.0,0.0,3
