BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2012-12-03,МГор39-об,RU000A0DASA0,1.0,31031580.0,99.78,99.78,99.78,99.78,25.89,99.78,7.26,99.78,31100.0,,99.77,,0.0,308043460.7,0.0,2014-07-21,559.0,7.26,,,,,,,1000.0,SUR,,,,,
EQOB,2012-12-03,АИЖК 6об,RU000A0GKNF2,2.0,17039600.0,99.25,99.55,99.55,99.53,7.95,99.53,8.06,99.25,21400.0,,99.68,,0.0,78626320.0,0.0,2014-07-15,387.0,8.08,,,,,,,800.0,SUR,,,,,
EQOB,2012-12-03,Мечел  2об,RU000A0GUBF6,2.0,13680.5,97.3,97.75,97.75,97.75,35.07,97.72,12.31,97.3,14.0,97.12,97.12,97.12,1151895.3,1151895.3,1151895.3,2013-06-12,184.0,12.38,,,,,,,1000.0,SUR,,,,,
EQNB,2012-12-03,ВТБ - 6 об,RU000A0JNGU3,7.0,13396292.0,100.38,100.45,100.38,100.38,12.65,100.42,8.13,100.45,13340.0,100.45,100.43,100.45,50792070.0,14653242.0,50792070.0,2016-07-06,213.0,8.05,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-12-03,АИЖК 7об,RU000A0JNPJ7,1.0,84150.0,99.0,99.0,99.0,99.0,10.31,99.0,8.5,99.0,85.0,,99.31,,0.0,284737867.0,0.0,2016-07-15,655.0,8.5,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-12-03,МГор48-об,RU000A0JNYN1,2.0,1845.5,91.6,92.95,91.6,92.28,33.57,92.28,7.99,92.95,2.0,92.06,92.06,92.06,64447393.5,64447393.5,64447393.5,2022-06-11,2478.0,7.87,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-12-03,МГор49-об,RU000A0JNYP6,1.0,109760.0,98.0,98.0,98.0,98.0,32.99,98.0,7.67,98.0,112.0,,97.51,,0.0,3817341.6,0.0,2017-06-14,1396.0,7.67,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2012-12-03,ГАЗПРОМ А9,RU000A0JP203,4.0,59988992.0,99.68,99.96,99.96,99.96,21.79,99.96,7.38,99.68,60013.0,99.86,99.87,99.86,166934573.8,130008573.8,166934573.8,2014-02-12,417.0,7.38,,,,,,,1000.0,SUR,,,,,
EQOB,2012-12-03,РСХБ 3,RU000A0JP2G4,1.0,5156190.0,101.4,101.4,101.4,101.4,27.62,101.4,8.14,101.4,5085.0,,101.38,,0.0,29387036.0,0.0,2017-02-09,414.0,8.14,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-12-03,Мос.обл.7в,RU000A0JP6R2,2.0,1988.0,99.4,99.4,99.4,99.59,10.3,99.4,8.64,99.4,2.0,99.32,99.21,99.32,35232819.8,24526573.9,35232819.8,2014-04-16,478.0,8.64,,,,,,,1000.0,SUR,,,,,
EQOB,2012-12-03,СОЛЛЕРС2,RU000A0JPCB7,2.0,2032.0,101.6,101.6,101.6,101.6,47.26,101.6,9.97,101.6,2.0,101.71,101.93,101.71,4237409.4,1391303.0,4237409.4,2013-07-17,215.0,9.97,,,,,,,1000.0,SUR,,,,,
EQOB,2012-12-03,ДОМ.РФ10об,RU000A0JPJE6,1.0,24750.0,99.0,99.0,99.0,99.0,3.97,99.0,8.66,99.0,25.0,,99.28,,0.0,545053.5,0.0,2018-11-15,1075.0,8.66,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-12-03,КостромОб5,RU000A0JPKB0,1.0,4003.6,100.09,100.09,100.09,100.09,7.3,100.09,7.19,100.09,10.0,100.1,100.1,100.1,9755738.0,4550537.6,9755738.0,2012-12-20,17.0,7.19,,,,,,,400.0,SUR,,,,,
