BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-10,АбрауДюрсо,ABRD,416.0,2888745.0,202.0,200.0,202.5,201.0,201.5,201.0,14330.0,201.5,201.5,201.0,2888745.0,2888745.0,2888745.0,0.0,3
TQBR,2021-05-10,АСКО ао,ACKO,18.0,86518.0,6.1,6.04,6.1,6.04,6.06,6.04,14300.0,,6.06,6.04,0.0,519782.0,0.0,0.0,3
SMAL,2021-05-10,Система ао,AFKS,9.0,1049.99,34.489,33.48,36.23,,33.458,36.23,31.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-10,Система ао,AFKS,14733.0,853058264.4,33.86,33.1,33.86,33.348,33.458,33.114,25496200.0,33.47,33.47,33.348,786789525.4,786789525.4,786789525.4,0.0,3
TQBR,2021-05-10,Аэрофлот,AFLT,28076.0,1100420255.0,65.98,65.82,67.12,67.1,66.7,66.88,16497690.0,66.68,66.68,67.1,1018019722.8,1018019722.8,1018019722.8,0.0,3
TQBR,2021-05-10,AGRO-гдр,AGRO,4310.0,88387314.2,915.0,909.0,920.0,912.8,914.4,912.8,96668.0,914.4,914.4,912.8,88387314.2,88387314.2,88387314.2,0.0,3
TQTF,2021-05-10,ETF AKCH,AKCH,1572.0,3580037.04,97.98,95.0,97.98,95.14,96.04,95.2,37276.0,96.04,96.04,95.14,3580037.04,3580037.04,3580037.04,35931278.04,3
TQTE,2021-05-10,AKEU ETF,AKEU,336.0,54293.76,12.2,12.11,12.2,12.19,12.18,12.19,4457.0,1090.33,1090.33,12.19,4859617.26,4859617.26,4859617.26,220960.4,3
TQTF,2021-05-10,ETF AKMB,AKMB,1498.0,309564.8,1.079,1.0744,1.0803,1.0791,1.0781,1.0791,287129.0,,1.0783,1.0791,0.0,503022.31,0.0,2980099.66,3
TQTF,2021-05-10,ETF AKME,AKME,161.0,522461.0,119.7,118.85,120.2,119.55,119.75,119.55,4363.0,119.75,119.75,119.55,522461.0,522461.0,522461.0,851021.02,3
TQTD,2021-05-10,AKNX ETF,AKNX,218.0,32892.81,20.29,19.7,20.29,19.79,19.92,19.74,1650.0,1476.8,1476.8,19.79,2898910.78,2898910.78,2898910.78,320867.38,3
TQTF,2021-05-10,AKNX ETF,AKNX,52.0,460326.6,1480.2,1465.0,1480.2,1467.2,1476.8,1465.4,313.0,1476.8,1476.8,1467.2,2898910.78,2898910.78,2898910.78,24015350.9,3
TQBR,2021-05-10,Акрон,AKRN,560.0,8163334.0,5978.0,5924.0,5998.0,5946.0,5946.0,5946.0,1373.0,5946.0,5946.0,5946.0,8163334.0,8163334.0,8163334.0,0.0,3
TQTD,2021-05-10,AKSP ETF,AKSP,354.0,58964.73,14.8,14.5,14.8,14.56,14.56,14.56,4049.0,1079.65,1079.65,14.56,4371485.91,4371485.91,4371485.91,529371.13,3
TQBR,2021-05-10,АЛРОСА-Нюр,ALNU,12.0,976600.0,64800.0,64800.0,65200.0,65200.0,65200.0,65200.0,15.0,65200.0,65200.0,65200.0,976600.0,976600.0,976600.0,0.0,3
SMAL,2021-05-10,АЛРОСА ао,ALRS,14.0,4311.37,115.46,115.03,118.41,,116.39,118.41,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-10,АЛРОСА ао,ALRS,34517.0,2693780614.5,113.72,113.37,118.13,117.1,116.39,116.69,23145040.0,116.27,116.27,117.1,2402265195.2,2402265195.2,2402265195.2,0.0,3
TQTD,2021-05-10,AMCC ETF,AMCC,238.0,4858.12,1.256,1.232,1.256,1.242,1.247,1.243,3893.0,,92.7,1.242,0.0,544560.86,0.0,15542.61,3
TQTF,2021-05-10,AMCC ETF,AMCC,46.0,109966.0,92.7,91.4,92.9,92.1,92.5,92.1,1192.0,,92.7,92.1,0.0,544560.86,0.0,1163288.3,3
TQTD,2021-05-10,AMDG ETF,AMDG,146.0,5823.8,1.369,1.36,1.38,1.379,1.37,1.371,4250.0,,101.6,1.379,0.0,500136.0,0.0,7654.59,3
TQTF,2021-05-10,AMDG ETF,AMDG,23.0,57813.6,101.0,100.2,102.0,102.2,101.5,101.3,571.0,,101.6,102.2,0.0,500136.0,0.0,572908.62,3
