BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-05-10,UBANK11/22,AMUNIBB2AER2,1.0,102.5,102.5001,102.5001,102.5001,102.5001,,102.5001,,102.5001,1.0,102.4939,102.4929,102.5001,729394.48,629337.99,729394.48,2022-11-15,,,,,5.25,1.31,,2021-05-10,100.0,USD,,,,,USD,3
TQCB,2021-05-10,МГор48-об,RU000A0JNYN1,25.0,646834.0,99.76,100.29,100.28,100.28,24.66,100.28,5.81,99.76,645.0,100.28,100.28,100.28,646834.0,646834.0,646834.0,2022-06-11,381.0,5.81,,,6.0,29.92,,2021-05-10,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-10,РЖД-19 обл,RU000A0JQ7Z2,9.0,28013.5,103.26,104.5,104.18,104.18,25.59,103.75,6.47,104.19,27.0,,103.13,104.18,0.0,852908.7,0.0,2024-07-08,1023.0,6.62,,,7.85,39.14,,2021-05-10,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-10,Мечел  4об,RU000A0JQ8V9,1.0,127.0,254.0,254.0,254.0,254.0,0.27,254.0,-72.71,254.0,1.0,,,254.0,0.0,0.0,0.0,2021-07-15,66.0,-72.71,,,8.0,1.0,,2021-05-10,50.0,SUR,,,-331.4358,,RUB,3
TQCB,2021-05-10,РЖД-23 обл,RU000A0JQRD9,36.0,75388.7,103.81,106.0,104.31,104.31,23.44,104.71,6.62,103.81,72.0,,103.93,104.31,0.0,515488.6,0.0,2025-01-16,1174.0,6.49,,,7.85,39.14,,2021-05-10,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-10,ДОМ.РФ16об,RU000A0JQXG0,1.0,407.2,101.8,101.8,101.8,101.8,1.27,101.8,3.06,101.8,4.0,,101.5,101.8,0.0,560483.19,0.0,2021-09-15,126.0,3.06,,,8.25,2.08,,2021-05-10,100.0,SUR,,,,,RUB,3
TQCB,2021-05-10,Акрон 05,RU000A0JRHG1,4.0,18997.5,99.95,100.09,100.09,100.09,30.99,99.99,1.78,99.95,19.0,,100.14,100.09,0.0,601815.9,0.0,2021-05-18,8.0,7.06,,,6.5,32.41,,2021-05-10,1000.0,SUR,,,1.5473,,RUB,3
TQCB,2021-05-10,Мечел 17об,RU000A0JRJS2,54.0,20952.21,99.32,101.04,99.94,99.94,3.07,99.77,,101.04,420.0,,100.0,99.94,0.0,502102.3,0.0,2021-05-27,,,,,8.75,3.27,,2021-05-10,50.0,SUR,,,,,RUB,3
TQCB,2021-05-10,Мечел 18об,RU000A0JRJT0,6.0,99329.41,99.1,99.99,99.99,99.99,3.07,99.28,,99.67,2001.0,99.96,99.96,99.99,576806.54,576806.54,576806.54,2021-05-27,,,,,8.75,3.27,,2021-05-10,50.0,SUR,,,,,RUB,3
TQCB,2021-05-10,ННК 04,RU000A0JRJV6,18.0,75854.66,99.3,99.51,99.3,99.3,26.08,99.42,22.06,99.51,109.0,,99.49,99.3,0.0,515372.83,0.0,2021-06-01,22.0,19.61,,,8.5,29.67,,2021-05-10,700.0,SUR,,,19.1358,,RUB,3
TQCB,2021-05-10,Мечел 19об,RU000A0JRJY0,10.0,11562.93,100.0,100.99,100.0,100.0,3.01,100.11,,100.99,231.0,,100.02,100.0,0.0,509803.04,0.0,2021-06-01,,,,,8.75,3.27,,2021-05-10,50.0,SUR,,,7.8229,,RUB,3
TQCB,2021-05-10,ННК 06,RU000A0JRK22,7.0,6945.19,99.03,99.84,99.12,99.12,25.59,99.22,23.53,99.84,10.0,,99.41,99.12,0.0,551846.47,0.0,2021-06-04,25.0,21.72,,,8.5,29.67,,2021-05-10,700.0,SUR,,,20.4311,,RUB,3
TQCB,2021-05-10,СПбТел 02,RU000A0JRKD2,1.0,5003.0,100.06,100.06,100.06,100.06,22.6,100.06,4.78,100.06,5.0,100.06,100.06,100.06,617353.0,504285.2,617353.0,2021-06-11,32.0,4.78,,,5.5,27.42,,2021-05-10,1000.0,SUR,,,4.5364,,RUB,3
TQCB,2021-05-10,ФСК ЕЭС-13,RU000A0JRL96,1.0,20060.0,100.3,100.3,100.3,100.3,32.37,100.3,5.83,100.3,20.0,100.36,100.36,100.3,2387516.1,2268157.6,2387516.1,2021-06-22,43.0,5.83,,,8.5,42.38,,2021-05-10,1000.0,SUR,,,5.5573,,RUB,3
