BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-10-17,Индекс МосБиржи,Индекс МосБиржи,1424.1,1438.16,1457.75,1421.7,46395949460.34,,,2,,RUB,
RTSI,MCFTR,2006-10-17,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1456.9,1456.9,1456.9,1456.9,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-10-17,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1451.94,1451.94,1451.94,1451.94,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-10-17,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1453.92,1453.92,1453.92,1453.92,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-10-17,Индекс МосБиржи 10,Индекс МосБиржи 10,2564.52,2593.59,2634.81,2558.34,25125056358.4099,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-10-17,RCBI,RCBI,101.5,101.51,101.53,101.46,301575311.7,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-10-17,RCBIc,RCBI-c,144.77,,,,301575311.7,,,2,,RUB,
SNDX,MICEXBORR1W,2006-10-17,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.82,,,,6039240371.38,,,2,,RUB,
SNDX,MICEXBORR2W,2006-10-17,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.04,,,,2315972779.26,,,2,,RUB,
SNDX,MICEXBORRON,2006-10-17,MCX BO ON,ММВБ РЕПО обл 1 день,3.65,,,,3267230608.56,,,2,,RUB,
SNDX,MICEXCBICP,2006-10-17,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.5,101.51,101.53,101.46,301575311.7,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-10-17,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.96,101.96,101.96,101.94,1196393243.2,,7.52,2,,RUB,
SNDX,MICEXCBICP5Y,2006-10-17,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.94,102.91,102.96,102.91,943055651.9,,7.34,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-10-17,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.02,104.0,104.02,104.0,1196393243.2,,7.52,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-10-17,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.94,104.89,104.96,104.89,943055651.9,,7.34,2,,RUB,
SNDX,MICEXCBITR,2006-10-17,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,144.77,,,,301575311.7,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-10-17,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,143.18,143.15,143.19,143.15,1196393243.2,,7.52,2,,RUB,
SNDX,MICEXCBITR5Y,2006-10-17,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,144.62,144.55,144.65,144.55,943055651.9,,7.34,2,,RUB,
SNDX,MICEXCGS,2006-10-17,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2749.11,2740.36,2761.35,2737.9,19691599.9,,,2,,RUB,
