BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-09-18,BYNRUB_TOD,BYNRUB_TOD,30.0,29.7,30.0,29.9,3.0,1756500.0,29.7712
CNGD,2017-09-18,CHF_TODTOM,CHFRUBTODTOM,0.012,0.012,0.028,0.028,6.0,6567595.52,
CETS,2017-09-18,CHFRUB_TOD,CHFRUB_TOD,59.84,59.84,59.84,59.84,1.0,59840.0,59.84
CETS,2017-09-18,CHFRUB_TOM,CHFRUB_TOM,60.0125,60.01,60.4,60.4,7.0,2767750.0,60.1685
CETS,2017-09-18,CNYRUB_TOD,CNY000000TOD,8.7996,8.7798,8.804,8.7816,37.0,150405518.6,8.7859
CNGD,2017-09-18,CNYRUB_TOD,CNY000000TOD,8.7825,8.7825,8.7825,8.7825,1.0,860685.0,
CETS,2017-09-18,CNY_TODTOM,CNYRUBTODTOM,0.001206,0.001206,0.001725,0.001725,35.0,4154554825.8,0.001688
CNGD,2017-09-18,CNY_TODTOM,CNYRUBTODTOM,0.003979,-0.002532,0.0041,0.003738,25.0,7088015.8,
CETS,2017-09-18,CNYRUB_TOM,CNYRUB_TOM,8.8027,8.76,8.838,8.838,114.0,236142681.9,8.7867
CETS,2017-09-18,EUR_TODTOM,EUR000TODTOM,0.0148,0.0136,0.015,0.0137,334.0,76833626390.0,0.0145
CNGD,2017-09-18,EUR_TODTOM,EUR000TODTOM,0.0147,-0.0302,0.0374,0.0292,1086.0,17455873928.39,
CETS,2017-09-18,EURUSD_TOD,EURUSD000TOD,1.19445,1.19175,1.1967,1.19445,99.0,1400521812.68,1.1936
CETS,2017-09-18,EURUSD_TOM,EURUSD000TOM,1.19495,1.1916,1.1966,1.1957,267.0,3044570144.45,1.19455
CNGD,2017-09-18,EURUSD_TOM,EURUSD000TOM,1.19245,1.19245,1.19245,1.19245,1.0,343029706.6,
CETS,2017-09-18,EURUSDTDTM,EURUSDTODTOM,5.9e-05,5.4e-05,6.3e-05,5.8e-05,125.0,68655240895.28,5.8e-05
CNGD,2017-09-18,EURUSDTDTM,EURUSDTODTOM,5.2e-05,-0.000164,0.000328,0.000164,21.0,206645651.34,
CETS,2017-09-18,EURRUB_TOD,EUR_RUB__TOD,68.85,68.6,69.07,68.96,2770.0,10805009285.0,68.816
CNGD,2017-09-18,EURRUB_TOD,EUR_RUB__TOD,68.785,68.655,69.4675,69.4675,38.0,324705008.62,
CETS,2017-09-18,EURRUB_TOM,EUR_RUB__TOM,68.91,68.615,69.495,69.495,4187.0,12759108500.0,69.0596
CNGD,2017-09-18,EURRUB_TOM,EUR_RUB__TOM,68.665,67.6825,68.67,67.6825,3.0,206003109.14,
CETS,2017-09-18,GBP_TODTOM,GBPRUBTODTOM,0.0175,0.0015,0.0183,0.0183,7.0,180304360.0,0.0175
CNGD,2017-09-18,GBP_TODTOM,GBPRUBTODTOM,0.0354,-0.0301,0.0425,0.0333,46.0,76988671.79,
CETS,2017-09-18,GBPRUB_TOD,GBPRUB_TOD,78.1325,77.95,78.22,78.205,22.0,41483632.5,78.1236
CETS,2017-09-18,GBPRUB_TOM,GBPRUB_TOM,78.32,77.9125,78.745,78.37,71.0,55813812.5,78.2802
CETS,2017-09-18,GLD_TODTOM,GLDRUBTODTOM,0.64,0.64,0.64,0.64,2.0,710504350.0,0.64
CETS,2017-09-18,GLDRUB_TOM,GLDRUB_TOM,2433.5,2433.0,2437.0,2436.0,4.0,779125.0,2434.77
CNGD,2017-09-18,GLD_TOMSPT,GLDRUB_TOM1D,0.3859,0.3859,0.3859,0.3859,1.0,507100506.3,
CETS,2017-09-18,SLVRUB_TOM,SLVRUB_TOM,32.56,32.43,32.56,32.43,2.0,322305.0,32.56
CETS,2017-09-18,USDRUB_TOD,USD000000TOD,57.65,57.49,57.905,57.89,12659.0,68134721115.0,57.6403
CNGD,2017-09-18,USDRUB_TOD,USD000000TOD,57.7125,57.5,58.1475,58.11,427.0,954103264.62,
CETS,2017-09-18,USD_TODTOM,USD000TODTOM,0.0097,0.0076,0.0101,0.0076,1314.0,637463221990.0,0.0094
CNGD,2017-09-18,USD_TODTOM,USD000TODTOM,0.0099,-0.0252,0.0312,0.0245,6253.0,125273326284.85,
CETS,2017-09-18,USDRUB_TOM,USD000UTSTOM,57.6575,57.5025,58.16,58.11,25247.0,148092779605.0,57.7815
CNGD,2017-09-18,USDRUB_TOM,USD000UTSTOM,57.65,57.5,58.07,58.017,27.0,3341902122.52,
FIXS,2017-09-18,USDRUBFIX0,USDRUB_FIX0,57.6189,57.6189,57.6189,57.6189,1.0,57618900.0,57.6189
CETS,2017-09-18,USD_TOM1Y,USDRUB_TOM1Y,3.3822,3.3822,3.3822,3.3822,1.0,60968500.0,3.3822
CETS,2017-09-18,USD_TOM2W,USDRUB_TOM2W,0.1375,0.1373,0.1375,0.1373,6.0,750408400.0,0.1374
CNGD,2017-09-18,USD_TOM2W,USDRUB_TOM2W,0.1406,0.1406,0.1406,0.1406,1.0,9236304.0,
CETS,2017-09-18,USD_TOM3M,USDRUB_TOM3M,0.88,0.88,0.88,0.88,1.0,11693260.0,0.88
CETS,2017-09-18,USD_TOM9M,USDRUB_TOM9M,2.5654,2.5654,2.5654,2.5654,1.0,60151700.0,2.5654
