BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2015-02-20,BYRRUB_TOD,BYRRUB_TOD,42.5,40.0,42.5,40.0,2.0,109250.0,40.463
CETS,2015-02-20,BYRRUB_TOM,BYRRUB_TOM,42.5,42.5,42.5,42.5,1.0,4250.0,42.5
CETS,2015-02-20,CNYRUB_TOM,CNYRUB_TOM,9.833,9.7951,9.9206,9.82,1191.0,1014248299.8,9.8527
CETS,2015-02-20,EUR_TODTOM,EUR000TODTOM,0.1058,0.1026,0.1187,0.1184,546.0,120852950640.0,0.1176
CNGD,2015-02-20,EUR_TODTOM,EUR000TODTOM,0.1175,-0.1559,0.1793,-0.0624,264.0,21231961346.81,
CETS,2015-02-20,EUR_TOM1M,EURRUB_TOM1M,0.8087,0.8087,0.8122,0.8122,2.0,719630500.0,0.8105
CETS,2015-02-20,EUR_TOM1W,EURRUB_TOM1W,0.21,0.21,0.21,0.21,2.0,214087800.0,0.21
CETS,2015-02-20,EURUSD_TOD,EURUSD000TOD,1.1375,1.1311,1.1375,1.1325,26.0,215066436.99,1.1342
CETS,2015-02-20,EURUSD_TOM,EURUSD000TOM,1.135,1.1289,1.14,1.139,92.0,979294345.09,1.13265
CETS,2015-02-20,EURUSDTDTM,EURUSDTODTOM,2.2e-05,2.2e-05,7.5e-05,7.5e-05,54.0,14333100253.06,3.8e-05
CETS,2015-02-20,EURRUB_TOD,EUR_RUB__TOD,70.0,69.571,70.451,70.34,2699.0,13439279951.0,70.009
CNGD,2015-02-20,EURRUB_TOD,EUR_RUB__TOD,70.255,70.04,70.255,70.04,2.0,7144510.0,
CETS,2015-02-20,EURRUB_TOM,EUR_RUB__TOM,70.099,69.711,70.9,70.51,3369.0,15362240388.0,70.1722
CNGD,2015-02-20,EURRUB_TOM,EUR_RUB__TOM,70.255,69.89,70.55,69.89,4.0,249951010.0,
CETS,2015-02-20,GBP_TODTOM,GBPRUBTODTOM,0.152,0.152,0.152,0.152,1.0,9606970.0,0.152
CNGD,2015-02-20,GBP_TODTOM,GBPRUBTODTOM,-0.0526,-0.0526,0.2102,0.2102,2.0,188244.01,
CETS,2015-02-20,GBPRUB_TOD,GBPRUB_TOD,99.5,99.5,99.5,99.5,1.0,99500.0,99.5
CETS,2015-02-20,GBPRUB_TOM,GBPRUB_TOM,95.52,94.8,95.74,95.72,11.0,4947480.0,95.1438
CETS,2015-02-20,GLDRUB_TOM,GLDRUB_TOM,2397.4,2397.4,2405.0,2405.0,2.0,48024.0,2401.2
CETS,2015-02-20,HKDRUB_TOM,HKDRUB_TOM,7.998,7.998,7.998,7.998,1.0,3999000.0,7.998
CETS,2015-02-20,SLVRUB_TOM,SLVRUB_TOM,32.61,32.61,32.7,32.65,3.0,306551.0,32.61
CETS,2015-02-20,UAHRUB_TOD,UAH000000TOM,22.843,22.843,22.843,22.843,2.0,2969590.0,22.843
CETS,2015-02-20,USDRUB_TOD,USD000000TOD,61.75,61.362,62.2,62.016,13867.0,79849545778.0,61.7575
CNGD,2015-02-20,USDRUB_TOD,USD000000TOD,62.492,61.5,62.492,62.1,20.0,2321978250.0,
CETS,2015-02-20,USD_TODTOM,USD000TODTOM,0.0955,0.0955,0.1055,0.1031,1383.0,435244194160.0,0.1024
CNGD,2015-02-20,USD_TODTOM,USD000TODTOM,0.1014,-0.1367,0.1573,-0.0547,1655.0,60544057689.27,
CETS,2015-02-20,USDRUB_TOM,USD000UTSTOM,61.749,61.45,62.307,62.05,27506.0,231636060411.0,61.9119
CNGD,2015-02-20,USDRUB_TOM,USD000UTSTOM,61.9,61.449,62.3,61.7,25.0,16905838600.0,
CNGD,2015-02-20,USD_TOMSPT,USDRUB_TOM1D,0.026,0.0258,0.026,0.0258,5.0,20136343000.0,
CETS,2015-02-20,USD_TOM1M,USDRUB_TOM1M,0.675,0.675,0.675,0.675,1.0,6308430.0,0.675
CETS,2015-02-20,USD_TOM1W,USDRUB_TOM1W,0.177,0.177,0.177,0.177,2.0,344224650.0,0.177
CNGD,2015-02-20,USD_TOM2M,USDRUB_TOM2M,1.37,1.37,1.37,1.37,1.0,947700000.0,
CETS,2015-02-20,USD_TOM2W,USDRUB_TOM2W,0.35,0.35,0.35,0.35,1.0,6275930000.0,0.35
CNGD,2015-02-20,USD_TOM2W,USDRUB_TOM2W,0.251,0.251,0.251,0.251,1.0,14286548.4,
CETS,2015-02-20,USD_TOM3M,USDRUB_TOM3M,2.09,2.09,2.13,2.13,3.0,709532300.0,2.0936
CNGD,2015-02-20,USD_TOM3M,USDRUB_TOM3M,2.05,2.05,2.12,2.12,7.0,8034232500.0,
CETS,2015-02-20,USD_TOM6M,USDRUB_TOM6M,4.01,4.01,4.03,4.03,2.0,265717200.0,4.02
CNGD,2015-02-20,USD_TOM6M,USDRUB_TOM6M,4.0,4.0,4.0,4.0,1.0,1992279000.0,
