BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-06-04,АбрауДюрсо,ABRD,404.0,2024990.0,200.0,198.5,201.0,200.0,199.5,200.5,10140.0,199.5,199.5,200.0,2024990.0,2024990.0,2024990.0,0.0,3
SMAL,2021-06-04,АСКО ао,ACKO,1.0,6.16,6.16,6.16,6.16,,5.98,6.16,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-06-04,АСКО ао,ACKO,22.0,92600.0,6.0,5.94,6.0,5.94,5.98,5.94,15500.0,,6.04,5.94,0.0,591878.0,0.0,0.0,3
SMAL,2021-06-04,Система ао,AFKS,12.0,2446.1,32.402,30.911,33.239,,31.945,33.239,75.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-06-04,Система ао,AFKS,15471.0,839591093.4,32.3,31.55,32.399,31.865,31.945,31.91,26282600.0,31.947,31.947,31.865,768931925.6,768931925.6,768931925.6,0.0,3
SMAL,2021-06-04,Аэрофлот,AFLT,8.0,1722.7,68.12,68.02,73.12,,71.3,71.84,24.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-06-04,Аэрофлот,AFLT,20731.0,663364203.4,71.5,70.82,71.58,71.2,71.3,71.44,9304980.0,71.28,71.28,71.2,591495143.2,591495143.2,591495143.2,0.0,3
TQBR,2021-06-04,AGRO-гдр,AGRO,3532.0,78202947.0,945.0,940.2,948.0,945.8,944.2,945.8,82820.0,944.2,944.2,945.8,78202947.0,78202947.0,78202947.0,0.0,3
TQTF,2021-06-04,ETF AKCH,AKCH,929.0,25549884.6,98.8,98.28,99.36,98.64,98.92,98.64,258006.0,99.02,99.02,98.64,25549884.6,25549884.6,25549884.6,28858066.84,3
TQTE,2021-06-04,AKEU ETF,AKEU,561.0,1007687.21,12.37,12.37,12.44,12.43,12.43,12.44,81096.0,1109.19,1109.19,12.43,89950594.22,89950594.22,89950594.22,244859.57,3
TQTF,2021-06-04,ETF AKMB,AKMB,2584.0,1550373.47,1.0906,1.0842,1.0915,1.0908,1.0874,1.0913,1425765.0,1.0872,1.0872,1.0908,1472143.19,1472143.19,1472143.19,1836664.47,3
TQTF,2021-06-04,ETF AKME,AKME,201.0,573144.15,124.7,123.7,125.5,124.9,124.45,124.9,4614.0,124.2,124.2,124.9,573144.15,573144.15,573144.15,880097.83,3
TQTD,2021-06-04,AKNX ETF,AKNX,214.0,92099.07,19.88,19.8,20.21,20.18,19.96,20.21,4614.0,1462.4,1462.4,20.18,7189180.66,7189180.66,7189180.66,227105.01,3
