BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQNE,2013-09-18,АбрауДюрсо,ABRD,9.0,1520188.0,78.0,78.0,81.96,81.3,80.43,81.3,18900.0,80.72,80.45,80.72,1695095.0,1528488.0,1695095.0,
SMAL,2013-09-18,Система ао,AFKS,1.0,3267.0,33.0,33.0,33.0,,33.0,33.0,99.0,,,,0.0,0.0,0.0,
TQNL,2013-09-18,Система ао,AFKS,1767.0,48756353.0,31.761,31.415,32.144,31.75,31.978,31.42,1524700.0,31.978,31.978,31.978,48756353.0,48756353.0,48756353.0,
SMAL,2013-09-18,Аэрофлот,AFLT,10.0,15100.49,52.43,52.43,54.5,,53.93,54.5,280.0,,,,0.0,0.0,0.0,
TQBS,2013-09-18,Аэрофлот,AFLT,1762.0,107203219.0,54.26,53.5,54.79,53.51,54.05,53.52,1983400.0,54.05,54.05,54.05,107192367.0,107192367.0,107192367.0,
TQNE,2013-09-18,ПАВА ао,AKHA,32.0,77931.8,3.721,3.71,4.0,3.863,3.936,3.75,19800.0,,3.933,,0.0,501041.3,0.0,
TQNL,2013-09-18,Акрон,AKRN,374.0,6278686.9,1046.8,1024.1,1046.8,1025.1,1031.5,1033.0,6087.0,1031.5,1031.5,1031.5,6278686.9,6278686.9,6278686.9,
TQNE,2013-09-18,АЛРОСА-Нюр,ALNU,1.0,64990.0,64990.0,64990.0,64990.0,64990.0,64990.0,64990.0,1.0,64533.0,64533.0,64533.0,967990.0,967990.0,967990.0,
SMAL,2013-09-18,АЛРОСА ао,ALRS,1.0,174.5,34.9,34.9,34.9,,34.9,34.9,5.0,,,,0.0,0.0,0.0,
TQBR,2013-09-18,АЛРОСА ао,ALRS,840.0,84496218.1,33.9,33.887,35.4,35.09,35.004,35.1,2413900.0,35.004,35.004,35.004,84496218.1,84496218.1,84496218.1,
TQNE,2013-09-18,АшинскийМЗ,AMEZ,30.0,1085369.6,3.859,3.755,3.89,3.795,3.769,3.795,288000.0,3.769,3.769,3.769,1085369.6,1085369.6,1085369.6,
TQNL,2013-09-18,Аптеки36и6,APTK,234.0,531590.6,24.19,23.96,24.29,24.02,24.06,24.07,22090.0,24.06,24.06,24.06,531590.6,531590.6,531590.6,
SMAL,2013-09-18,Армада,ARMD,1.0,1078.0,154.0,154.0,154.0,,154.0,154.0,7.0,,,,0.0,0.0,0.0,
TQNL,2013-09-18,Армада,ARMD,130.0,20703170.7,153.5,150.01,157.95,157.0,152.39,157.0,135860.0,152.39,152.39,152.39,20703170.7,20703170.7,20703170.7,
TQNE,2013-09-18,Арсагера,ARSA,10.0,21879.9,0.62,0.6101,0.6301,0.6301,0.6251,0.6301,35000.0,,0.6227,,0.0,504363.5,0.0,
TQNL,2013-09-18,АВТОВАЗ ао,AVAZ,183.0,1919269.3,10.605,10.385,10.636,10.401,10.471,10.45,183300.0,10.47,10.47,10.47,1913966.8,1913966.8,1913966.8,
TQNL,2013-09-18,АВТОВАЗ ап,AVAZP,730.0,9104858.3,3.156,3.156,3.417,3.365,3.346,3.364,2721100.0,3.347,3.347,3.347,9041738.3,9041738.3,9041738.3,
TQNE,2013-09-18,Башнефт ао,BANE,472.0,26242020.0,1910.0,1895.0,1912.5,1901.6,1904.8,1910.0,13777.0,1904.8,1904.8,1904.8,26242020.0,26242020.0,26242020.0,
TQNE,2013-09-18,Башнефт ап,BANEP,601.0,25229201.5,1232.5,1207.5,1235.0,1217.0,1226.9,1220.0,20563.0,1226.9,1226.9,1226.9,25229201.5,25229201.5,25229201.5,
TQNE,2013-09-18,БашИнСв ап,BISVP,3.0,20403.0,5.101,5.1,5.101,5.101,5.101,5.1,4000.0,,5.367,,0.0,504453.0,0.0,
SMAL,2013-09-18,Белон ао,BLNG,1.0,3.5,3.5,3.5,3.5,,3.5,3.5,1.0,,,,0.0,0.0,0.0,
TQNE,2013-09-18,Белон ао,BLNG,64.0,862234.7,3.93,3.8,3.93,3.818,3.839,3.849,224600.0,3.839,3.839,3.839,862234.7,862234.7,862234.7,
TQNL,2013-09-18,БСП ао,BSPB,104.0,1771654.6,40.0,39.6,40.95,40.4,40.11,40.4,44170.0,40.11,40.11,40.11,1771654.6,1771654.6,1771654.6,
TQNE,2013-09-18,ЧТПЗ ао,CHEP,4.0,14018.0,23.39,22.91,24.39,24.39,23.36,24.39,600.0,,23.53,,0.0,501185.0,0.0,
TQNE,2013-09-18,РН-ЗапСиб,CHGZ,15.0,298101.0,19.0,19.0,20.1,20.051,19.873,20.001,15000.0,,19.713,,0.0,630822.0,0.0,
SMAL,2013-09-18,СевСт-ао,CHMF,5.0,5079.5,298.1,296.2,300.0,,298.8,296.2,17.0,,,,0.0,0.0,0.0,
TQNL,2013-09-18,СевСт-ао,CHMF,5192.0,348502492.0,298.5,295.6,301.9,295.7,298.7,295.7,1166800.0,298.7,298.7,298.7,348273682.23,348273682.23,348273682.23,
TQNE,2013-09-18,ЧМК ао,CHMK,9.0,72443.0,1303.0,1303.0,1329.0,1329.0,1317.0,1306.0,55.0,,1356.0,,0.0,542574.0,0.0,
TQNL,2013-09-18,ЧЦЗ ао,CHZN,12.0,43491.6,106.03,106.0,106.77,106.42,106.08,106.0,410.0,,106.01,,0.0,500385.0,0.0,
TQNE,2013-09-18,ЧелябЭС ап,CLSBP,21.0,92843.1,0.0931,0.08709,0.09798,0.091,0.09102,0.091,1020000.0,,0.09215,,0.0,500398.3,0.0,
TQNE,2013-09-18,Телеграф,CNTL,6.0,8570.0,14.697,14.071,14.697,14.071,14.283,14.071,600.0,,14.449,,0.0,501375.5,0.0,
TQNE,2013-09-18,Телеграф-п,CNTLP,3.0,2828.7,7.01,7.01,7.257,7.257,7.072,7.257,400.0,,7.065,,0.0,536930.8,0.0,
TQNE,2013-09-18,iэнергомаш,DALM,1.0,2156.4,1078.2,1078.2,1078.2,1078.2,1078.2,1078.2,2.0,,1076.9,,0.0,500769.7,0.0,
TQNE,2013-09-18,ДагСб ао,DASB,164.0,287452.2,0.02657,0.0242,0.02657,0.02445,0.02497,0.0247,11510000.0,,0.02523,,0.0,508330.5,0.0,
