BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-22,АбрауДюрсо,ABRD,148.0,579035.0,194.0,193.5,196.5,194.0,194.5,193.5,2980.0,194.5,194.5,194.0,579035.0,579035.0,579035.0,0.0,3
TQPI,2020-10-22,АСКО ао,ACKO,71.0,304614.0,4.78,4.6,4.78,4.7,4.64,4.7,65600.0,,4.72,4.7,0.0,534600.0,0.0,0.0,3
SMAL,2020-10-22,Система ао,AFKS,7.0,1679.11,24.453,24.453,27.358,,25.646,25.942,68.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-22,Система ао,AFKS,15369.0,734204931.8,25.45,25.28,25.89,25.526,25.646,25.5,28647300.0,25.633,25.633,25.526,706265163.1,706265163.1,706265163.1,0.0,3
SMAL,2020-10-22,Аэрофлот,AFLT,39.0,10920.52,58.84,58.52,62.98,,59.04,62.98,184.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-22,Аэрофлот,AFLT,40777.0,1421725928.0,58.4,58.26,59.62,59.24,59.04,59.6,24077390.0,59.0,59.0,59.24,1295505946.8,1295505946.8,1295505946.8,0.0,3
TQBR,2020-10-22,AGRO-гдр,AGRO,1598.0,18660914.2,750.8,745.0,757.0,751.4,749.6,751.4,24896.0,749.6,749.6,751.4,18660914.2,18660914.2,18660914.2,0.0,3
TQTE,2020-10-22,AKEU ETF,AKEU,194.0,228512.48,9.79,9.67,9.8,9.77,9.73,9.77,23479.0,889.03,889.03,9.77,20873426.73,20873426.73,20873426.73,87707.9,3
TQTF,2020-10-22,ETF AKMB,AKMB,2678.0,541445.83,1.0441,1.0433,1.0448,1.0441,1.0432,1.0444,518462.0,1.0443,1.0443,1.0441,541445.83,541445.83,541445.83,2061558.45,3
TQTD,2020-10-22,AKNX ETF,AKNX,710.0,191238.08,16.98,16.8,17.12,16.9,16.99,16.9,11253.0,1309.12,1309.12,16.9,14731490.15,14731490.15,14731490.15,348983.5,3
