BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2016-11-07,CHF_TODTOM,CHFRUBTODTOM,0.0323,0.0323,0.0323,0.0323,1.0,62030.86,
CETS,2016-11-07,CHFRUB_TOM,CHFRUB_TOM,65.32,65.3,65.46,65.3,7.0,6994230.0,65.3666
CETS,2016-11-07,CNYRUB_TOD,CNY000000TOD,9.4193,9.41,9.4275,9.42,24.0,47867714.3,9.4191
CETS,2016-11-07,CNY_TODTOM,CNYRUBTODTOM,0.00155,0.00155,0.002025,0.00175,33.0,2780948028.2,0.00177
CNGD,2016-11-07,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.003089,0.004634,0.0045,46.0,13721099.85,
CETS,2016-11-07,CNYRUB_TOM,CNYRUB_TOM,9.441,9.3586,9.441,9.3634,145.0,407301863.7,9.4163
CETS,2016-11-07,CNY_TOMSPT,CNYRUB_TOM1D,0.0017,0.0017,0.0017,0.0017,1.0,281946000.0,0.0017
CETS,2016-11-07,EUR_TODTOM,EUR000TODTOM,0.0183,0.0172,0.0185,0.018,472.0,100719805010.0,0.0179
CNGD,2016-11-07,EUR_TODTOM,EUR000TODTOM,0.03,-0.027,0.0383,0.0338,976.0,6764137437.25,
CNGD,2016-11-07,EUR_TOM1W,EURRUB_TOM1W,0.1339,0.1339,0.1339,0.1339,1.0,10244977.05,
CETS,2016-11-07,EURUSD_TOD,EURUSD000TOD,1.10655,1.105,1.1072,1.10645,40.0,242212318.99,1.10585
CNGD,2016-11-07,EURUSD_TOD,EURUSD000TOD,1.1065,1.1065,1.1065,1.1065,1.0,1054012619.25,
CETS,2016-11-07,EURUSD_TOM,EURUSD000TOM,1.1069,1.103,1.1073,1.1046,134.0,1186155437.12,1.1056
CNGD,2016-11-07,EURUSD_TOM,EURUSD000TOM,1.1064,1.1064,1.107,1.107,2.0,245990256.48,
CETS,2016-11-07,EURUSDTDTM,EURUSDTODTOM,3.1e-05,2.2e-05,4e-05,3e-05,81.0,24586967267.35,3.3e-05
CNGD,2016-11-07,EURUSDTDTM,EURUSDTODTOM,3.6e-05,-0.0001,0.0001,3.5e-05,5.0,61082598.45,
CETS,2016-11-07,EURRUB_TOD,EUR_RUB__TOD,70.2225,70.2225,70.95,70.6725,2498.0,9260528385.0,70.6549
CNGD,2016-11-07,EURRUB_TOD,EUR_RUB__TOD,70.6525,70.47,70.7475,70.47,10.0,59073166.12,
CETS,2016-11-07,EURRUB_TOM,EUR_RUB__TOM,70.86,70.155,70.98,70.3,4139.0,13617975677.5,70.5682
CNGD,2016-11-07,EURRUB_TOM,EUR_RUB__TOM,70.66,70.41,70.82,70.7305,7.0,1242688890.0,
CNGD,2016-11-07,GBP_TODTOM,GBPRUBTODTOM,0.0391,-0.0303,0.043,0.0337,48.0,99178501.28,
CETS,2016-11-07,GBPRUB_TOD,GBPRUB_TOD,79.42,79.1,79.5,79.36,22.0,129912160.0,79.2631
CETS,2016-11-07,GBPRUB_TOM,GBPRUB_TOM,79.4,78.8,79.45,78.97,72.0,159698260.0,79.2154
CETS,2016-11-07,GLDRUB_TOM,GLDRUB_TOM,2638.0,2633.0,2638.0,2633.0,2.0,289680.0,2633.45
CETS,2016-11-07,SLVRUB_TOM,SLVRUB_TOM,37.4,37.4,37.4,37.4,1.0,26180.0,37.4
CETS,2016-11-07,USDRUB_TOD,USD000000TOD,63.945,63.6525,64.085,63.655,12543.0,80718616847.5,63.8583
CNGD,2016-11-07,USDRUB_TOD,USD000000TOD,63.8875,63.6975,63.9625,63.845,56.0,1638806280.6,
CETS,2016-11-07,USD_TODTOM,USD000TODTOM,0.0148,0.012,0.0149,0.0147,1632.0,493738711260.0,0.0138
CNGD,2016-11-07,USD_TODTOM,USD000TODTOM,0.027,-0.0279,0.0345,0.0137,5654.0,135006075176.81,
CETS,2016-11-07,USDRUB_TOM,USD000UTSTOM,64.0625,63.555,64.16,63.6325,31749.0,196096512825.0,63.8261
CNGD,2016-11-07,USDRUB_TOM,USD000UTSTOM,63.9227,63.72,64.1,63.77,9.0,707728747.86,
CETS,2016-11-07,USDRUB_SPT,USDRUB_SPT,63.71,63.71,63.71,63.71,1.0,5415350.0,63.71
CNGD,2016-11-07,USD_TOMSPT,USDRUB_TOM1D,0.013,0.013,0.013,0.013,1.0,191040900.0,
CETS,2016-11-07,USD_TOM1W,USDRUB_TOM1W,0.1032,0.1032,0.1032,0.1032,2.0,440016450.0,0.1032
CETS,2016-11-07,USD_TOM2W,USDRUB_TOM2W,0.21,0.21,0.21,0.21,3.0,958159500.0,0.21
CNGD,2016-11-07,USD_TOM2W,USDRUB_TOM2W,0.218,0.218,0.218,0.218,1.0,6388530.0,
CETS,2016-11-07,USD_TOM3M,USDRUB_TOM3M,1.404,1.404,1.404,1.404,1.0,650713000.0,1.404
CNGD,2016-11-07,USD_TOM3M,USDRUB_TOM3M,1.405,1.405,1.405,1.405,1.0,1626807500.0,
