BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-08-07,BYNRUB_TOD,BYNRUB_TOD,31.0,31.0,31.0,31.0,1.0,465000.0,31.0
CNGD,2017-08-07,CHF_TODTOM,CHFRUBTODTOM,0.013,0.013,0.0289,0.0289,6.0,6830564.71,
CETS,2017-08-07,CHFRUB_TOM,CHFRUB_TOM,61.6325,61.59,61.875,61.7875,10.0,23063560.0,61.6673
CETS,2017-08-07,CNYRUB_TOD,CNY000000TOD,8.91,8.91,8.93,8.925,30.0,95799913.8,8.9241
CNGD,2017-08-07,CNYRUB_TOD,CNY000000TOD,8.93,8.93,8.93,8.93,1.0,3893480.0,
CETS,2017-08-07,CNY_TODTOM,CNYRUBTODTOM,0.00175,0.0016,0.0018,0.0016,34.0,1711674837.8,0.001685
CNGD,2017-08-07,CNY_TODTOM,CNYRUBTODTOM,-0.002692,-0.002692,0.0042,0.003793,22.0,5207027.3,
CETS,2017-08-07,CNYRUB_TOM,CNYRUB_TOM,8.922,8.9,8.964,8.9206,152.0,580592766.0,8.9476
CETS,2017-08-07,EUR_TODTOM,EUR000TODTOM,0.0171,0.0157,0.0175,0.0158,526.0,195019339270.0,0.017
CNGD,2017-08-07,EUR_TODTOM,EUR000TODTOM,0.0175,-0.0309,0.0382,0.0172,1103.0,6743396018.83,
CETS,2017-08-07,EURUSD_TOD,EURUSD000TOD,1.1785,1.1779,1.1812,1.17985,77.0,1023001512.16,1.1797
CETS,2017-08-07,EURUSD_TOM,EURUSD000TOM,1.1786,1.1779,1.18135,1.17945,449.0,3327439378.48,1.1793
CNGD,2017-08-07,EURUSD_TOM,EURUSD000TOM,1.1806,1.1799,1.1806,1.1799,2.0,391559533.05,
CETS,2017-08-07,EURUSDTDTM,EURUSDTODTOM,5.3e-05,4.8e-05,5.5e-05,4.8e-05,123.0,43437223757.77,5.3e-05
CNGD,2017-08-07,EURUSDTDTM,EURUSDTODTOM,0.0,-0.000161,0.000322,5.5e-05,19.0,25296358.41,
CETS,2017-08-07,EURRUB_TOD,EUR_RUB__TOD,70.825,70.655,71.195,70.96,3372.0,13821909717.5,70.922
CNGD,2017-08-07,EURRUB_TOD,EUR_RUB__TOD,70.76,70.67,71.0525,70.7025,49.0,168793803.48,
CETS,2017-08-07,EURRUB_TOM,EUR_RUB__TOM,70.74,70.59,71.2025,70.815,4401.0,18880207852.5,70.8469
CNGD,2017-08-07,EURRUB_TOM,EUR_RUB__TOM,70.8171,70.705,71.02,70.96,6.0,460469212.4,
CETS,2017-08-07,GBP_TODTOM,GBPRUBTODTOM,0.0185,0.0176,0.0185,0.018,6.0,125544610.0,0.0182
CNGD,2017-08-07,GBP_TODTOM,GBPRUBTODTOM,0.0365,-0.0301,0.0426,0.0333,44.0,29274653.25,
CETS,2017-08-07,GBPRUB_TOD,GBPRUB_TOD,78.2875,78.2875,78.6325,78.4675,30.0,34141800.0,78.4869
CETS,2017-08-07,GBPRUB_TOM,GBPRUB_TOM,78.3425,78.0225,78.6825,78.16,38.0,27431245.0,78.375
CETS,2017-08-07,GLDRUB_TOM,GLDRUB_TOM,2430.0,2420.5,2430.0,2420.5,2.0,97010.0,2425.25
CNGD,2017-08-07,GLD_TOMSPT,GLDRUB_TOM1D,0.3863,0.3863,0.3863,0.3863,1.0,234921440.84,
CETS,2017-08-07,USDRUB_TOD,USD000000TOD,60.06,59.86,60.32,59.9325,14240.0,65607389487.5,60.0944
CNGD,2017-08-07,USDRUB_TOD,USD000000TOD,60.0125,59.8925,60.36,60.04,454.0,646477309.58,
CETS,2017-08-07,USD_TODTOM,USD000TODTOM,0.0111,0.009,0.0121,0.009,944.0,495306662780.0,0.0116
CNGD,2017-08-07,USD_TODTOM,USD000TODTOM,0.0117,-0.0263,0.0325,0.0118,5709.0,234784850149.03,
CETS,2017-08-07,USDRUB_TOM,USD000UTSTOM,60.0525,59.865,60.335,60.0325,27336.0,170143373247.5,60.0906
CNGD,2017-08-07,USDRUB_TOM,USD000UTSTOM,59.98,59.95,60.36,60.05,23.0,795898308.0,
CETS,2017-08-07,USDRUB_SPT,USDRUB_SPT,60.1375,60.1375,60.1375,60.1375,1.0,55025812.5,60.1375
CETS,2017-08-07,USD_TOM1W,USDRUB_TOM1W,0.0875,0.086,0.0875,0.086,3.0,1200705000.0,0.0868
CNGD,2017-08-07,USD_TOM1W,USDRUB_TOM1W,0.083,0.083,0.083,0.083,1.0,7804095.0,
CNGD,2017-08-07,USD_TOM2W,USDRUB_TOM2W,0.1784,0.1784,0.1784,0.1784,1.0,9019035.0,
