BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-11,АбрауДюрсо,ABRD,220.0,650325.0,194.0,194.0,197.0,196.0,196.0,196.0,3320.0,196.0,196.0,196.0,650325.0,650325.0,650325.0,0.0,3
TQPI,2020-11-11,АСКО ао,ACKO,39.0,131204.0,4.76,4.6,4.76,4.62,4.66,4.62,28200.0,,4.62,4.62,0.0,505968.0,0.0,0.0,3
SMAL,2020-11-11,Система ао,AFKS,22.0,10553.75,28.105,26.315,31.075,,29.142,26.869,364.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-11,Система ао,AFKS,33118.0,2386711243.5,28.34,28.208,29.559,29.3,29.142,29.498,81899800.0,29.128,29.128,29.3,2221466471.8,2221466471.8,2221466471.8,0.0,3
SMAL,2020-11-11,Аэрофлот,AFLT,5.0,1379.74,64.52,64.52,68.78,,66.74,68.78,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-11,Аэрофлот,AFLT,66508.0,3522605542.6,65.36,65.34,67.78,67.3,66.74,66.94,52785630.0,66.72,66.72,67.3,3278901053.0,3278901053.0,3278901053.0,0.0,3
TQBR,2020-11-11,AGRO-гдр,AGRO,4662.0,68518039.0,764.4,762.2,794.0,779.4,779.4,779.4,87913.0,779.4,779.4,779.4,68518039.0,68518039.0,68518039.0,0.0,3
TQTE,2020-11-11,AKEU ETF,AKEU,336.0,403926.71,10.4,10.4,10.55,10.49,10.5,10.49,38477.0,948.54,948.54,10.49,36497080.43,36497080.43,36497080.43,101850.66,3
TQTF,2020-11-11,ETF AKMB,AKMB,986.0,7897113.77,1.0465,1.0425,1.0494,1.0486,1.044,1.0486,7565460.0,1.0437,1.0437,1.0486,7733201.42,7733201.42,7733201.42,3215471.48,3
TQTD,2020-11-11,AKNX ETF,AKNX,490.0,343816.83,17.05,16.85,17.25,17.24,17.16,17.23,20041.0,1310.66,1310.66,17.24,26266849.33,26266849.33,26266849.33,330500.38,3
