BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2012-11-08,МГор39-об,RU000A0DASA0,2.0,14265085.0,99.2,99.25,99.25,99.25,21.1,99.2,7.61,99.2,14380.0,,99.61,,0.0,104788200.0,0.0,2014-07-21,584.0,7.64,,,,,,,1000.0,SUR,,,,,
EQOB,2012-11-08,МГор44-об,RU000A0E6TK0,2.0,13790000.0,98.5,98.5,98.5,98.5,26.28,98.5,7.78,98.5,14000.0,98.78,98.74,98.78,84751285.4,56084079.5,84751285.4,2015-06-24,869.0,7.78,,,,,,,1000.0,SUR,,,,,
EQOB,2012-11-08,КОМИ 8в об,RU000A0GKKB7,1.0,10051950.0,95.0,95.0,95.0,95.0,12.66,95.0,8.53,95.0,10581.0,,94.64,,0.0,157365387.1,0.0,2015-12-03,821.0,8.53,,,,,,,1000.0,SUR,,,,,
EQOB,2012-11-08,Саха(Якут),RU000A0GRAN8,1.0,6387.2,99.8,99.8,99.8,99.8,1.22,99.8,8.69,99.8,32.0,,100.21,,0.0,8707204.0,0.0,2013-04-11,152.0,8.69,,,,,,,200.0,SUR,,,,,
EQOB,2012-11-08,Мечел  2об,RU000A0GUBF6,9.0,4711015.9,96.45,96.5,96.5,96.5,30.01,96.5,14.2,96.45,4882.0,96.48,96.49,96.48,5284233.2,4798385.0,5284233.2,2013-06-12,209.0,14.2,,,,,,,1000.0,SUR,,,,,
EQNB,2012-11-08,ВТБ - 6 об,RU000A0JNGU3,3.0,20543160.9,100.46,100.55,100.55,100.55,6.79,100.48,7.92,100.46,20445.0,100.44,100.43,100.44,32921094.1,27895094.1,32921094.1,2016-07-06,238.0,8.03,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-11-08,МГор48-об,RU000A0JNYN1,1.0,683250.0,91.1,91.1,91.1,91.1,28.77,91.1,8.07,91.1,750.0,90.86,90.86,90.86,6049439.9,6049439.9,6049439.9,2022-06-11,2496.0,8.07,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-11-08,МГор49-об,RU000A0JNYP6,3.0,3583092.0,97.39,97.5,97.5,97.5,28.2,97.5,7.8,97.39,3675.0,97.49,97.49,97.49,322924960.5,313160339.5,322924960.5,2017-06-14,1421.0,7.8,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-11-08,Лукойл4обл,RU000A0JNYY8,1.0,10003.0,100.03,100.03,100.03,100.03,31.22,100.03,7.5,100.03,10.0,100.03,100.05,100.03,3678172.8,1247614.8,3678172.8,2013-12-05,373.0,7.5,,,,,,,1000.0,SUR,,,,,
EQNB,2012-11-08,ГАЗПРОМ А9,RU000A0JP203,2.0,83957600.0,99.47,99.6,99.6,99.6,16.84,99.59,7.7,99.47,84300.0,99.52,99.52,99.52,146706312.0,146706312.0,146706312.0,2014-02-12,442.0,7.71,,,,,,,1000.0,SUR,,,,,
EQOB,2012-11-08,РСХБ 3,RU000A0JP2G4,1.0,1632160.0,101.0,101.0,101.0,101.0,21.29,101.0,8.56,101.0,1616.0,101.23,101.22,101.23,30026212.0,14838712.0,30026212.0,2017-02-09,438.0,8.56,,,,,,,1000.0,SUR,,,,,RUR
