BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQNE,2014-03-14,АбрауДюрсо,ABRD,65.0,1696940.0,107.05,105.4,107.2,106.95,106.73,107.09,15900.0,106.73,106.73,106.73,1696940.0,1696940.0,1696940.0,
TQNE,2014-03-14,АЭССЕЛЬао,AESL,10.0,655912.0,100.01,100.0,104.3,101.0,102.49,102.0,6400.0,102.49,102.49,102.49,655912.0,655912.0,655912.0,
SMAL,2014-03-14,Система ао,AFKS,1.0,66.82,33.41,33.41,33.41,,33.41,33.41,2.0,,,,0.0,0.0,0.0,
TQNL,2014-03-14,Система ао,AFKS,10672.0,493483379.3,31.5,28.95,31.5,31.0,29.966,30.55,16468300.0,29.966,29.966,29.966,493473929.3,493473929.3,493473929.3,
SMAL,2014-03-14,Аэрофлот,AFLT,17.0,17735.13,48.24,45.83,48.24,,46.92,48.15,378.0,,,,0.0,0.0,0.0,
TQBR,2014-03-14,Аэрофлот,AFLT,16346.0,830264985.0,51.84,46.33,51.84,46.75,48.21,47.29,17220200.0,48.21,48.21,48.21,829528857.0,829528857.0,829528857.0,
TQNL,2014-03-14,Акрон,AKRN,961.0,19652360.8,997.9,980.0,1010.0,1000.0,990.0,990.4,19850.0,990.0,990.0,990.0,19646373.4,19646373.4,19646373.4,
TQNE,2014-03-14,АЛРОСА-Нюр,ALNU,7.0,758424.0,63303.0,63000.0,63303.0,63100.0,63202.0,63100.0,12.0,63393.0,63393.0,63393.0,1204470.0,1204470.0,1204470.0,
SMAL,2014-03-14,АЛРОСА ао,ALRS,4.0,1766.0,32.0,32.0,34.001,,33.962,34.0,52.0,,,,0.0,0.0,0.0,
TQBR,2014-03-14,АЛРОСА ао,ALRS,7105.0,346455018.1,35.898,29.2,35.898,33.0,32.643,33.637,10613500.0,32.643,32.643,32.643,346451428.3,346451428.3,346451428.3,
TQNL,2014-03-14,АшинскийМЗ,AMEZ,98.0,1679985.5,4.85,4.299,4.9,4.8,4.708,4.8,356800.0,4.708,4.708,4.708,1679985.5,1679985.5,1679985.5,
SMAL,2014-03-14,Аптеки36и6,APTK,2.0,26.8,12.82,12.82,13.98,,13.4,13.98,2.0,,,,0.0,0.0,0.0,
TQNL,2014-03-14,Аптеки36и6,APTK,691.0,2602386.9,13.5,12.58,13.5,12.71,12.82,12.87,202940.0,12.82,12.82,12.82,2602386.9,2602386.9,2602386.9,
TQNL,2014-03-14,Армада,ARMD,150.0,16859706.7,116.97,99.0,116.97,106.02,105.81,106.0,159340.0,105.81,105.81,105.81,16859706.7,16859706.7,16859706.7,
TQNE,2014-03-14,Арсагера,ARSA,20.0,86715.0,0.6417,0.6417,0.66,0.657,0.6569,0.657,132000.0,,0.6647,,0.0,501815.0,0.0,
