BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-02-03,BKTRUB_TOM,BKTRUB000TOM,40.6975,40.6975,40.6975,40.6975,1.0,40697490.0,40.6975
CETS,2014-02-03,CNYRUB_TOM,CNYRUB_TOM,5.86,5.82,5.86,5.82,3.0,8867200.0,5.8337
CETS,2014-02-03,EUR_TODTOM,EUR000TODTOM,0.0079,0.0075,0.0085,0.0075,308.0,86671697020.0,0.0082
CNGD,2014-02-03,EUR_TODTOM,EUR000TODTOM,0.0,-0.0182,0.0208,-0.0065,61.0,104464150.26,
CETS,2014-02-03,EUR_TOM1M,EURRUB_TOM1M,0.265,0.265,0.265,0.265,1.0,14336940.0,0.265
CETS,2014-02-03,EUR_TOM1W,EURRUB_TOM1W,0.0585,0.0585,0.0585,0.0585,1.0,237916500.0,0.0585
CETS,2014-02-03,EURUSD_TOD,EURUSD000TOD,1.34885,1.3483,1.3516,1.3506,39.0,647689170.06,1.34955
CETS,2014-02-03,EURUSD_TOM,EURUSD000TOM,1.34855,1.34775,1.3535,1.35155,142.0,1633808175.84,1.34995
CETS,2014-02-03,EURUSDTDTM,EURUSDTODTOM,1e-06,-9e-06,1e-06,0.0,20.0,3975162049.01,-1e-06
CETS,2014-02-03,EURRUB_TOD,EUR_RUB__TOD,47.5,47.37,47.59,47.511,1435.0,14334695332.0,47.5025
CNGD,2014-02-03,EURRUB_TOD,EUR_RUB__TOD,47.55,47.5248,47.6975,47.5248,4.0,175968410.0,
CETS,2014-02-03,EURRUB_TOM,EUR_RUB__TOM,47.4595,47.3705,47.9625,47.9005,1527.0,16316002135.5,47.5007
CNGD,2014-02-03,EURRUB_TOM,EUR_RUB__TOM,47.5007,47.45,47.5007,47.49,3.0,546222000.0,
CETS,2014-02-03,GLD_TODTOM,GLDRUBTODTOM,0.039,0.039,0.039,0.039,1.0,33792936.0,0.039
CETS,2014-02-03,USDRUB_TOD,USD000000TOD,35.1705,35.0875,35.28,35.1625,5608.0,57961609341.0,35.1941
CNGD,2014-02-03,USDRUB_TOD,USD000000TOD,35.26,35.1875,35.28,35.255,9.0,966068600.0,
CETS,2014-02-03,USD_TODTOM,USD000TODTOM,0.0061,0.0056,0.0063,0.0061,980.0,463471639660.0,0.0062
CNGD,2014-02-03,USD_TODTOM,USD000TODTOM,0.006,-0.0154,0.0154,0.0062,172.0,2474116482.98,
CETS,2014-02-03,USDRUB_TOM,USD000UTSTOM,35.167,35.092,35.476,35.44,11270.0,156445958765.0,35.1997
CNGD,2014-02-03,USDRUB_TOM,USD000UTSTOM,35.2068,35.12,35.27,35.2475,9.0,2401696500.0,
CETS,2014-02-03,USDRUB_SPT,USDRUB_SPT,35.222,35.1425,35.229,35.1425,6.0,87609299.5,35.1845
CETS,2014-02-03,USD_TOM1M,USDRUB_TOM1M,0.1959,0.178,0.1959,0.1875,3.0,194653920.0,0.1793
CETS,2014-02-03,USD_TOM1W,USDRUB_TOM1W,0.042,0.042,0.0435,0.0435,6.0,6712458920.0,0.0422
CETS,2014-02-03,USD_TOM1Y,USDRUB_TOM1Y,2.62,2.62,2.62,2.62,1.0,378323000.0,2.62
CNGD,2014-02-03,USD_TOM1Y,USDRUB_TOM1Y,2.595,2.595,2.595,2.595,1.0,378100000.0,
CETS,2014-02-03,USD_TOM2W,USDRUB_TOM2W,0.085,0.085,0.085,0.085,1.0,14118920.0,0.085
CETS,2014-02-03,USD_TOM3M,USDRUB_TOM3M,0.63,0.615,0.63,0.625,4.0,1075131500.0,0.6254
CETS,2014-02-03,USD_TOM6M,USDRUB_TOM6M,1.258,1.24,1.258,1.24,2.0,546964500.0,1.252
CNGD,2014-02-03,USD_TOM6M,USDRUB_TOM6M,1.29,1.29,1.29,1.29,1.0,730500000.0,
