BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2015-01-12,CNYRUB_TOD,CNY000000TOD,10.139,10.1025,10.139,10.13,12.0,29001414.6,10.1262
CETS,2015-01-12,CNY_TODTOM,CNYRUBTODTOM,0.0051,0.0047,0.0051,0.0047,8.0,50735340.0,0.004853
CNGD,2015-01-12,CNY_TODTOM,CNYRUBTODTOM,0.0047,-0.005616,0.00739,-0.001478,8.0,13712964.57,
CETS,2015-01-12,CNYRUB_TOM,CNYRUB_TOM,10.1221,10.001,10.2499,10.2499,1218.0,1189448749.1,10.1244
CETS,2015-01-12,CNY_TOMSPT,CNYRUB_TOM1D,0.004716,0.004716,0.004716,0.004716,1.0,58290926.4,0.004716
CETS,2015-01-12,EUR_TODTOM,EUR000TODTOM,0.029,0.029,0.0338,0.0325,316.0,68224851270.0,0.0328
CNGD,2015-01-12,EUR_TODTOM,EUR000TODTOM,0.0,-0.0376,0.0494,0.031,175.0,6162220145.61,
CNGD,2015-01-12,EUR_TOMSPT,EURRUB_TOM1D,0.0338,0.0338,0.0338,0.0338,1.0,5217366000.0,
CETS,2015-01-12,EUR_TOM1W,EURRUB_TOM1W,0.245,0.245,0.25,0.25,3.0,362092500.0,0.248
CETS,2015-01-12,EURUSD_TOD,EURUSD000TOD,1.1879,1.17935,1.1879,1.17975,14.0,106868283.16,1.18105
CETS,2015-01-12,EURUSD_TOM,EURUSD000TOM,1.1858,1.1787,1.18755,1.1825,95.0,2312364522.19,1.1837
CNGD,2015-01-12,EURUSD_TOM,EURUSD000TOM,1.1813,1.1813,1.1813,1.1813,1.0,166083692.2,
CETS,2015-01-12,EURUSDTDTM,EURUSDTODTOM,6e-06,0.0,1.5e-05,0.0,42.0,4433273044.73,7e-06
CETS,2015-01-12,EURRUB_TOD,EUR_RUB__TOD,74.3175,73.3,75.0,73.35,1747.0,12700612738.0,74.0841
CNGD,2015-01-12,EURRUB_TOD,EUR_RUB__TOD,72.251,72.251,75.0,74.5,5.0,67937732.0,
CETS,2015-01-12,EURRUB_TOM,EUR_RUB__TOM,73.8015,73.145,75.11,74.685,2162.0,14653679295.0,74.135
CNGD,2015-01-12,EURRUB_TOM,EUR_RUB__TOM,72.251,72.251,74.6,74.6,2.0,38456016.0,
CETS,2015-01-12,GBPRUB_TOM,GBPRUB_TOM,91.0,91.0,96.1,96.1,9.0,11031140.0,95.096
CETS,2015-01-12,GLDRUB_TOM,GLDRUB_TOM,2440.5,2440.5,2478.9,2478.9,5.0,1099659.0,2443.69
CETS,2015-01-12,SLVRUB_TOM,SLVRUB_TOM,33.11,33.11,33.11,33.11,1.0,26488.0,33.11
CETS,2015-01-12,USDRUB_TOD,USD000000TOD,62.971,62.0,63.351,62.965,11781.0,80211162353.0,62.6717
CNGD,2015-01-12,USDRUB_TOD,USD000000TOD,62.9,58.81,63.2,63.2,14.0,2808407289.2,
CETS,2015-01-12,USD_TODTOM,USD000TODTOM,0.0303,0.017,0.0303,0.0269,1277.0,369526167980.0,0.0281
CNGD,2015-01-12,USD_TODTOM,USD000TODTOM,0.0,-0.0318,0.0418,0.027,1065.0,22707735973.88,
CETS,2015-01-12,USDRUB_TOM,USD000UTSTOM,62.0005,62.0005,63.454,63.17,27918.0,162707993002.5,62.7737
CNGD,2015-01-12,USDRUB_TOM,USD000UTSTOM,61.55,61.55,63.0325,63.0,10.0,3899433000.0,
CETS,2015-01-12,USDRUB_SPT,USDRUB_SPT,62.68,62.68,62.68,62.68,1.0,31340000.0,62.68
CETS,2015-01-12,USD_TOMSPT,USDRUB_TOM1D,0.0285,0.0285,0.0285,0.0285,1.0,1098806400.0,0.0285
CETS,2015-01-12,USD_TOM1M,USDRUB_TOM1M,0.9,0.9,0.9,0.9,1.0,309581500.0,0.9
CNGD,2015-01-12,USD_TOM1M,USDRUB_TOM1M,0.9,0.9,0.9,0.9,1.0,1278400000.0,
CETS,2015-01-12,USD_TOM1W,USDRUB_TOM1W,0.2,0.19,0.2,0.19,3.0,471363510.0,0.1997
CETS,2015-01-12,USD_TOM2W,USDRUB_TOM2W,0.355,0.35,0.355,0.35,5.0,331393020.0,0.3528
CNGD,2015-01-12,USD_TOM2W,USDRUB_TOM2W,0.339,0.339,0.339,0.339,1.0,13989008.4,
CETS,2015-01-12,USD_TOM3M,USDRUB_TOM3M,2.57,2.47,2.61,2.47,9.0,858115050.0,2.5478
