BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2013-03-27,МГор44-об,RU000A0E6TK0,10.0,39419838.0,98.88,100.09,98.92,98.9,17.83,99.41,7.67,99.69,39652.0,99.41,99.41,99.41,39419838.0,39419838.0,39419838.0,2015-06-24,759.0,7.41,,,,,,,1000.0,SUR,,,,,
EQNO,2013-03-27,Детмир 01,RU000A0GKGF6,1.0,391797.0,96.74,96.74,96.74,96.74,25.85,96.74,10.47,96.74,405.0,96.03,96.1,96.03,4254264.5,2429295.5,4254264.5,2015-05-26,719.0,10.47,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,КОМИ 8в об,RU000A0GKKB7,2.0,9400.4,94.0,94.01,94.0,94.0,4.41,94.0,9.33,94.01,10.0,,96.16,,0.0,933722.8,0.0,2015-12-03,706.0,9.33,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,Мечел  2об,RU000A0GUBF6,10.0,3439349.7,99.41,99.69,99.45,99.45,21.29,99.6,10.24,99.43,3453.0,99.6,99.6,99.6,3439349.7,3439349.7,3439349.7,2013-06-12,77.0,9.47,,,,,,,1000.0,SUR,,,,,
EQNB,2013-03-27,ВТБ - 6 об,RU000A0JNGU3,2.0,10595965.0,100.43,100.45,100.43,100.43,18.04,100.44,7.21,100.45,10550.0,100.4,100.4,100.4,27421843.4,16728479.7,27421843.4,2016-07-06,103.0,7.17,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-03-27,ДОМ.РФ 8об,RU000A0JNPK5,2.0,1788600.0,99.3,100.0,100.0,100.0,1.51,99.3,7.85,99.3,3002.0,99.44,99.44,99.44,36452593.2,36452593.2,36452593.2,2018-06-15,897.0,8.16,,,,,,,600.0,SUR,,,,,RUB
EQOB,2013-03-27,АИЖК 9об,RU000A0JP1V5,2.0,50631873.6,99.15,99.28,99.15,99.15,4.92,99.2,8.06,99.28,85064.0,99.29,99.27,99.29,137119473.6,118263723.6,137119473.6,2017-02-15,943.0,8.04,,,,,,,600.0,SUR,,,,,RUR
EQOB,2013-03-27,РСХБ 3,RU000A0JP2G4,1.0,3671694.0,101.4,101.4,101.4,101.4,10.39,101.4,7.71,101.4,3621.0,101.35,101.35,101.35,56522004.5,55509204.5,56522004.5,2017-02-09,315.0,7.71,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-03-27,Мос.обл.7в,RU000A0JP6R2,4.0,9001.5,99.89,100.4,99.89,99.89,35.29,100.02,8.27,100.1,9.0,100.26,100.3,100.26,3484160.0,1479360.0,3484160.0,2014-04-16,364.0,8.13,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,СОЛЛЕРС2,RU000A0JPCB7,1.0,100910.0,100.91,100.91,100.91,100.91,23.97,100.91,9.53,100.91,100.0,101.06,101.05,101.06,10677664.6,2061441.6,10677664.6,2013-07-17,112.0,9.53,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,ДОМ.РФ11об,RU000A0JPLU8,2.0,58225018.5,100.65,100.65,100.65,100.65,2.7,100.65,8.26,100.65,57849.0,100.52,100.6,100.52,528480182.5,377955557.5,528480182.5,2020-09-15,1302.0,8.26,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-03-27,МДМ Банк 8,RU000A0JPQA9,2.0,401638.0,99.8,100.16,100.16,100.16,41.18,100.16,8.66,99.8,401.0,100.19,100.18,100.19,23655678.1,7167773.2,23655678.1,2015-04-09,100.0,8.66,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,ХКФ Банк-5,RU000A0JPQE1,1.0,99980.0,99.98,99.98,99.98,99.98,16.3,99.98,9.07,99.98,100.0,,100.13,,0.0,27134880.0,0.0,2013-04-17,21.0,9.07,,,,,,,1000.0,SUR,,,,,
EQDB,2013-03-27,РИАТО-01,RU000A0JPSY5,1.0,699.58,99.94,99.94,99.94,99.94,6.07,99.94,14.77,99.94,1.0,100.0,100.0,100.0,5926893.49,705593.49,5926893.49,2013-06-03,68.0,14.77,,,,,,,700.0,SUR,,,,,
EQOB,2013-03-27,РСХБ 7,RU000A0JPTE5,4.0,8866599.5,99.8,99.97,99.97,99.97,19.89,99.96,7.05,99.8,8870.0,99.98,99.98,99.98,162070316.4,136184330.4,162070316.4,2018-06-05,76.0,7.1,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2013-03-27,Мос.обл.8в,RU000A0JPTP1,9.0,787122.08,100.2,100.4,100.2,100.2,6.53,100.27,8.08,100.4,3140.0,100.27,100.27,100.27,794658.83,794658.83,794658.83,2013-06-11,76.0,7.72,,,,,,,250.0,SUR,,,,,
EQOB,2013-03-27,НОМОС 9в,RU000A0JPTS5,5.0,12528614.7,100.2,100.24,100.2,100.2,24.69,100.21,7.85,100.24,12502.0,100.22,100.22,100.22,37637117.4,37383655.4,37637117.4,2013-06-14,79.0,7.81,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,Промсвб-06,RU000A0JPTU1,5.0,6783697.0,100.0,100.1,100.0,100.07,22.6,100.04,8.33,100.0,6781.0,100.04,100.04,100.04,14890348.5,14290348.5,14890348.5,2013-06-17,82.0,8.14,,,,,,,1000.0,SUR,,,,,
EQNB,2013-03-27,КалужОбл-4,RU000A0JPVB7,6.0,559698.18,99.9,100.71,99.9,99.91,0.0,99.91,10.73,100.64,2801.0,,100.15,,0.0,748288.58,0.0,2013-06-26,91.0,10.68,,,,,,,200.0,SUR,,,,,
EQDB,2013-03-27,ПромТр03об,RU000A0JPWU5,2.0,23104.4,96.23,96.27,96.23,96.23,19.42,96.27,25.11,96.27,24.0,,96.47,,0.0,634804.5,0.0,2013-07-24,119.0,24.95,,,,,,,1000.0,SUR,,,,,
EQNB,2013-03-27,МОЭК-01,RU000A0JPXE7,1.0,288550.0,99.5,99.5,99.5,99.5,10.79,99.5,8.13,99.5,290.0,99.35,99.32,99.35,22170888.5,12232888.5,22170888.5,2013-07-25,119.0,8.13,,,,,,,1000.0,SUR,,,,,
EQOB,2013-03-27,МГор53-об,RU000A0JPXV1,1.0,29000000.0,100.0,100.0,100.0,100.0,4.99,100.0,7.1,100.0,29000.0,,100.02,,0.0,70215508.2,0.0,2013-09-01,158.0,7.1,,,,,,,1000.0,SUR,,,,,
EQNB,2013-03-27,ВТБ ЛизФ03,RU000A0JPZ84,1.0,536.33,99.6,99.6,99.6,99.6,1.53,99.6,8.1,99.6,1.0,,99.38,,0.0,135759960.98,0.0,2016-06-07,153.0,8.1,,,,,,,538.48,SUR,,,,,RUR
EQOB,2013-03-27,АК БАРС-04,RU000A0JPZZ7,1.0,1001.7,100.17,100.17,100.17,100.17,39.95,100.17,8.85,100.17,1.0,100.16,100.17,100.16,92379735.2,67349213.7,92379735.2,2013-10-15,194.0,8.85,,,,,,,1000.0,SUR,,,,,
EQNB,2013-03-27,РСХБ 5,RU000A0JQ1H3,1.0,372220.0,100.6,100.6,100.6,100.6,27.09,100.6,7.96,100.6,370.0,,100.78,,0.0,14651158.3,0.0,2018-11-27,243.0,7.96,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2013-03-27,ТверОбл 08,RU000A0JQ2E8,2.0,42.34,105.85,105.85,105.85,105.85,0.04,105.85,7.17,105.85,2.0,,106.2,,0.0,5446625.14,0.0,2013-12-26,264.0,7.17,,,,,,,20.0,SUR,,,,,
EQNB,2013-03-27,КубНива 01,RU000A0JQ4A2,1.0,12443200.0,101.0,101.0,101.0,101.0,14.44,101.0,14.74,101.0,12320.0,,101.01,,0.0,12763240.0,0.0,2014-02-20,317.0,14.74,,,,,,,1000.0,SUR,,,,,
